condition,drive,frame_offset,phase,phase_frame_index,raw_frame_index,frame_name,blur_sigma,layer,internal_frame_index,instantaneous_prediction_error_rms,dynamic_error_rms,clean_instantaneous_prediction_error_rms,clean_dynamic_error_rms,representation_normalized_l2
feedforward,2011_09_26/2011_09_26_drive_0039_sync,32,baseline,32,32,0000000032.png,0.0,3,1,1.2711325291318092,0.2631244364127356,1.2711325291318092,0.2631244364127356,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,32,baseline,32,32,0000000032.png,0.0,4,1,2.5782947643589282,0.5337070220707403,2.5782947643589282,0.5337070220707403,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,32,baseline,32,32,0000000032.png,0.0,5,1,1.504773357087405,0.3114880882918992,1.504773357087405,0.3114880882918992,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,33,baseline,33,33,0000000033.png,0.0,1,1,0.20639361908325554,0.042723479622230165,0.20639361908325554,0.042723479622230165,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,33,baseline,33,33,0000000033.png,0.0,2,1,0.4066560970031328,0.08417781300692383,0.4066560970031328,0.08417781300692383,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,33,baseline,33,33,0000000033.png,0.0,3,1,1.273353688626261,0.2635842164507979,1.273353688626261,0.2635842164507979,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,33,baseline,33,33,0000000033.png,0.0,4,1,2.625115783210659,0.5433989730873595,2.625115783210659,0.5433989730873595,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,33,baseline,33,33,0000000033.png,0.0,5,1,1.5399251625325345,0.3187645120647405,1.5399251625325345,0.3187645120647405,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,34,baseline,34,34,0000000034.png,0.0,1,1,0.20539383547819084,0.04251652438774133,0.20539383547819084,0.04251652438774133,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,34,baseline,34,34,0000000034.png,0.0,2,1,0.40199607692811085,0.08321318883379185,0.40199607692811085,0.08321318883379185,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,34,baseline,34,34,0000000034.png,0.0,3,1,1.276071450374286,0.2641467931077197,1.276071450374286,0.2641467931077197,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,34,baseline,34,34,0000000034.png,0.0,4,1,2.6035078416150794,0.5389261291944192,2.6035078416150794,0.5389261291944192,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,34,baseline,34,34,0000000034.png,0.0,5,1,1.5280152454638625,0.31629915934517006,1.5280152454638625,0.31629915934517006,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,35,baseline,35,35,0000000035.png,0.0,1,1,0.2068040570235125,0.04280844028195157,0.2068040570235125,0.04280844028195157,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,35,baseline,35,35,0000000035.png,0.0,2,1,0.4025295943415091,0.08332362694211592,0.4025295943415091,0.08332362694211592,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,35,baseline,35,35,0000000035.png,0.0,3,1,1.2908282050798525,0.26720144133830626,1.2908282050798525,0.26720144133830626,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,35,baseline,35,35,0000000035.png,0.0,4,1,2.6494304317083595,0.5484321054304406,2.6494304317083595,0.5484321054304406,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,35,baseline,35,35,0000000035.png,0.0,5,1,1.5730050322700624,0.3256120451178503,1.5730050322700624,0.3256120451178503,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,36,baseline,36,36,0000000036.png,0.0,1,1,0.20628883691537492,0.04270178971485645,0.20628883691537492,0.04270178971485645,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,36,baseline,36,36,0000000036.png,0.0,2,1,0.40961391465472524,0.0847900812669869,0.40961391465472524,0.0847900812669869,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,36,baseline,36,36,0000000036.png,0.0,3,1,1.286009165621627,0.2662039001649085,1.286009165621627,0.2662039001649085,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,36,baseline,36,36,0000000036.png,0.0,4,1,2.646746067257191,0.5478764421085156,2.646746067257191,0.5478764421085156,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,36,baseline,36,36,0000000036.png,0.0,5,1,1.5447139902250362,0.31975579956405537,1.5447139902250362,0.31975579956405537,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,37,baseline,37,37,0000000037.png,0.0,1,1,0.2063829142659895,0.0427212637210024,0.2063829142659895,0.0427212637210024,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,37,baseline,37,37,0000000037.png,0.0,2,1,0.40809267975697844,0.08447518563791445,0.40809267975697844,0.08447518563791445,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,37,baseline,37,37,0000000037.png,0.0,3,1,1.2942913311833788,0.26791830848401627,1.2942913311833788,0.26791830848401627,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,37,baseline,37,37,0000000037.png,0.0,4,1,2.6679197066118996,0.5522593851469723,2.6679197066118996,0.5522593851469723,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,37,baseline,37,37,0000000037.png,0.0,5,1,1.5433575092698761,0.31947500797814893,1.5433575092698761,0.31947500797814893,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,38,baseline,38,38,0000000038.png,0.0,1,1,0.2053795947384245,0.04251357656742793,0.2053795947384245,0.04251357656742793,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,38,baseline,38,38,0000000038.png,0.0,2,1,0.4082207186030082,0.08450168967021855,0.4082207186030082,0.08450168967021855,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,38,baseline,38,38,0000000038.png,0.0,3,1,1.2955617002451096,0.26818127486682714,1.2955617002451096,0.26818127486682714,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,38,baseline,38,38,0000000038.png,0.0,4,1,2.6614965011245477,0.5509297816811626,2.6614965011245477,0.5509297816811626,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,38,baseline,38,38,0000000038.png,0.0,5,1,1.5824563476749534,0.32756846753926694,1.5824563476749534,0.32756846753926694,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,39,baseline,39,39,0000000039.png,0.0,1,1,0.20471257584449662,0.04237550366015915,0.20471257584449662,0.04237550366015915,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,39,baseline,39,39,0000000039.png,0.0,2,1,0.40895829898859565,0.08465436881553307,0.40895829898859565,0.08465436881553307,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,39,baseline,39,39,0000000039.png,0.0,3,1,1.2997221112868582,0.26904248001279923,1.2997221112868582,0.26904248001279923,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,39,baseline,39,39,0000000039.png,0.0,4,1,2.6728667162533215,0.5532834161898347,2.6728667162533215,0.5532834161898347,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,39,baseline,39,39,0000000039.png,0.0,5,1,1.567781575420713,0.3245307895974233,1.567781575420713,0.3245307895974233,0.0
feedforward,2011_09_26/2011_09_26_drive_0039_sync,40,disturbance,0,40,0000000040.png,3.0,1,1,0.1752955225016641,0.03628617354593189,0.20787089574569717,0.04302927589252663,0.705932484918095
feedforward,2011_09_26/2011_09_26_drive_0039_sync,40,disturbance,0,40,0000000040.png,3.0,2,1,0.28129096708522205,0.05822723082859695,0.41430209751577984,0.08576053512296188,0.8712090952604002
feedforward,2011_09_26/2011_09_26_drive_0039_sync,40,disturbance,0,40,0000000040.png,3.0,3,1,0.6272693911903092,0.12984476539438516,1.3179387281600075,0.27281331967214123,0.8690672521152905
feedforward,2011_09_26/2011_09_26_drive_0039_sync,40,disturbance,0,40,0000000040.png,3.0,4,1,1.580951417769448,0.32725694710982617,2.69678439954382,0.5582343767877372,0.921087037302284
feedforward,2011_09_26/2011_09_26_drive_0039_sync,40,disturbance,0,40,0000000040.png,3.0,5,1,0.8238453109053961,0.17053598123473554,1.59114934060713,0.3293679171750226,1.1045330794223664
feedforward,2011_09_26/2011_09_26_drive_0039_sync,41,disturbance,1,41,0000000041.png,3.0,1,1,0.17866933058978657,0.03698455182953836,0.21060170005032822,0.04359455238636274,0.7062445966242926
feedforward,2011_09_26/2011_09_26_drive_0039_sync,41,disturbance,1,41,0000000041.png,3.0,2,1,0.2811390786517593,0.05819578992914203,0.41467699765743526,0.08583813944580915,0.8687236020943329
feedforward,2011_09_26/2011_09_26_drive_0039_sync,41,disturbance,1,41,0000000041.png,3.0,3,1,0.6311551205996574,0.13064911138005966,1.3237873267264175,0.27402397967070324,0.8637113229985145
feedforward,2011_09_26/2011_09_26_drive_0039_sync,41,disturbance,1,41,0000000041.png,3.0,4,1,1.597109864729834,0.3306017455808356,2.706038491209945,0.5601499737993384,0.9143703907965793
feedforward,2011_09_26/2011_09_26_drive_0039_sync,41,disturbance,1,41,0000000041.png,3.0,5,1,0.8360325061877468,0.17305873067631128,1.5885967055298895,0.3288395216350963,1.1201516561766096
feedforward,2011_09_26/2011_09_26_drive_0039_sync,42,disturbance,2,42,0000000042.png,3.0,1,1,0.17998980873821058,0.03725789081812666,0.21128469613032497,0.04373593259411626,0.7076026254303762
feedforward,2011_09_26/2011_09_26_drive_0039_sync,42,disturbance,2,42,0000000042.png,3.0,2,1,0.2810275176462472,0.058172696785400164,0.4125081951150176,0.08538919732801456,0.8704418010571879
feedforward,2011_09_26/2011_09_26_drive_0039_sync,42,disturbance,2,42,0000000042.png,3.0,3,1,0.6315918956803087,0.13073952383720344,1.3199361672239087,0.2732267896169026,0.8683688947238122
feedforward,2011_09_26/2011_09_26_drive_0039_sync,42,disturbance,2,42,0000000042.png,3.0,4,1,1.6107740335608296,0.3334302284952388,2.7273009357877585,0.5645512997915922,0.9147829303122443
feedforward,2011_09_26/2011_09_26_drive_0039_sync,42,disturbance,2,42,0000000042.png,3.0,5,1,0.8367120900897763,0.17319940452921198,1.6170721705528934,0.33473394296073156,1.1094270454203607
feedforward,2011_09_26/2011_09_26_drive_0039_sync,43,disturbance,3,43,0000000043.png,3.0,1,1,0.18253022086670512,0.03778375613522729,0.21197432122890447,0.04387868496385663,0.7093992257858274
feedforward,2011_09_26/2011_09_26_drive_0039_sync,43,disturbance,3,43,0000000043.png,3.0,2,1,0.281249938846362,0.05821873796909347,0.4139215810345995,0.08568176820649684,0.8703595649972272
feedforward,2011_09_26/2011_09_26_drive_0039_sync,43,disturbance,3,43,0000000043.png,3.0,3,1,0.6333554270154531,0.13110457484764848,1.3403180397258547,0.27744583725380456,0.8650368531392729
feedforward,2011_09_26/2011_09_26_drive_0039_sync,43,disturbance,3,43,0000000043.png,3.0,4,1,1.6333383220124615,0.3381010364768154,2.730449113978782,0.5652029726881128,0.9082370951869325
feedforward,2011_09_26/2011_09_26_drive_0039_sync,43,disturbance,3,43,0000000043.png,3.0,5,1,0.8459861299295912,0.1751191307989784,1.6530117933600468,0.3421734449288422,1.0436407605299918
feedforward,2011_09_26/2011_09_26_drive_0039_sync,44,disturbance,4,44,0000000044.png,3.0,1,1,0.18456829433790914,0.03820563734740969,0.2150363241248086,0.044512519570687,0.7092568626119425
feedforward,2011_09_26/2011_09_26_drive_0039_sync,44,disturbance,4,44,0000000044.png,3.0,2,1,0.2827297926011725,0.0585250677065412,0.41719732226978157,0.0863598466594096,0.8701518338197528
feedforward,2011_09_26/2011_09_26_drive_0039_sync,44,disturbance,4,44,0000000044.png,3.0,3,1,0.6353361357286245,0.1315145815433102,1.3411474531415606,0.2776175258367559,0.8670334886758998
feedforward,2011_09_26/2011_09_26_drive_0039_sync,44,disturbance,4,44,0000000044.png,3.0,4,1,1.6526606819596839,0.34210076482867235,2.744773507799945,0.5681681222758959,0.911032906326522
feedforward,2011_09_26/2011_09_26_drive_0039_sync,44,disturbance,4,44,0000000044.png,3.0,5,1,0.8552716675970028,0.17704123707155447,1.6530678507465675,0.34218504878768885,1.0339974703380537
feedforward,2011_09_26/2011_09_26_drive_0039_sync,45,disturbance,5,45,0000000045.png,3.0,1,1,0.18732012439485538,0.038775266172758824,0.21742238682510914,0.04500643457025002,0.7111425416904337
feedforward,2011_09_26/2011_09_26_drive_0039_sync,45,disturbance,5,45,0000000045.png,3.0,2,1,0.28350426212476865,0.05868538290298745,0.422827113512093,0.08752521346427038,0.87106174977202
feedforward,2011_09_26/2011_09_26_drive_0039_sync,45,disturbance,5,45,0000000045.png,3.0,3,1,0.6378668710068679,0.13203844374800525,1.3590208719641728,0.28131732352076255,0.8691095720327686
feedforward,2011_09_26/2011_09_26_drive_0039_sync,45,disturbance,5,45,0000000045.png,3.0,4,1,1.6608433422564388,0.34379457557061477,2.7688566458681887,0.5731533319441721,0.9119373640583721
feedforward,2011_09_26/2011_09_26_drive_0039_sync,45,disturbance,5,45,0000000045.png,3.0,5,1,0.8751813202945107,0.18116253525033962,1.667693971439691,0.34521265601532797,1.044112113430163
feedforward,2011_09_26/2011_09_26_drive_0039_sync,46,disturbance,6,46,0000000046.png,3.0,1,1,0.18911701430058883,0.03914722239845711,0.21610097528815828,0.04473290235836246,0.7137077900645638
feedforward,2011_09_26/2011_09_26_drive_0039_sync,46,disturbance,6,46,0000000046.png,3.0,2,1,0.28166479986486237,0.0583046142091915,0.42006231015172596,0.08695289916112271,0.8730349915887448
feedforward,2011_09_26/2011_09_26_drive_0039_sync,46,disturbance,6,46,0000000046.png,3.0,3,1,0.6446394951547526,0.1334403769532711,1.3607834763403204,0.2816821827199978,0.8697208663140771
feedforward,2011_09_26/2011_09_26_drive_0039_sync,46,disturbance,6,46,0000000046.png,3.0,4,1,1.6790632288034943,0.34756609221191953,2.786577883913712,0.5768216282736558,0.9126381459788251
feedforward,2011_09_26/2011_09_26_drive_0039_sync,46,disturbance,6,46,0000000046.png,3.0,5,1,0.8827125921995087,0.1827215086350553,1.6483693663970096,0.34121246262096105,1.042147271570999
feedforward,2011_09_26/2011_09_26_drive_0039_sync,47,disturbance,7,47,0000000047.png,3.0,1,1,0.18750429428440585,0.03881338933791453,0.2121781186263663,0.04392087103600511,0.7236369239538142
feedforward,2011_09_26/2011_09_26_drive_0039_sync,47,disturbance,7,47,0000000047.png,3.0,2,1,0.2763038505580655,0.0571948976928721,0.42073406637551647,0.08709195269898172,0.8771065689931252
feedforward,2011_09_26/2011_09_26_drive_0039_sync,47,disturbance,7,47,0000000047.png,3.0,3,1,0.6419322917087644,0.13287998582845018,1.374642275709025,0.2845509541442008,0.8780106700643348
feedforward,2011_09_26/2011_09_26_drive_0039_sync,47,disturbance,7,47,0000000047.png,3.0,4,1,1.6669573767417436,0.34506018075812595,2.7696717983909642,0.5733220685706159,0.9252173808667403
feedforward,2011_09_26/2011_09_26_drive_0039_sync,47,disturbance,7,47,0000000047.png,3.0,5,1,0.8543842487707383,0.17685754144196889,1.6214489878445761,0.3356399440263738,1.094360075725855
feedforward,2011_09_26/2011_09_26_drive_0039_sync,48,disturbance,8,48,0000000048.png,3.0,1,1,0.183310194698585,0.03794521071610387,0.21366953302647645,0.044229593815132556,0.731304339498477
feedforward,2011_09_26/2011_09_26_drive_0039_sync,48,disturbance,8,48,0000000048.png,3.0,2,1,0.2716019542235831,0.05622160513626122,0.4212210555812669,0.08719275946668995,0.8839196355823772
feedforward,2011_09_26/2011_09_26_drive_0039_sync,48,disturbance,8,48,0000000048.png,3.0,3,1,0.6378124293346664,0.13202717432873856,1.3685364320358573,0.28328704449922254,0.8798333589660853
feedforward,2011_09_26/2011_09_26_drive_0039_sync,48,disturbance,8,48,0000000048.png,3.0,4,1,1.66346972943131,0.3443382377155926,2.8126537436702033,0.5822193314092098,0.9419651228995346
feedforward,2011_09_26/2011_09_26_drive_0039_sync,48,disturbance,8,48,0000000048.png,3.0,5,1,0.8281614080800015,0.17142941337753392,1.5906413537306485,0.3292627638147651,1.082348633940309
feedforward,2011_09_26/2011_09_26_drive_0039_sync,49,disturbance,9,49,0000000049.png,3.0,1,1,0.1809934310606224,0.037465640639471255,0.21227313878146517,0.04394054021326827,0.7367941125410686
feedforward,2011_09_26/2011_09_26_drive_0039_sync,49,disturbance,9,49,0000000049.png,3.0,2,1,0.27023727580866863,0.05593911670343716,0.4216805259548883,0.0872878698289524,0.8861296969652724
feedforward,2011_09_26/2011_09_26_drive_0039_sync,49,disturbance,9,49,0000000049.png,3.0,3,1,0.6326944860218594,0.1309677600454772,1.3725574677995416,0.28411939892394034,0.8806953943544661
feedforward,2011_09_26/2011_09_26_drive_0039_sync,49,disturbance,9,49,0000000049.png,3.0,4,1,1.6427732972378963,0.34005407613906896,2.7716423019244654,0.5737299627115623,0.9428154490518899
feedforward,2011_09_26/2011_09_26_drive_0039_sync,49,disturbance,9,49,0000000049.png,3.0,5,1,0.8455216834736125,0.17502299046662007,1.6223172947470568,0.3358196835905209,1.110896053047466
feedforward,2011_09_26/2011_09_26_drive_0039_sync,50,disturbance,10,50,0000000050.png,3.0,1,1,0.18176920371456803,0.037626225582266,0.21141451304802442,0.043762804677655386,0.7316915607688913
feedforward,2011_09_26/2011_09_26_drive_0039_sync,50,disturbance,10,50,0000000050.png,3.0,2,1,0.2712576867506583,0.05615034177307257,0.41268703565364817,0.08542621730808335,0.8867234079239245
feedforward,2011_09_26/2011_09_26_drive_0039_sync,50,disturbance,10,50,0000000050.png,3.0,3,1,0.6347796635219457,0.13139939178901838,1.3517049506485679,0.27980292781840493,0.8798112780169977
feedforward,2011_09_26/2011_09_26_drive_0039_sync,50,disturbance,10,50,0000000050.png,3.0,4,1,1.6370073326611654,0.33886052152709106,2.7405371171847714,0.5672911894940643,0.9537274750929668
feedforward,2011_09_26/2011_09_26_drive_0039_sync,50,disturbance,10,50,0000000050.png,3.0,5,1,0.8470675412452289,0.17534298277962684,1.6100343002695663,0.33327710367803187,1.118555038755426
feedforward,2011_09_26/2011_09_26_drive_0039_sync,51,disturbance,11,51,0000000051.png,3.0,1,1,0.18019845820445984,0.03730108126343971,0.21066572394010266,0.04360780534460006,0.7284035197893963
feedforward,2011_09_26/2011_09_26_drive_0039_sync,51,disturbance,11,51,0000000051.png,3.0,2,1,0.2720299302373274,0.056310196166373935,0.4145650054632447,0.08581495707215865,0.8858639912499672
feedforward,2011_09_26/2011_09_26_drive_0039_sync,51,disturbance,11,51,0000000051.png,3.0,3,1,0.6329057678974163,0.13101149539398718,1.357712903872252,0.2810465741625469,0.8828716178329128
feedforward,2011_09_26/2011_09_26_drive_0039_sync,51,disturbance,11,51,0000000051.png,3.0,4,1,1.6450921859318681,0.34053408627633946,2.778211738659668,0.5750898360995687,0.944020861175743
feedforward,2011_09_26/2011_09_26_drive_0039_sync,51,disturbance,11,51,0000000051.png,3.0,5,1,0.8476700729682765,0.17546770704869047,1.613432508647016,0.3339805329075833,1.1182020220745252
feedforward,2011_09_26/2011_09_26_drive_0039_sync,52,disturbance,12,52,0000000052.png,3.0,1,1,0.18012547049163233,0.03728597279690464,0.21064760287427758,0.04360405427513873,0.7260030973598749
feedforward,2011_09_26/2011_09_26_drive_0039_sync,52,disturbance,12,52,0000000052.png,3.0,2,1,0.27405095941679725,0.05672854921636921,0.41361914000044187,0.08561916291485498,0.8865232808123229
feedforward,2011_09_26/2011_09_26_drive_0039_sync,52,disturbance,12,52,0000000052.png,3.0,3,1,0.6365612147402271,0.13176817289581838,1.3521462026385105,0.27989426697758024,0.879771517726757
feedforward,2011_09_26/2011_09_26_drive_0039_sync,52,disturbance,12,52,0000000052.png,3.0,4,1,1.661859056723043,0.344004828541409,2.759843880481737,0.5712876895455906,0.9377823828337049
feedforward,2011_09_26/2011_09_26_drive_0039_sync,52,disturbance,12,52,0000000052.png,3.0,5,1,0.8625689878766764,0.17855178244908784,1.6508466357086418,0.3417252572717287,1.1224824256538108
feedforward,2011_09_26/2011_09_26_drive_0039_sync,53,disturbance,13,53,0000000053.png,3.0,1,1,0.18299780893194012,0.03788054686012474,0.21349605991312542,0.04419368489759231,0.7275295963963595
feedforward,2011_09_26/2011_09_26_drive_0039_sync,53,disturbance,13,53,0000000053.png,3.0,2,1,0.27472359015029746,0.05686778378444562,0.41729343209527664,0.08637974138949894,0.8885111007102149
feedforward,2011_09_26/2011_09_26_drive_0039_sync,53,disturbance,13,53,0000000053.png,3.0,3,1,0.63554793854946,0.13155842471158619,1.357984382723524,0.28110277029236863,0.883473030621977
feedforward,2011_09_26/2011_09_26_drive_0039_sync,53,disturbance,13,53,0000000053.png,3.0,4,1,1.6436279588324902,0.3402309912320682,2.780076070075505,0.5754757527787014,0.942133966766775
feedforward,2011_09_26/2011_09_26_drive_0039_sync,53,disturbance,13,53,0000000053.png,3.0,5,1,0.877747090956482,0.18169364984388445,1.6698783512210358,0.3456648223641074,1.1858676505694217
feedforward,2011_09_26/2011_09_26_drive_0039_sync,54,disturbance,14,54,0000000054.png,3.0,1,1,0.18228705025136294,0.0377334198117849,0.21175057242559372,0.04383236896679068,0.725794822712902
feedforward,2011_09_26/2011_09_26_drive_0039_sync,54,disturbance,14,54,0000000054.png,3.0,2,1,0.27485976658797506,0.056895972301277506,0.41583207178698955,0.08607723980043873,0.8892871286257074
feedforward,2011_09_26/2011_09_26_drive_0039_sync,54,disturbance,14,54,0000000054.png,3.0,3,1,0.6306615018934483,0.13054693231371994,1.3415084989538997,0.2776922623198424,0.8872716428859909
feedforward,2011_09_26/2011_09_26_drive_0039_sync,54,disturbance,14,54,0000000054.png,3.0,4,1,1.6230730010793166,0.33597611492390445,2.762444511127955,0.5718260201490895,0.9426084109176828
feedforward,2011_09_26/2011_09_26_drive_0039_sync,54,disturbance,14,54,0000000054.png,3.0,5,1,0.8900002855262219,0.1842300611225657,1.7003373852429222,0.3519698424208184,1.1803769645508992
feedforward,2011_09_26/2011_09_26_drive_0039_sync,55,disturbance,15,55,0000000055.png,3.0,1,1,0.18604457243112607,0.038511226913885414,0.21231776073749004,0.04394977695352398,0.7230391794847032
feedforward,2011_09_26/2011_09_26_drive_0039_sync,55,disturbance,15,55,0000000055.png,3.0,2,1,0.27498432368462855,0.05692175563408946,0.4131497347459757,0.08552199603228752,0.8876784470605253
feedforward,2011_09_26/2011_09_26_drive_0039_sync,55,disturbance,15,55,0000000055.png,3.0,3,1,0.6287352481240995,0.1301481977767246,1.3397211707568992,0.27732228535395215,0.8841448716658368
feedforward,2011_09_26/2011_09_26_drive_0039_sync,55,disturbance,15,55,0000000055.png,3.0,4,1,1.6332628612535518,0.33808541602419107,2.7500577653344584,0.5692619634517073,0.9385249243027795
feedforward,2011_09_26/2011_09_26_drive_0039_sync,55,disturbance,15,55,0000000055.png,3.0,5,1,0.9097108868473037,0.1883101556006423,1.7154474098571124,0.3550976176749309,1.1230366063927946
feedforward,2011_09_26/2011_09_26_drive_0039_sync,56,disturbance,16,56,0000000056.png,3.0,1,1,0.18789475891499294,0.038894215517961704,0.21152888143166354,0.043786478929348394,0.7195881713200492
feedforward,2011_09_26/2011_09_26_drive_0039_sync,56,disturbance,16,56,0000000056.png,3.0,2,1,0.2757538804326892,0.05708105387468078,0.41307224653833186,0.08550595597578738,0.8857031557123733
feedforward,2011_09_26/2011_09_26_drive_0039_sync,56,disturbance,16,56,0000000056.png,3.0,3,1,0.6321113907588953,0.13084705933478663,1.3372360080680632,0.2768078566981834,0.882221221311866
feedforward,2011_09_26/2011_09_26_drive_0039_sync,56,disturbance,16,56,0000000056.png,3.0,4,1,1.6464236420259262,0.340809697750697,2.750502281269538,0.5693539783108424,0.9336371149183829
feedforward,2011_09_26/2011_09_26_drive_0039_sync,56,disturbance,16,56,0000000056.png,3.0,5,1,0.9125188352264137,0.18889140098239812,1.7123564395127273,0.35445778697037317,1.1483298209309485
feedforward,2011_09_26/2011_09_26_drive_0039_sync,57,disturbance,17,57,0000000057.png,3.0,1,1,0.18870094360997772,0.03906109575876794,0.2116718022825673,0.043816063561089795,0.7177473155699838
feedforward,2011_09_26/2011_09_26_drive_0039_sync,57,disturbance,17,57,0000000057.png,3.0,2,1,0.275437877373235,0.05701564124199923,0.4106714589192584,0.08500899292454592,0.8840689165885366
feedforward,2011_09_26/2011_09_26_drive_0039_sync,57,disturbance,17,57,0000000057.png,3.0,3,1,0.6328592903058403,0.13100187454446544,1.3194019183681938,0.27311620010387494,0.8779269395898827
feedforward,2011_09_26/2011_09_26_drive_0039_sync,57,disturbance,17,57,0000000057.png,3.0,4,1,1.6329480013916624,0.33802023995600283,2.7321358414966666,0.5655521252538934,0.9303914594509152
feedforward,2011_09_26/2011_09_26_drive_0039_sync,57,disturbance,17,57,0000000057.png,3.0,5,1,0.8953775554214068,0.18534315597279039,1.6894379513605673,0.3497136597464389,1.1239010101794893
feedforward,2011_09_26/2011_09_26_drive_0039_sync,58,disturbance,18,58,0000000058.png,3.0,1,1,0.18840926811810968,0.03900071892542556,0.21252606011467148,0.04399289491870352,0.716393407378501
feedforward,2011_09_26/2011_09_26_drive_0039_sync,58,disturbance,18,58,0000000058.png,3.0,2,1,0.27339674089102334,0.05659312599064899,0.40813494949390344,0.08448393546458996,0.8815397086253084
feedforward,2011_09_26/2011_09_26_drive_0039_sync,58,disturbance,18,58,0000000058.png,3.0,3,1,0.6252722455726655,0.129431356249101,1.3218961262091469,0.2736325011271516,0.8772381482297064
feedforward,2011_09_26/2011_09_26_drive_0039_sync,58,disturbance,18,58,0000000058.png,3.0,4,1,1.606525489719169,0.3325507800029247,2.7032507752916874,0.5595729165332168,0.9279887154815365
feedforward,2011_09_26/2011_09_26_drive_0039_sync,58,disturbance,18,58,0000000058.png,3.0,5,1,0.8617940775083084,0.1783913760825891,1.6566664386992385,0.34292995663933273,1.1184775488786018
feedforward,2011_09_26/2011_09_26_drive_0039_sync,59,disturbance,19,59,0000000059.png,3.0,1,1,0.18860913243119432,0.03904209084089041,0.21231814403111657,0.043949856292326485,0.7179049702087363
feedforward,2011_09_26/2011_09_26_drive_0039_sync,59,disturbance,19,59,0000000059.png,3.0,2,1,0.2713179703043304,0.056162820466696045,0.40240862354224005,0.08329858599536667,0.8840148570029119
feedforward,2011_09_26/2011_09_26_drive_0039_sync,59,disturbance,19,59,0000000059.png,3.0,3,1,0.6230848881956462,0.12897857327077097,1.3166733336027994,0.2725513830230712,0.8797317409959083
feedforward,2011_09_26/2011_09_26_drive_0039_sync,59,disturbance,19,59,0000000059.png,3.0,4,1,1.591732685760178,0.3294886695345514,2.695446886054231,0.5579575114379532,0.9264586516517471
feedforward,2011_09_26/2011_09_26_drive_0039_sync,59,disturbance,19,59,0000000059.png,3.0,5,1,0.8519232657447368,0.1763481180395888,1.6539117728934352,0.3423597406464647,1.0839898693194314
feedforward,2011_09_26/2011_09_26_drive_0039_sync,60,disturbance,20,60,0000000060.png,3.0,1,1,0.18926323116369326,0.039177489273888345,0.21051367665987686,0.04357633154560878,0.7158193294978862
feedforward,2011_09_26/2011_09_26_drive_0039_sync,60,disturbance,20,60,0000000060.png,3.0,2,1,0.2685932634743656,0.055598806144796946,0.40152844449764824,0.08311638892380287,0.8832533091933598
feedforward,2011_09_26/2011_09_26_drive_0039_sync,60,disturbance,20,60,0000000060.png,3.0,3,1,0.6226347963019311,0.12888540424809428,1.3186411699151124,0.2729587251709901,0.8798980464182866
feedforward,2011_09_26/2011_09_26_drive_0039_sync,60,disturbance,20,60,0000000060.png,3.0,4,1,1.598727300520961,0.3309365549131111,2.688956223559533,0.55661394441586,0.9230627809869462
feedforward,2011_09_26/2011_09_26_drive_0039_sync,60,disturbance,20,60,0000000060.png,3.0,5,1,0.8580006483761702,0.17760613613481402,1.661443628433113,0.3439188348104703,1.0575107721682073
