sequence,condition,frame,raw_error_rms,encoded_error_rms,update_gain_mean,update_gain_std,state_innovation_rms,hidden_rms,delta_z4_rms,oracle_residual_rms,direction_cosine,alpha,amplitude_ratio,hidden_error_cosine,state_projection_oracle_cosine,prediction_recovery_fraction,nohistory_direction_cosine,nohistory_alpha,nohistory_amplitude_ratio
0002,Blur-Max,37,0.008673025295138359,0.0015583899803459644,0.42769181728363037,0.035103123635053635,0.0003342850541230291,0.001988680101931095,6.713571201544255e-05,0.01752077415585518,0.16583257913589478,0.0006354335346259177,0.0038317777181670256,0.0022814313415437937,-0.02050877921283245,-0.04355607737711087,0.07998666167259216,5.20292560395319e-05,0.0006504741573590794
0002,Blur-Mid,38,0.008366137742996216,0.0014946599258109927,0.4279325008392334,0.03501810133457184,0.000313303607981652,0.0020324497018009424,6.899148866068572e-05,0.01511829812079668,0.18716470897197723,0.0008541154093109071,0.004563442796896647,0.0034718038514256477,-0.020257730036973953,0.012965910273089354,0.11521400511264801,8.508027531206608e-05,0.0007384542873697826
0002,Blur-Max,38,0.008562153205275536,0.0015295930206775665,0.42726895213127136,0.03530732914805412,0.00032405860838480294,0.002028127433732152,6.894078251207247e-05,0.018146444112062454,0.17698267102241516,0.000672380905598402,0.0037991345349167108,0.006449631880968809,-0.019455628469586372,-0.010660627656506438,0.10770928859710693,6.675649638054892e-05,0.0006197840687843874
0002,Blur-Mid,39,0.007937721908092499,0.0014017095090821385,0.42789319157600403,0.03503669425845146,0.0002917789970524609,0.002076937584206462,7.073640153976157e-05,0.01549598854035139,0.18894565105438232,0.000862503016833216,0.004564820202051952,-0.007321094162762165,-0.01712418906390667,-0.10927163414732743,0.0799437016248703,5.4402498790295795e-05,0.0006805101345750395
0002,Blur-Max,39,0.008213961496949196,0.0014725050423294306,0.4272029995918274,0.03533840551972389,0.0003133560239803046,0.0020752756390720606,7.083194213919342e-05,0.018567904829978943,0.18545527756214142,0.0007074658060446382,0.003814751464302596,-0.002577049657702446,-0.01780051738023758,-0.05115089708374243,0.08326563239097595,4.862862260779366e-05,0.0005840178626803519
0002,Blur-Mid,40,0.007648072671145201,0.0013462259666994214,0.4280943274497986,0.03493654727935791,0.00027822915581054986,0.002101287944242358,7.124148396542296e-05,0.015717556700110435,0.19096776843070984,0.0008655816200189292,0.00453260550126868,-0.0072376844473183155,-0.013669322244822979,-0.10096551906133211,0.04176308587193489,2.5547547920723446e-05,0.0006117255787977826
0002,Blur-Max,40,0.007706367876380682,0.0013611733447760344,0.4274290204048157,0.03522515669465065,0.00028377416310831904,0.0020904846023768187,7.117282802937552e-05,0.018530040979385376,0.18515974283218384,0.0007111879531294107,0.0038409428294602864,-0.007908794097602367,-0.014957401901483536,-0.08449408930090008,0.033659860491752625,1.7604776076041162e-05,0.0005230198460355801
0002,Blur-Mid,41,0.007778469938784838,0.0013676333473995328,0.42817583680152893,0.03490008786320686,0.0002860313979908824,0.0021497535053640604,7.292756345123053e-05,0.015993881970643997,0.20055553317070007,0.0009144762880168855,0.004559716245567247,-0.009061791002750397,-0.01693912222981453,-0.09284603853200823,0.07122954726219177,4.4618951505981386e-05,0.0006264108246886155
0002,Blur-Max,41,0.007987315766513348,0.0014140235725790262,0.4274822771549225,0.03520003706216812,0.00029572396306321025,0.0021390903275460005,7.305815233848989e-05,0.01885976828634739,0.20059625804424286,0.0007770610391162336,0.003873756624644046,-0.005039770156145096,-0.01792931742966175,-0.04905671956139401,0.07347353547811508,4.0644627006258816e-05,0.0005531872736262058
0002,Blur-Mid,42,0.007546630222350359,0.001345805823802948,0.42804232239723206,0.0349547453224659,0.0002776295004878193,0.0021905279718339443,7.429084507748485e-05,0.01647273637354374,0.2003079056739807,0.000903374224435538,0.004509927397174926,-0.00010022567585110664,-0.01634427160024643,-0.004292248736559756,0.09163603186607361,5.258095188764855e-05,0.000573802174110893
0002,Blur-Max,42,0.0077316639944911,0.0013840695610269904,0.427527517080307,0.03517334908246994,0.0002892534830607474,0.0021750081796199083,7.42798438295722e-05,0.018897270783782005,0.2014102339744568,0.0007916868198662996,0.003930718074555008,-0.0019070949638262391,-0.017277702689170837,-0.02157431831432799,0.06878004968166351,3.585702506825328e-05,0.0005213288308698183
0002,Blur-Mid,43,0.007908596657216549,0.0013940678909420967,0.4279894530773163,0.03498344123363495,0.0002931449271272868,0.002241137670353055,7.615413778694347e-05,0.016553768888115883,0.20849639177322388,0.0009591691195964813,0.004600410837052055,-0.005886712111532688,-0.020250942558050156,-0.07212634137772311,0.0677148625254631,4.038490078528412e-05,0.0005963964834662618
0002,Blur-Max,43,0.00831123162060976,0.0014802932273596525,0.42732301354408264,0.03526950627565384,0.000318279693601653,0.002242831978946924,7.662288408027962e-05,0.019643127918243408,0.2111755609512329,0.000823742535430938,0.0039007475998319337,-0.0014935587532818317,-0.021295445039868355,0.027397102186495825,0.0699019730091095,3.817446486209519e-05,0.0005461142816015372
0002,Blur-Mid,44,0.007544621359556913,0.0013344038743525743,0.4280265271663666,0.03496174514293671,0.0002760284987743944,0.0022914314176887274,7.765677582938224e-05,0.016680454835295677,0.21333305537700653,0.0009931838139891624,0.0046555550550732745,-0.004911724478006363,-0.01776701584458351,-0.008073496601001873,0.030550485476851463,1.7308433598373085e-05,0.0005665517673653145
0002,Blur-Max,44,0.007636657450348139,0.0013480386696755886,0.42747899889945984,0.035201117396354675,0.00027960751322098076,0.002276850398629904,7.773003744659945e-05,0.019184501841664314,0.21485808491706848,0.0008705426589585841,0.004051709973400912,-0.00298865232616663,-0.017780456691980362,-0.044025537696585904,0.01853376440703869,9.128094461630099e-06,0.0004925116361152
0002,Blur-Mid,45,0.0076392884366214275,0.0013383954064920545,0.4279893636703491,0.03497355431318283,0.00027055011014454067,0.0023338834289461374,7.920205098344013e-05,0.016915127635002136,0.20331525802612305,0.0009519871673546731,0.0046823206240282165,-0.0029959813691675663,-0.01675570011138916,-0.09831359012892005,0.07665550708770752,4.204849756206386e-05,0.0005485384890134773
0002,Blur-Max,45,0.007496973499655724,0.0013254375662654638,0.42750459909439087,0.03518260270357132,0.0002740011550486088,0.002318671904504299,7.920007192296907e-05,0.01949446089565754,0.21009689569473267,0.0008535597589798272,0.004062696185695044,0.001373318606056273,-0.0161571204662323,-0.055461346717446736,0.08157753944396973,3.8888487324584275e-05,0.00047670583118467123
0002,Blur-Mid,46,0.00804449524730444,0.0014337378088384867,0.42793333530426025,0.03500213846564293,0.00030049632187001407,0.002370741916820407,8.063928544288501e-05,0.016173645853996277,0.20006659626960754,0.0009975009597837925,0.0049858446370618535,-0.0025688009336590767,-0.017879996448755264,-0.13180739679579134,0.09149447828531265,5.764927118434571e-05,0.0006300846107040812
0002,Blur-Max,46,0.00783619750291109,0.0014071711339056492,0.427578866481781,0.035147689282894135,0.0002979513956233859,0.0023493936751037836,8.03182992967777e-05,0.01836336776614189,0.20499898493289948,0.000896631448995322,0.004373832747872501,0.0001330873928964138,-0.01514698751270771,-0.1326575905754246,0.06539680063724518,3.530055619194172e-05,0.0005397902182823131
0002,Blur-Mid,47,0.007666900288313627,0.0013588726287707686,0.42771148681640625,0.03511015698313713,0.00027915483224205673,0.002427022671326995,8.226913632825017e-05,0.01676112785935402,0.20949415862560272,0.0010282661532983184,0.004908329380849962,0.002992370631545782,-0.016583021730184555,0.04453785134117649,0.05848833918571472,3.38244681188371e-05,0.0005783113683191825
0002,Blur-Max,47,0.007784771732985973,0.0014156191609799862,0.4271886944770813,0.035326432436704636,0.0003042822063434869,0.0024181739427149296,8.26014147605747e-05,0.01949434168636799,0.20836715400218964,0.0008828930440358818,0.004237199495602165,0.00750874076038599,-0.014673248864710331,0.10634307240703,0.07607384771108627,4.0803730371408165e-05,0.0005363699744594253
0002,Blur-Mid,48,0.007716619875282049,0.0013533513993024826,0.42776864767074585,0.0350835919380188,0.0002783956879284233,0.0024630469270050526,8.344447996933013e-05,0.016468755900859833,0.20658275485038757,0.001046721008606255,0.005066835677913806,-0.001962552312761545,-0.021849684417247772,-0.12220640634313917,0.05834830924868584,3.393817678443156e-05,0.0005816479614158462
0002,Blur-Max,48,0.007755969651043415,0.0013638074742630124,0.42736777663230896,0.03524570167064667,0.00028367157210595906,0.002441082149744034,8.346266258740798e-05,0.019000034779310226,0.20802581310272217,0.0009138082386925817,0.004392763674216705,-0.003603123826906085,-0.017235711216926575,-0.10455515969478024,0.047755300998687744,2.4336797650903463e-05,0.0005096145580150896
0002,Blur-Mid,49,0.008017533458769321,0.0013998167123645544,0.4278756380081177,0.03502840921282768,0.0002932233619503677,0.002491386840119958,8.489662286592647e-05,0.01630297675728798,0.19299902021884918,0.0010050291894003749,0.005207430773522683,-0.006535354070365429,-0.01969580538570881,-0.0690074672806873,0.013773994520306587,8.575818355893716e-06,0.0006226093962115689
0002,Blur-Max,49,0.008115101605653763,0.001416774233803153,0.4274132549762726,0.035222068428993225,0.00029489194275811315,0.0024646648671478033,8.471970068057999e-05,0.018755966797471046,0.19528210163116455,0.0008820788352750242,0.004516946611997795,-0.0067939008586108685,-0.017620250582695007,-0.03815827954747486,0.013986900448799133,7.718491360719781e-06,0.0005518370811455457
0002,Blur-Mid,50,0.007856057956814766,0.001365321222692728,0.42795029282569885,0.03499168902635574,0.0002852251345757395,0.0025298609398305416,8.613879617769271e-05,0.016113074496388435,0.2093542516231537,0.0011191858211532235,0.005345894490651039,-0.004039352759718895,-0.01875798963010311,-0.12229281955919258,0.07990380376577377,4.6937322622397915e-05,0.0005874228826113869
0002,Blur-Max,50,0.008005416020751,0.0014041537651792169,0.4272460639476776,0.03528810292482376,0.00028707057936117053,0.0025125674437731504,8.669224916957319e-05,0.01921812817454338,0.2110671103000641,0.0009521156316623092,0.004510962169791698,0.007205842528492212,-0.01688005030155182,0.00513691357299928,0.09512244910001755,4.834365608985536e-05,0.0005082255435683344
0002,Blur-Mid,51,0.008236582390964031,0.0014716211007907987,0.42749491333961487,0.03520436957478523,0.00031229047453962266,0.0025749909691512585,8.820397488307208e-05,0.016507865861058235,0.21265468001365662,0.001136245671659708,0.005343148267950474,0.006390953902155161,-0.023224839940667152,-0.00899420720766897,0.13842788338661194,8.826491830404848e-05,0.0006376238846308863
0002,Blur-Max,51,0.008249655365943909,0.001480214181356132,0.4268602728843689,0.035476744174957275,0.0003151778073515743,0.0025704624131321907,8.88968279468827e-05,0.01951141469180584,0.21366888284683228,0.0009735063067637384,0.00455614466460069,0.008528455160558224,-0.02131355181336403,0.0031425950096597433,0.11959384381771088,6.632335862377658e-05,0.0005545716144439902
0002,Blur-Mid,52,0.0077712032943964005,0.0013878396712243557,0.4274842441082001,0.03521132469177246,0.0002958372642751783,0.0026236616540700197,8.971057104645297e-05,0.01732398010790348,0.20939083397388458,0.001084310351870954,0.005178404182392564,0.002084067789837718,-0.026105687022209167,-0.04325054930860528,0.07630764693021774,4.230685590300709e-05,0.0005544248058770263
0002,Blur-Max,52,0.007839438505470753,0.0013992725871503353,0.42685025930404663,0.0354849137365818,0.00029877107590436935,0.00261265248991549,9.02238316484727e-05,0.02015160769224167,0.2022039145231247,0.0009053178946487606,0.004477252288074698,0.0009557338198646903,-0.022625941783189774,-0.03867346890508694,0.07204369455575943,3.418770938878879e-05,0.00047454130310529936
0002,Blur-Mid,53,0.007991597056388855,0.0014110768679529428,0.42730334401130676,0.03529779985547066,0.00029061725945211947,0.002654501236975193,9.077943832380697e-05,0.016739191487431526,0.2076973021030426,0.0011263771448284388,0.005423167444614509,0.007434893865138292,-0.023575393483042717,-0.007542571797094499,0.04536166414618492,2.6546180379227735e-05,0.0005852117707590924
0002,Blur-Max,53,0.00825418159365654,0.0014816238544881344,0.42658889293670654,0.03560692444443703,0.000313456665026024,0.002656336175277829,9.176349703921005e-05,0.019778965041041374,0.1992218792438507,0.0009242797968909144,0.0046394488715056975,0.011598825454711914,-0.01911899447441101,0.03255750631333565,0.05874916911125183,3.0444243748206645e-05,0.0005182072606455787
0002,Blur-Mid,54,0.00841823685914278,0.0014913080958649516,0.42723923921585083,0.03531869873404503,0.000311659270664677,0.002687753178179264,9.172519639832899e-05,0.016849735751748085,0.19809406995773315,0.0010783681645989418,0.005443717204218643,0.0035416902974247932,-0.023608427494764328,-0.019776843050939963,0.03350852429866791,2.1005342205171473e-05,0.0006268656949017608
0002,Blur-Max,54,0.008694943971931934,0.001544238650240004,0.42662209272384644,0.03559134528040886,0.00032557881786487997,0.0026777302846312523,9.23952175071463e-05,0.019392339512705803,0.19199256598949432,0.0009147525415755808,0.004764521446554152,0.0018091285601258278,-0.01942359283566475,-0.04974971406008666,0.016929104924201965,9.61247587838443e-06,0.0005678076933896465
0002,Blur-Mid,55,0.007861258462071419,0.0013830320676788688,0.42727094888687134,0.03531312197446823,0.000281579967122525,0.002735586604103446,9.321780817117542e-05,0.016677534207701683,0.20398786664009094,0.001140174688771367,0.005589423892659591,-0.006321181543171406,-0.02868392877280712,-0.16426265970005516,0.06828485429286957,3.872744491673075e-05,0.0005671454447676727
0002,Blur-Max,55,0.008010528981685638,0.0014158820267766714,0.426741361618042,0.03554220497608185,0.000295898673357442,0.0027151801623404026,9.365597361465916e-05,0.019065188243985176,0.2036840319633484,0.0010005789808928967,0.004912407494544746,-0.010359317995607853,-0.0221643578261137,-0.13226769172897357,0.06471212953329086,3.35768963850569e-05,0.0005188655875493195
0002,Blur-Mid,56,0.008240650407969952,0.0014479135861620307,0.42765820026397705,0.035134896636009216,0.00030247512040659785,0.0027780935633927584,9.46543732425198e-05,0.016387904062867165,0.23148196935653687,0.0013370092492550611,0.00577586815735602,-0.01138970348984003,-0.027348894625902176,-0.1554145969627112,0.058143820613622665,3.7201327359071e-05,0.0006398156755079085
0002,Blur-Max,56,0.008323611691594124,0.001454388489946723,0.4271632432937622,0.03534109145402908,0.0003046979836653918,0.002747944090515375,9.479794243816286e-05,0.018778027966618538,0.2291979193687439,0.0011570699280127883,0.005048343873312148,-0.01660134643316269,-0.02292117290198803,-0.12276241410344357,0.0339273065328598,1.881442040030379e-05,0.000554550951425708
0002,Blur-Mid,57,0.008302696980535984,0.001467713969759643,0.42755720019340515,0.035186536610126495,0.0003010462096426636,0.0028117059264332056,9.587648673914373e-05,0.01631271466612816,0.22893361747264862,0.0013455363223329186,0.005877408432713065,0.00119052454829216,-0.02677062340080738,-0.14014567629187136,0.1324663609266281,8.675916615175083e-05,0.0006549522890972493
0002,Blur-Max,57,0.008510851301252842,0.0015159245813265443,0.4272785782814026,0.03529505431652069,0.00032011306029744446,0.002781735034659505,9.607592801330611e-05,0.018580975010991096,0.23788033425807953,0.001229998772032559,0.005170661278887404,-0.003725503571331501,-0.02115819975733757,-0.1186795954981581,0.10474070906639099,6.427634798455983e-05,0.00061367108067785
0002,Blur-Mid,58,0.008538556285202503,0.001546298386529088,0.4271472692489624,0.03536424785852432,0.0003264771949034184,0.002842712216079235,9.801507985685021e-05,0.01646147109568119,0.22392240166664124,0.0013332812814041972,0.005954211460637033,0.004248022101819515,-0.023396093398332596,-0.019145287468760763,0.12795665860176086,8.384004468098283e-05,0.0006552222059212904
0002,Blur-Max,58,0.008548663929104805,0.0015651206485927105,0.42684751749038696,0.03547794744372368,0.00033303943928331137,0.002817918546497822,9.816610690904781e-05,0.01884051039814949,0.22322528064250946,0.001163087203167379,0.005210374073448119,0.008091218769550323,-0.019217105582356453,0.01971147783568694,0.13445915281772614,7.912119326647371e-05,0.0005884403577518937
0002,Blur-Mid,59,0.008030944503843784,0.0014047663426026702,0.4274069368839264,0.035242874175310135,0.00028739080880768597,0.002880035899579525,9.907308412948623e-05,0.015557372942566872,0.21064409613609314,0.00134143210016191,0.006368239965399954,-0.008168852888047695,-0.023672692477703094,-0.21446789419360623,0.015857316553592682,9.633269655751064e-06,0.0006074969125648729
0002,Blur-Max,59,0.008151339367032051,0.0014298001769930124,0.4270111620426178,0.035401541739702225,0.0002920398546848446,0.0028540240600705147,9.932403918355703e-05,0.018459169194102287,0.2152283936738968,0.001158088562078774,0.0053807426617711,-0.005873505026102066,-0.020117370411753654,-0.08893829387990149,0.04887363314628601,2.5649704184615985e-05,0.000524816793941585
0002,Blur-Mid,60,0.008350430056452751,0.0014417906058952212,0.42762917280197144,0.03513835743069649,0.0002921124396380037,0.002910248702391982,0.00010030537669081241,0.014884774573147297,0.2082453817129135,0.0014033219777047634,0.00673879044643156,-0.009009189903736115,-0.017350394278764725,-0.143023032729781,0.004785940051078796,3.166713213431649e-06,0.0006616699519526317
0002,Blur-Max,60,0.00856416393071413,0.0014834972098469734,0.4272902011871338,0.035269852727651596,0.00029726882348768413,0.002879258245229721,0.00010025120718637481,0.01750382035970688,0.20465639233589172,0.0011721469927579165,0.0057273900854895214,-0.015115568414330482,-0.013963717967271805,-0.10284684578568126,-0.0008497266098856926,-4.972869760422327e-07,0.0005852315536087417
0002,Blur-Mid,61,0.00848918966948986,0.0014968152390792966,0.4276741147041321,0.03512519225478172,0.0003117332817055285,0.002952054375782609,0.00010194739297730848,0.01475817896425724,0.20085714757442474,0.0013874925207346678,0.006907857210853342,-0.003855661954730749,-0.015933819115161896,-0.14360528475048406,0.08327736705541611,6.037022831151262e-05,0.0007249296658400159
