sequence,condition,frame,prediction_error_rms,encoded_error_rms,semantic_candidate_rms,semantic_update_gain_mean,semantic_update_gain_std,semantic_hidden_rms,semantic_state_mse_to_clean,state_recovery,state_direction_cosine,semantic_discrepancy_rms,restoration_delta_rms,oracle_residual_rms,restoration_direction_cosine,projection_scale_alpha,amplitude_ratio,feature_recovery,continuous_feature_recovery,nohistory_feature_recovery,zeroerror_feature_recovery,temporal_feature_gain,error_contribution
0002,Blur-Mid,23,0.015468355268239975,0.0024525204207748175,0.25738656520843506,0.20460249483585358,0.3981936275959015,0.2531270384788513,0.0005634633707813919,-1.6393490449079615,0.3405826985836029,0.024334540590643883,0.0026842758525162935,0.014611151069402695,0.2674185037612915,0.04912857338786125,0.18371419471101444,0.06450623654283916,0.06450623654283916,0.07479986541816752,0.06450623654283916,-0.010293628875328364,0.0
0002,Blur-Max,23,0.018328985199332237,0.0028989631682634354,0.258342981338501,0.20473898947238922,0.3984357714653015,0.25333157181739807,0.0005784641834907234,-0.8366385205968871,0.40999409556388855,0.02506520412862301,0.002877884777262807,0.01774705946445465,0.28418073058128357,0.04608310014009476,0.1621612179204608,0.06586999040277486,0.06586999040277486,0.061701490258899594,0.06587008280817808,0.0041685001438752645,-9.240540321808766e-08
0002,Blur-Mid,24,0.009396553970873356,0.001519248355180025,0.25780677795410156,0.20482860505580902,0.39859870076179504,0.25322720408439636,0.000579498999286443,-2.0176511543389366,0.3322553038597107,0.024819696322083473,0.002702959580346942,0.013857721351087093,0.25929179787635803,0.05057507008314133,0.19505079600513858,0.06310528646525582,0.06310528646525582,0.0729475615163977,0.06310528646525582,-0.00984227505114188,0.0
0002,Blur-Max,24,0.009826408699154854,0.0015852409414947033,0.2590654492378235,0.20501099526882172,0.39892029762268066,0.2534867227077484,0.0005937014357186854,-1.0539186951530382,0.40044155716896057,0.02554304711520672,0.0028892045374959707,0.01700170338153839,0.2814812958240509,0.04783385992050171,0.1699361806672422,0.06678937498099569,0.06678937498099569,0.06322683330994083,0.06678957635123961,0.003562541671054853,-2.0137024392408165e-07
0002,Blur-Mid,25,0.010760593228042126,0.001730576972477138,0.2573722302913666,0.2047722339630127,0.39849787950515747,0.2531099319458008,0.000592416210565716,-1.9819851191291518,0.31357941031455994,0.024749301373958588,0.002719341544434428,0.014094858430325985,0.2725418508052826,0.052581895142793655,0.19293145496116454,0.06794120021171746,0.06794120021171746,0.08419350259497438,0.0679412734602105,-0.016252302383256922,-7.324849304879422e-08
0002,Blur-Max,25,0.010887864045798779,0.001752014271914959,0.25879979133605957,0.20495429635047913,0.39882028102874756,0.25343015789985657,0.0006087725632824004,-0.9549575727169639,0.3977774381637573,0.025637786835432053,0.002969487803056836,0.017646512016654015,0.3077053427696228,0.05177948623895645,0.1682761896659443,0.07524215155312797,0.07524215155312797,0.0698669978441252,0.07524215155312797,0.005375153709002767,0.0
0002,Blur-Mid,26,0.009839974343776703,0.0015809070318937302,0.25599753856658936,0.20470961928367615,0.39838430285453796,0.2528477609157562,0.0006049597868695855,-2.2867736607268507,0.25296732783317566,0.024232909083366394,0.0025818783324211836,0.013566829264163971,0.23963993787765503,0.04560543969273567,0.1903081613359042,0.05499379053270492,0.05499379053270492,0.08830947213361218,0.054993711471496676,-0.033315681600907254,7.906120824685559e-08
0002,Blur-Max,26,0.009883947670459747,0.0015872843796387315,0.2576207220554352,0.2048986852169037,0.39872094988822937,0.2531889081001282,0.0006228635320439935,-1.0516799021548198,0.3530407249927521,0.02504877559840679,0.0028141047805547714,0.017423750832676888,0.28000766038894653,0.04522395506501198,0.16150970061378156,0.06436256018378761,0.06436256018378761,0.07185155494976447,0.06436265605028313,-0.007488994765976864,-9.586649551973636e-08
0002,Blur-Mid,27,0.00876998994499445,0.0014006892452016473,0.25608885288238525,0.20466117560863495,0.39829570055007935,0.2529274523258209,0.0006065234774723649,-2.4412295368298875,0.2309330701828003,0.024034200236201286,0.0025827852077782154,0.01327599212527275,0.21847836673259735,0.04250399395823479,0.19454555135367355,0.047159980855259964,0.047159980855259964,0.0791356101989582,0.04716006341839618,-0.03197562934369824,-8.256313621668454e-08
0002,Blur-Max,27,0.009291909635066986,0.001488601672463119,0.25700992345809937,0.20483464002609253,0.39860472083091736,0.25311028957366943,0.000621924118604511,-1.1527495493099496,0.33071357011795044,0.02471625618636608,0.002767797326669097,0.01699698716402054,0.23732464015483856,0.03864605724811554,0.16284046695805063,0.05077517681304833,0.05077517681304833,0.06037408155689172,0.0507750760720479,-0.009598904743843395,1.0074100043055978e-07
