sequence,condition,frame,prediction_error_rms,encoded_error_rms,semantic_candidate_rms,semantic_update_gain_mean,semantic_update_gain_std,semantic_hidden_rms,semantic_state_mse_to_clean,state_recovery,state_direction_cosine,semantic_discrepancy_rms,restoration_delta_rms,oracle_residual_rms,restoration_direction_cosine,projection_scale_alpha,amplitude_ratio,feature_recovery,continuous_feature_recovery,nohistory_feature_recovery,zeroerror_feature_recovery,temporal_feature_gain,error_contribution
0002,Blur-Mid,23,0.015468355268239975,0.0024589388631284237,0.26193130016326904,0.4020276963710785,0.3713000416755676,0.257720023393631,0.00045127919293008745,-1.1138611107854417,0.2618059515953064,0.01971321552991867,0.0033992608077824116,0.014611151069402695,0.5268129706382751,0.12256219238042831,0.23264839242548285,0.19099918558360285,0.19099918558360285,0.12272078604951331,0.1909994582372343,0.06827839953408954,-2.72653631450126e-07
0002,Blur-Max,23,0.018328985199332237,0.0029065182898193598,0.2629081606864929,0.40302368998527527,0.3732455372810364,0.2581307291984558,0.0004810570681001991,-0.5273684475097575,0.3437247574329376,0.020358793437480927,0.0036660898476839066,0.01774705946445465,0.5324768424034119,0.10999615490436554,0.20657449506081102,0.17731922315147153,0.17731922315147153,0.10029599298753877,0.17731977758389073,0.07702323016393275,-5.544324191975036e-07
0002,Blur-Mid,24,0.009396553970873356,0.0015231827273964882,0.26238927245140076,0.4034675359725952,0.3741410970687866,0.2584550678730011,0.00047534331679344177,-1.4752765930489602,0.20789718627929688,0.01995748281478882,0.0034357961267232895,0.013857721351087093,0.4854896068572998,0.12036922574043274,0.24793369989747718,0.17926731978221133,0.17926731978221133,0.1194070249981738,0.17926747133589416,0.05986029478403754,-1.5155368282560033e-07
0002,Blur-Max,24,0.009826408699154854,0.001589341787621379,0.2636792063713074,0.4049360156059265,0.37687554955482483,0.25910329818725586,0.000516942236572504,-0.7883691366270926,0.27581077814102173,0.020496638491749763,0.003754744306206703,0.01700170338153839,0.5037894248962402,0.11125946789979935,0.2208451836822339,0.17374627389534825,0.17374627389534825,0.10349564647601062,0.1737466262932752,0.07025062741933763,-3.523979269504096e-07
0002,Blur-Mid,25,0.010760593228042126,0.0017350830603390932,0.2619619071483612,0.40310847759246826,0.3734626770019531,0.2585514783859253,0.000506637035869062,-1.550207227311609,0.1636524498462677,0.020006731152534485,0.0033580660820007324,0.014094858430325985,0.5175455808639526,0.12330399453639984,0.2382475920989486,0.1898459569542046,0.1898459569542046,0.13932815603218185,0.18984624994817667,0.05051780092202274,-2.9299397208415456e-07
0002,Blur-Max,25,0.010887864045798779,0.001756554702296853,0.26343441009521484,0.4045279622077942,0.37614110112190247,0.2593732178211212,0.0005608272622339427,-0.8009903359947721,0.24085880815982819,0.020605534315109253,0.0036959508433938026,0.017646512016654015,0.5351954102516174,0.11209330707788467,0.20944370422357259,0.180319995110098,0.180319995110098,0.11449576484207213,0.18032008857152715,0.06582423026802586,-9.34614291514535e-08
0002,Blur-Mid,26,0.009839974343776703,0.0015849913470447063,0.260560005903244,0.40274426341056824,0.37273654341697693,0.2581214904785156,0.0005196118145249784,-1.8230742982448094,0.1022169440984726,0.019757281988859177,0.003050324972718954,0.013566829264163971,0.5226646661758423,0.11751434952020645,0.22483698389101267,0.18447707493769183,0.18447707493769183,0.1490557561777638,0.18447707493769183,0.035421318759928044,0.0
0002,Blur-Max,26,0.009883947670459747,0.0015914015239104629,0.26223134994506836,0.4041314721107483,0.3754102885723114,0.25906631350517273,0.0005814240430481732,-0.9151803924640114,0.18810564279556274,0.020265119150280952,0.0034118229523301125,0.017423750832676888,0.5397142767906189,0.10568389296531677,0.19581449396828518,0.17302454862938232,0.17302454862938232,0.1201103653443385,0.17302493209536451,0.052914183285043825,-3.8346598218996775e-07
0002,Blur-Mid,27,0.00876998994499445,0.0014043959090486169,0.2606523334980011,0.4024580419063568,0.37215545773506165,0.2581230401992798,0.000505977135617286,-1.8707602075075815,0.09255571663379669,0.01942863129079342,0.002993236295878887,0.01327599212527275,0.48278287053108215,0.10884935408830643,0.22546234342673596,0.1668655475013382,0.1668655475013382,0.1318495306657239,0.1668655475013382,0.03501601683561428,0.0
0002,Blur-Max,27,0.009291909635066986,0.0014925510622560978,0.26161426305770874,0.40370064973831177,0.37458544969558716,0.2588333487510681,0.0005641120369546115,-0.9526368201304696,0.17913615703582764,0.01991146430373192,0.0032067408319562674,0.01699698716402054,0.4786514639854431,0.090304896235466,0.188665249965261,0.14501525974303997,0.14501525974303997,0.09989729455006302,0.14501546122504083,0.04511796519297695,-2.0148200086111956e-07
0002,Blur-Mid,28,0.008903713896870613,0.0014385940739884973,0.26035091280937195,0.40200719237327576,0.37127843499183655,0.2580072283744812,0.0004827928787562996,-1.9234504131321115,0.13110631704330444,0.019586971029639244,0.002903939923271537,0.012850871309638023,0.44421330094337463,0.10037986189126968,0.2259722203500405,0.14969630802552192,0.14969630802552192,0.11601659049033941,0.14969639614157426,0.03367971753518251,-8.811605234360087e-08
