sequence_id,frame_id,frame_index,error_z1,dynamic_error_z1,correction_z1,state_z1,error_z4,dynamic_error_z4,correction_z4,state_z4
0002,000021,21,0.016289731487631798,0.005630171857774258,0.009690830484032631,0.3421296775341034,0.007171839941293001,0.004243633709847927,0.005240909289568663,0.20724238455295563
0002,000022,22,0.01639234460890293,0.005714998580515385,0.009841621853411198,0.34216803312301636,0.007385782431811094,0.004051500000059605,0.005366991739720106,0.20752036571502686
0002,000023,23,0.016319628804922104,0.00575446430593729,0.009859921410679817,0.3421916365623474,0.007581903133541346,0.004031248390674591,0.005379470530897379,0.20724698901176453
0002,000024,24,0.016217466443777084,0.005776464939117432,0.009781391359865665,0.3421356678009033,0.007760397158563137,0.004091772250831127,0.005487611051648855,0.20691144466400146
0002,000025,25,0.01615329273045063,0.005792893003672361,0.009945160709321499,0.342146098613739,0.0073870220221579075,0.003885983256623149,0.0052689434960484505,0.20724046230316162
0002,000026,26,0.016491184011101723,0.005929022561758757,0.010300036519765854,0.3422524034976959,0.007455979008227587,0.0038313239347189665,0.0054234713315963745,0.20731279253959656
0002,000027,27,0.016141841188073158,0.005980139132589102,0.010208587162196636,0.34226763248443604,0.007405576761811972,0.0037302530836313963,0.005622499622404575,0.20777149498462677
0002,000028,28,0.016262328252196312,0.006055957637727261,0.010279200971126556,0.3422461748123169,0.007410935126245022,0.0038198039401322603,0.005690128542482853,0.20786145329475403
0002,000029,29,0.01623441092669964,0.006102614104747772,0.010315547697246075,0.3422255516052246,0.007309542968869209,0.0038039060309529305,0.005559359677135944,0.2082763910293579
0002,000030,30,0.01611645147204399,0.006124978419393301,0.01026107743382454,0.3421820104122162,0.007542381528764963,0.0038994464557617903,0.005702115595340729,0.20811639726161957
0002,000031,31,0.016041480004787445,0.006124739069491625,0.010207927785813808,0.34211376309394836,0.007319722790271044,0.003929744940251112,0.00553387263789773,0.20804566144943237
0002,000032,32,0.01609763503074646,0.0061411927454173565,0.010190439410507679,0.34209519624710083,0.006961962208151817,0.003855476388707757,0.00524131627753377,0.20825529098510742
0002,000033,33,0.016231153160333633,0.0061539229936897755,0.010181996040046215,0.34207481145858765,0.007286214269697666,0.0038765857461839914,0.005337736569344997,0.20787352323532104
0002,000034,34,0.01615156978368759,0.006155599839985371,0.010245273821055889,0.34208545088768005,0.006930183619260788,0.003828689455986023,0.005093901418149471,0.20787693560123444
0002,000035,35,0.016206752508878708,0.006184793543070555,0.010337051935493946,0.34211602807044983,0.00659493962302804,0.0036621566396206617,0.0048417942598462105,0.20822207629680634
0002,000036,36,0.016271492466330528,0.006225306540727615,0.010453486815094948,0.34210819005966187,0.0067451284267008305,0.003541917772963643,0.00490497425198555,0.2086726427078247
0002,000037,37,0.01611313223838806,0.00626656087115407,0.01051645539700985,0.34218811988830566,0.006735466420650482,0.003367314813658595,0.004939182195812464,0.20935989916324615
0002,000038,38,0.016040129587054253,0.006343764252960682,0.010606642812490463,0.3422248065471649,0.006580137647688389,0.003266837913542986,0.004842839203774929,0.2101968675851822
0002,000039,39,0.01583157666027546,0.00640946114435792,0.010554824955761433,0.34223830699920654,0.006905298680067062,0.003237367607653141,0.004998447839170694,0.21051685512065887
0002,000040,40,0.015593932010233402,0.00644973199814558,0.010472686029970646,0.34219589829444885,0.006524052936583757,0.0031858200673013926,0.004781784489750862,0.21113534271717072
0002,000041,41,0.015571479685604572,0.006500996649265289,0.010600208304822445,0.3421749770641327,0.0065578799694776535,0.0031642685644328594,0.004752853885293007,0.21117961406707764
0002,000042,42,0.015496967360377312,0.006551398895680904,0.010629270225763321,0.342172235250473,0.006481792312115431,0.003153266152366996,0.004690251313149929,0.21119825541973114
0002,000043,43,0.015393096953630447,0.006587592884898186,0.010681545361876488,0.3421648144721985,0.0063944305293262005,0.0030911611393094063,0.004658686462789774,0.21218521893024445
0002,000044,44,0.015227842144668102,0.006622178480029106,0.010661830194294453,0.3421730399131775,0.006386627443134785,0.003095972817391157,0.004665802698582411,0.21243102848529816
0002,000045,45,0.015311931259930134,0.006681712809950113,0.010745701380074024,0.34216076135635376,0.0068346476182341576,0.00317512103356421,0.004958133678883314,0.2121727615594864
0002,000046,46,0.015362816862761974,0.006726446561515331,0.010801009833812714,0.34218230843544006,0.006999267265200615,0.003305987687781453,0.00506054051220417,0.2120867818593979
0002,000047,47,0.015393132343888283,0.0067688291892409325,0.010872667655348778,0.3421971797943115,0.007035204209387302,0.0034219487570226192,0.00500859459862113,0.21167267858982086
0002,000048,48,0.015451295301318169,0.006837509572505951,0.010911054909229279,0.34223702549934387,0.006528059486299753,0.0033809214364737272,0.004732326604425907,0.21172916889190674
0002,000049,49,0.015468310564756393,0.006877632346004248,0.010909308679401875,0.34225448966026306,0.006645312067121267,0.0032914658077061176,0.004815820604562759,0.21218042075634003
0002,000050,50,0.015534886159002781,0.006937031168490648,0.010929078795015812,0.34232133626937866,0.006710607558488846,0.0032551942858844995,0.004872468300163746,0.21242065727710724
0002,000051,51,0.01558726653456688,0.006984838284552097,0.010959903709590435,0.34236055612564087,0.006610548123717308,0.0032495856285095215,0.004860443063080311,0.2126830518245697
0002,000052,52,0.01565498113632202,0.0070314123295247555,0.0110275624319911,0.34238433837890625,0.006558019667863846,0.0032775092404335737,0.0048891277983784676,0.21292109787464142
0002,000053,53,0.015596716664731503,0.007048696279525757,0.010999009944498539,0.3424065411090851,0.006759936921298504,0.003253188682720065,0.005014519672840834,0.21326866745948792
0002,000054,54,0.015781350433826447,0.007109691854566336,0.011179081164300442,0.3424372375011444,0.007131931371986866,0.0033132540993392467,0.005259552970528603,0.213442862033844
0002,000055,55,0.015745503827929497,0.007153906859457493,0.011166905052959919,0.34243419766426086,0.007677094079554081,0.0035340471658855677,0.005729072727262974,0.21318528056144714
0002,000056,56,0.01588546298444271,0.007247996982187033,0.011285919696092606,0.3424648940563202,0.007651817053556442,0.003769725328311324,0.005757877137511969,0.21309210360050201
0002,000057,57,0.01581108756363392,0.007301646750420332,0.01118479110300541,0.3424798250198364,0.007633488159626722,0.003966467455029488,0.005765700712800026,0.21290522813796997
0002,000058,58,0.015977617353200912,0.007371149491518736,0.011278697289526463,0.3424806296825409,0.007188345305621624,0.003938300535082817,0.005434298422187567,0.21338720619678497
0002,000059,59,0.01593828946352005,0.007388265337795019,0.01118442416191101,0.3424754738807678,0.0074244230054318905,0.003954739309847355,0.005552570801228285,0.21328184008598328
0002,000060,60,0.016067001968622208,0.007435658015310764,0.011220395565032959,0.3424749970436096,0.0073590404354035854,0.0039028008468449116,0.005531306378543377,0.21369856595993042
0002,000061,61,0.016049819067120552,0.0074546076357364655,0.011181592009961605,0.3424683213233948,0.007993175648152828,0.004050145857036114,0.005941641982644796,0.2132667452096939
0002,000062,62,0.016186336055397987,0.007488084491342306,0.011156443506479263,0.34250015020370483,0.007490749470889568,0.004058651626110077,0.00558103621006012,0.2131377011537552
0002,000063,63,0.016223182901740074,0.007508568931370974,0.011203134432435036,0.3425014615058899,0.0071820542216300964,0.003973269835114479,0.005358301568776369,0.21350151300430298
0002,000064,64,0.016310255974531174,0.007525330875068903,0.011203222908079624,0.34250086545944214,0.00765602570027113,0.004029235802590847,0.005532680545002222,0.213358536362648
0002,000065,65,0.016478070989251137,0.007536791730672121,0.01119551993906498,0.3424969017505646,0.007562489248812199,0.003868098370730877,0.005406361538916826,0.21411508321762085
0002,000066,66,0.01656346209347248,0.007535585202276707,0.011223924346268177,0.3425028920173645,0.007290717680007219,0.003613084787502885,0.005222093779593706,0.21494309604167938
0002,000067,67,0.0165519081056118,0.007525932043790817,0.011265345849096775,0.34251663088798523,0.006878022104501724,0.0034572361037135124,0.005010278895497322,0.21559052169322968
0002,000068,68,0.016611874103546143,0.00753046153113246,0.011276768520474434,0.3425394296646118,0.007189001422375441,0.0034329560585319996,0.0052228826098144054,0.2156974822282791
0002,000069,69,0.016527218744158745,0.007519708015024662,0.01120698545128107,0.3425282835960388,0.0072677903808653355,0.0034708818420767784,0.0053512584418058395,0.21611613035202026
0002,000070,70,0.016300207003951073,0.007470689248293638,0.011150941252708435,0.34252703189849854,0.007526881992816925,0.0035107387229800224,0.005571909714490175,0.21691246330738068
0002,000071,71,0.016284335404634476,0.00744339544326067,0.011148030869662762,0.34250253438949585,0.007236829958856106,0.003496598219498992,0.005339686758816242,0.21693110466003418
0002,000072,72,0.016256704926490784,0.007432417944073677,0.011191544122993946,0.34251198172569275,0.007727258373051882,0.00355459819547832,0.005639697425067425,0.21662676334381104
0002,000073,73,0.016132734715938568,0.007423772476613522,0.01119624637067318,0.34249991178512573,0.007288107182830572,0.003616183763369918,0.005347351543605328,0.21661074459552765
0002,000074,74,0.01604764722287655,0.007415677886456251,0.011172751896083355,0.3425000011920929,0.007426159456372261,0.0036885864101350307,0.005494860466569662,0.21670766174793243
0002,000075,75,0.016048956662416458,0.007423704490065575,0.011220606043934822,0.3425211012363434,0.007273609284311533,0.003703244961798191,0.0053999945521354675,0.21691665053367615
0002,000076,76,0.01614614948630333,0.0074410936795175076,0.011264068074524403,0.3425314724445343,0.007241541054099798,0.0036837547086179256,0.0053415605798363686,0.21699665486812592
0002,000077,77,0.016356220468878746,0.00746939517557621,0.01137471478432417,0.3425705134868622,0.007520505227148533,0.003771197749301791,0.005477442406117916,0.21686184406280518
0002,000078,78,0.016286280006170273,0.007465919479727745,0.011376660317182541,0.3425810933113098,0.0072541143745183945,0.003743516281247139,0.005320524796843529,0.21706928312778473
0002,000079,79,0.01620509847998619,0.007482615299522877,0.01136191375553608,0.3426341414451599,0.0069716437719762325,0.0036614632699638605,0.005068191327154636,0.21719856560230255
0002,000080,80,0.016339456662535667,0.007535471580922604,0.01146266981959343,0.3426958918571472,0.006995039526373148,0.0035442744847387075,0.005060694646090269,0.21747839450836182
0002,000081,81,0.016267079859972,0.007576379459351301,0.011451738886535168,0.34273335337638855,0.007001246325671673,0.0035467830020934343,0.005016996059566736,0.21732765436172485
0002,000082,82,0.016226334497332573,0.007615446113049984,0.011497252620756626,0.34278467297554016,0.007325423881411552,0.0035932871978729963,0.005263864062726498,0.21736441552639008
0002,000083,83,0.01614261604845524,0.007652479689568281,0.011521855369210243,0.34280887246131897,0.007050835527479649,0.0036290399730205536,0.005047590006142855,0.21723930537700653
0002,000084,84,0.01618610881268978,0.007695639971643686,0.011569724418222904,0.3428405523300171,0.007058239076286554,0.0036063005682080984,0.005055190064013004,0.2173091024160385
0002,000085,85,0.016187649220228195,0.007732923608273268,0.011594942770898342,0.34288790822029114,0.007016790099442005,0.003632626263424754,0.004977864678949118,0.21709829568862915
0002,000086,86,0.016209475696086884,0.007757365237921476,0.01164246816188097,0.3429287374019623,0.007384401746094227,0.0036326854024082422,0.005276835523545742,0.21707914769649506
0002,000087,87,0.016201943159103394,0.007788560353219509,0.011610654182732105,0.34295737743377686,0.007246729452162981,0.0036072074435651302,0.005202433560043573,0.21713192760944366
0002,000088,88,0.01632392592728138,0.007836132310330868,0.011707380414009094,0.3430362045764923,0.007040463387966156,0.0035297940485179424,0.005094093736261129,0.2172527015209198
0002,000089,89,0.016269346699118614,0.007862693630158901,0.01163488905876875,0.34306663274765015,0.007279222831130028,0.003589899279177189,0.005287972278892994,0.21723672747612
0002,000090,90,0.01627316325902939,0.007877322845160961,0.011639928445219994,0.34306374192237854,0.00789738167077303,0.0038123575504869223,0.005681812297552824,0.21670474112033844
0002,000091,91,0.016349859535694122,0.00790735986083746,0.011689720675349236,0.34308478236198425,0.0069661675952374935,0.0037601140793412924,0.0050391536206007,0.21671801805496216
0002,000092,92,0.01634266786277294,0.007918397895991802,0.011605862528085709,0.34310033917427063,0.007552987430244684,0.0039010520558804274,0.00540947075933218,0.21626943349838257
0002,000093,93,0.016446517780423164,0.007929746061563492,0.011628310196101665,0.34312373399734497,0.00779205746948719,0.004105282016098499,0.005501782987266779,0.21556346118450165
0002,000094,94,0.01657753624022007,0.007945029996335506,0.011675023473799229,0.3431288003921509,0.007103438023477793,0.004001069348305464,0.004991024266928434,0.21556483209133148
0002,000095,95,0.016642047092318535,0.007945248857140541,0.011663982644677162,0.34311798214912415,0.007031147368252277,0.0039108386263251305,0.0049593220464885235,0.21559292078018188
0002,000096,96,0.016665229573845863,0.00793540384620428,0.01166270487010479,0.3431127369403839,0.0075196633115410805,0.003996654879301786,0.005164719186723232,0.21503481268882751
0002,000097,97,0.016646118834614754,0.007924497127532959,0.011637321673333645,0.34309887886047363,0.0066743278875947,0.003766800044104457,0.004650468938052654,0.21529267728328705
0002,000098,98,0.016656624153256416,0.00791324395686388,0.011628316715359688,0.34311291575431824,0.006705326959490776,0.0037101474590599537,0.0046646506525576115,0.21512410044670105
0002,000099,99,0.016709493473172188,0.007905290462076664,0.01165516022592783,0.3430918753147125,0.006452582310885191,0.003531305119395256,0.004501466639339924,0.2154519110918045
0002,000100,100,0.016758527606725693,0.00790300965309143,0.011670367792248726,0.34309983253479004,0.006743201985955238,0.0035054092295467854,0.004667522851377726,0.2152928113937378
0002,000101,101,0.016746146604418755,0.007892467081546783,0.011677599512040615,0.34309279918670654,0.006678934674710035,0.0034414709080010653,0.004649291280657053,0.21540476381778717
0002,000102,102,0.016681712120771408,0.007875735871493816,0.011680563911795616,0.3430759012699127,0.006800046656280756,0.0034963011275976896,0.0047309910878539085,0.2150658816099167
0002,000103,103,0.016655489802360535,0.007872754707932472,0.011697091162204742,0.34309086203575134,0.006628720089793205,0.003500445047393441,0.004658521618694067,0.21498753130435944
0002,000104,104,0.01660330407321453,0.007870797999203205,0.01169886440038681,0.3430980145931244,0.00680717546492815,0.0035675696562975645,0.004788008984178305,0.21473610401153564
0002,000105,105,0.016554558649659157,0.007877541705965996,0.011728662997484207,0.3430929481983185,0.006679989397525787,0.0035533804912120104,0.004731909371912479,0.21472227573394775
0002,000106,106,0.01655048131942749,0.007885226048529148,0.011734221130609512,0.343093603849411,0.006673116702586412,0.0035575940273702145,0.004779412876814604,0.21470323204994202
0002,000107,107,0.016384795308113098,0.007867082953453064,0.011657323688268661,0.3430483639240265,0.006605631206184626,0.0035197637043893337,0.004709744360297918,0.21479876339435577
0002,000108,108,0.016402026638388634,0.00786712858825922,0.011699143797159195,0.34305208921432495,0.006492065731436014,0.0034218155778944492,0.004629493225365877,0.2150123119354248
0002,000109,109,0.016331344842910767,0.007855468429625034,0.011637106537818909,0.3430594205856323,0.006610376760363579,0.003379698609933257,0.004689136054366827,0.21514107286930084
0002,000110,110,0.016310622915625572,0.007852088660001755,0.01158431638032198,0.3430355191230774,0.006505531258881092,0.0032442938536405563,0.004648040980100632,0.2156391441822052
0002,000111,111,0.016312502324581146,0.007836726494133472,0.01157602109014988,0.34303247928619385,0.006271010730415583,0.0031672788318246603,0.0044545335695147514,0.2159135937690735
0002,000112,112,0.01627790741622448,0.007812569849193096,0.01153009943664074,0.3429979383945465,0.006270264741033316,0.003075335407629609,0.004453960806131363,0.21628282964229584
0002,000113,113,0.016224505379796028,0.007786639966070652,0.01150625292211771,0.34296759963035583,0.006397393997758627,0.0030146907083690166,0.004588355775922537,0.2165125459432602
0002,000114,114,0.016122208908200264,0.007751024793833494,0.011421923525631428,0.3429431617259979,0.006859078072011471,0.0031436365097761154,0.004797270987182856,0.21611380577087402
0002,000115,115,0.01606055162847042,0.007733196951448917,0.011404256336390972,0.34295234084129333,0.006389520596712828,0.003193292999640107,0.00448576919734478,0.21599553525447845
0002,000116,116,0.016068194061517715,0.007732757367193699,0.01136311236768961,0.3429313898086548,0.006564062554389238,0.0032368232496082783,0.0045209042727947235,0.21568268537521362
0002,000117,117,0.015993241220712662,0.0077002206817269325,0.011255997233092785,0.3428930342197418,0.006083415821194649,0.0031658061780035496,0.004183121491223574,0.2156875878572464
0002,000118,118,0.01601678691804409,0.007686330005526543,0.011251530610024929,0.34287673234939575,0.0059309243224561214,0.003014784073457122,0.004078557714819908,0.21612241864204407
0002,000119,119,0.015943074598908424,0.007657627109438181,0.011153171770274639,0.3428722620010376,0.005772966891527176,0.002945881336927414,0.00401097210124135,0.21628202497959137
0002,000120,120,0.015876514837145805,0.007619714364409447,0.01111165527254343,0.34284085035324097,0.005901019554585218,0.0029618286062031984,0.004018857143819332,0.21608977019786835
0002,000121,121,0.015909986570477486,0.007593389600515366,0.01110438909381628,0.34282687306404114,0.005669568199664354,0.0029160664416849613,0.003886221908032894,0.21618007123470306
0002,000122,122,0.01585518755018711,0.007557788863778114,0.011048932559788227,0.3427974283695221,0.005514271557331085,0.002851237077265978,0.003785174572840333,0.21629686653614044
0002,000123,123,0.015791036188602448,0.0075207962654531,0.011019148863852024,0.3427574932575226,0.005597864743322134,0.002775502158328891,0.0038814987055957317,0.21649183332920074
0002,000124,124,0.01569957472383976,0.00746595673263073,0.010922321118414402,0.3427428603172302,0.005538592115044594,0.002725904108956456,0.003820903832092881,0.21660390496253967
0002,000125,125,0.01571185328066349,0.0074334223754704,0.010937458835542202,0.3427071273326874,0.005385132972151041,0.0026391043793410063,0.003752852790057659,0.21691733598709106
0002,000126,126,0.01563560962677002,0.007383071351796389,0.010883710347115993,0.34267184138298035,0.005625084508210421,0.0026811722200363874,0.003857953939586878,0.21678808331489563
0002,000127,127,0.01559747289866209,0.0073423548601567745,0.010862594470381737,0.3426367938518524,0.005592435598373413,0.0026618544943630695,0.003872922621667385,0.2169942706823349
0002,000128,128,0.015562264248728752,0.007306709885597229,0.010862934403121471,0.34264010190963745,0.005588558502495289,0.0026531782932579517,0.0038672403898090124,0.21703752875328064
0002,000129,129,0.01544065959751606,0.007256308104842901,0.010797201655805111,0.3426221013069153,0.005535058677196503,0.0026447935961186886,0.00383872352540493,0.21720370650291443
0002,000130,130,0.015515370294451714,0.007237663492560387,0.010856603272259235,0.34261640906333923,0.005898945964872837,0.0026974077336490154,0.004098447505384684,0.21720264852046967
0002,000131,131,0.015419278293848038,0.0071958135813474655,0.010793312452733517,0.34261298179626465,0.005766946356743574,0.0027176651638001204,0.003988252487033606,0.21720820665359497
0002,000132,132,0.015418866649270058,0.00716362614184618,0.010787704028189182,0.342607706785202,0.006016640458256006,0.002750801621004939,0.004165387712419033,0.21733038127422333
0002,000133,133,0.015427940525114536,0.007151440717279911,0.010812433436512947,0.3426153063774109,0.00615562591701746,0.002848186530172825,0.0041450331918895245,0.21712063252925873
0002,000134,134,0.015336659736931324,0.007134359795600176,0.01079744566231966,0.34260672330856323,0.0059730615466833115,0.002862003166228533,0.00415402976796031,0.2172529250383377
0002,000135,135,0.015295565128326416,0.007118073292076588,0.010804291814565659,0.34262552857398987,0.005973923020064831,0.0029280600138008595,0.004079154692590237,0.2170087695121765
0002,000136,136,0.015369988977909088,0.007136987056583166,0.01085649337619543,0.34263715147972107,0.005637865047901869,0.00286866445094347,0.003844245569780469,0.21699324250221252
0002,000137,137,0.01547000277787447,0.007157350890338421,0.010919181630015373,0.34265971183776855,0.0057449862360954285,0.00285434746183455,0.0039180973544716835,0.21689893305301666
0002,000138,138,0.015277067199349403,0.00713651767000556,0.0108180595561862,0.34267458319664,0.005667733494192362,0.0028523998335003853,0.003921587951481342,0.21687130630016327
0002,000139,139,0.015254371799528599,0.00713834073394537,0.010807882994413376,0.34269294142723083,0.00591954356059432,0.002922346815466881,0.004019537940621376,0.21651174128055573
0002,000140,140,0.015283087268471718,0.007148462813347578,0.010831421241164207,0.3426905870437622,0.005697720684111118,0.002959268633276224,0.003897926537320018,0.2163109928369522
0002,000141,141,0.01533291395753622,0.007159729488193989,0.010869815945625305,0.3427288830280304,0.005344691686332226,0.002862118184566498,0.003688984317705035,0.21651512384414673
0002,000142,142,0.015259641222655773,0.007166916970163584,0.010822971351444721,0.3427278995513916,0.0057358043268322945,0.0029024051036685705,0.0039133476093411446,0.21626484394073486
0002,000143,143,0.015291702002286911,0.00717364065349102,0.010838696733117104,0.34273216128349304,0.005526397377252579,0.002867857925593853,0.003763544838875532,0.2162187546491623
0002,000144,144,0.01530687790364027,0.007186614442616701,0.010851522907614708,0.3427372872829437,0.005679603666067123,0.0029172231443226337,0.0038675935938954353,0.21586427092552185
0002,000145,145,0.015322837978601456,0.00719880498945713,0.010862631723284721,0.3427530527114868,0.005402820184826851,0.0029056849889457226,0.0036713420413434505,0.21569490432739258
0002,000146,146,0.015384229831397533,0.00722495699301362,0.010951257310807705,0.3427773118019104,0.005472607910633087,0.002884137909859419,0.0037066075019538403,0.21561351418495178
0002,000147,147,0.015349561348557472,0.007228033151477575,0.010933401063084602,0.3427901864051819,0.005933915730565786,0.0030268400441855192,0.003995045088231564,0.21508130431175232
0002,000148,148,0.015329022891819477,0.007232429459691048,0.010972565039992332,0.3427750766277313,0.005763375200331211,0.0031172262970358133,0.003914449829608202,0.21465609967708588
0002,000149,149,0.01546247024089098,0.007272706367075443,0.011032535694539547,0.3428122401237488,0.005523358006030321,0.003021043725311756,0.003749414347112179,0.21466860175132751
0002,000150,150,0.01538166031241417,0.007283604703843594,0.010985100641846657,0.3428206741809845,0.005632489919662476,0.0030149423982948065,0.003804832696914673,0.21445071697235107
0002,000151,151,0.015461514703929424,0.007304718252271414,0.011055963113904,0.34282055497169495,0.005336861126124859,0.002890730043873191,0.003625271376222372,0.21455156803131104
0002,000152,152,0.015475903637707233,0.007320111151784658,0.011060016229748726,0.342814564704895,0.005335643887519836,0.0028003219049423933,0.0036425588186830282,0.2146487981081009
0002,000153,153,0.015495766885578632,0.007346124853938818,0.011074640788137913,0.3428500294685364,0.00586285162717104,0.0029160985723137856,0.0039521451108157635,0.21426483988761902
0002,000154,154,0.015443511307239532,0.007361151743680239,0.011061998084187508,0.34287720918655396,0.005433109123259783,0.002857309067621827,0.0036948632914572954,0.2142651081085205
0002,000155,155,0.015428891405463219,0.00738118588924408,0.01104835793375969,0.3428939878940582,0.005441257730126381,0.0028147255070507526,0.003686943557113409,0.21427060663700104
0002,000156,156,0.015458662062883377,0.007404325529932976,0.011083022691309452,0.3429250419139862,0.005295657552778721,0.00274167419411242,0.0035869809798896313,0.21434271335601807
0002,000157,157,0.015457168221473694,0.007424647454172373,0.011085819453001022,0.34292203187942505,0.005164030939340591,0.002645182888954878,0.003510502865538001,0.21442310512065887
0002,000158,158,0.015421316958963871,0.007432617712765932,0.011082115583121777,0.34290504455566406,0.005141797941178083,0.0026037811767309904,0.003495969111099839,0.21450313925743103
0002,000159,159,0.01542267482727766,0.0074585299007594585,0.011083711870014668,0.342935711145401,0.00517891114577651,0.0025844553019851446,0.0035555006470531225,0.21455779671669006
0002,000160,160,0.015422936528921127,0.007477282080799341,0.01106194220483303,0.34294167160987854,0.0052338773384690285,0.0026352480053901672,0.0035557537339627743,0.21435010433197021
0002,000161,161,0.01540954690426588,0.007482009939849377,0.011040642857551575,0.3429583013057709,0.005349053535610437,0.0026746790390461683,0.0036325447726994753,0.21428132057189941
0002,000162,162,0.015451770275831223,0.007489508017897606,0.011028391309082508,0.34293389320373535,0.005047377198934555,0.002632900606840849,0.0034134620800614357,0.21426035463809967
0002,000163,163,0.01547585055232048,0.007488809060305357,0.011052262969315052,0.34292900562286377,0.005068731959909201,0.0025915512815117836,0.0034486870281398296,0.21437527239322662
0002,000164,164,0.01544216275215149,0.0074918377213180065,0.011027667671442032,0.34293216466903687,0.005075127352029085,0.0025752994697541,0.0034592109732329845,0.21445627510547638
0002,000165,165,0.01545047014951706,0.007491847034543753,0.011056496761739254,0.3429461121559143,0.005251419264823198,0.0026112671475857496,0.0035897011402994394,0.21434201300144196
0002,000166,166,0.015487836673855782,0.007493199780583382,0.011050010100007057,0.3429233133792877,0.005405673757195473,0.00266519607976079,0.0036659729667007923,0.2141479253768921
0002,000167,167,0.015484841540455818,0.007493022829294205,0.011071860790252686,0.3429300785064697,0.005386767443269491,0.0026950170285999775,0.003655810607597232,0.21399901807308197
0002,000168,168,0.015481127426028252,0.0074831400997936726,0.01109857764095068,0.34291142225265503,0.005134355742484331,0.0026123139541596174,0.0034905096981674433,0.21420635282993317
0002,000169,169,0.015407362952828407,0.0074828979559242725,0.011126063764095306,0.3429226577281952,0.005339157767593861,0.002666422864422202,0.0036148326471447945,0.21395795047283173
0002,000170,170,0.01534219365566969,0.007483436726033688,0.011118815280497074,0.3429335951805115,0.005275252740830183,0.0026461812667548656,0.003534227842465043,0.21394027769565582
0002,000171,171,0.015294489450752735,0.007477972656488419,0.011118164286017418,0.3429359197616577,0.004908915143460035,0.0025502617936581373,0.003349820151925087,0.21404697000980377
0002,000172,172,0.015303241088986397,0.007485517300665379,0.011100045405328274,0.3429712951183319,0.0050596799701452255,0.00256266538053751,0.0034349930938333273,0.21394364535808563
