split,drive,camera,sample_index,previous_raw_frame_index,origin_raw_frame_index,target_raw_frame_index,previous_frame_name,origin_frame_name,target_frame_name,stage,stage_channels,stage_height,stage_width,stage_stride_input_pixels,horizon_frames,horizon_seconds,copy_mse,velocity_mse,oracle_translation_mse,copy_minus_velocity_mse,copy_minus_velocity_over_copy,copy_minus_oracle_mse,copy_minus_oracle_over_copy,adjacent_delta_cosine,oracle_shift_dy_cells,oracle_shift_dx_cells
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,0,0,1,2,0000000000.png,0000000001.png,0000000002.png,stage3,256,56,56,4,1,0.1035,12.194467544555664,33.19026565551758,7.308948516845703,-20.995798110961914,-1.721747875213623,4.885519027709961,0.4006340503692627,-0.40101832151412964,-1,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,1,1,2,3,0000000001.png,0000000002.png,0000000003.png,stage3,256,56,56,4,1,0.1035,11.453003883361816,33.46392059326172,7.306197166442871,-22.01091766357422,-1.9218467473983765,4.146806716918945,0.36207154393196106,-0.4153202772140503,-1,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,2,2,3,4,0000000002.png,0000000003.png,0000000004.png,stage3,256,56,56,4,1,0.1035,9.759496688842773,29.73781967163086,6.292773246765137,-19.978322982788086,-2.047064781188965,3.4667234420776367,0.3552154004573822,-0.40318769216537476,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,3,3,4,5,0000000003.png,0000000004.png,0000000005.png,stage3,256,56,56,4,1,0.1035,9.876669883728027,27.12860107421875,6.082446575164795,-17.251930236816406,-1.7467355728149414,3.7942233085632324,0.38416019082069397,-0.3815697431564331,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,0,0,1,3,0000000000.png,0000000001.png,0000000003.png,stage3,256,56,56,4,2,0.207,13.831026077270508,82.45427703857422,13.638018608093262,-68.62325286865234,-4.961544513702393,0.1930074691772461,0.013954674825072289,-0.40101832151412964,-1,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,1,1,2,4,0000000001.png,0000000002.png,0000000004.png,stage3,256,56,56,4,2,0.207,12.687180519104004,83.90375518798828,12.469454765319824,-71.2165756225586,-5.613270282745361,0.2177257537841797,0.017161082476377487,-0.4153202772140503,-1,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,2,2,3,5,0000000002.png,0000000003.png,0000000005.png,stage3,256,56,56,4,2,0.207,12.143733978271484,78.82102966308594,11.956121444702148,-66.67729187011719,-5.4906744956970215,0.18761253356933594,0.01544932834804058,-0.40318769216537476,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,3,3,4,6,0000000003.png,0000000004.png,0000000006.png,stage3,256,56,56,4,2,0.207,12.126845359802246,69.27709197998047,11.76517391204834,-57.150245666503906,-4.712705135345459,0.36167144775390625,0.02982403337955475,-0.3815697431564331,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,0,0,1,4,0000000000.png,0000000001.png,0000000004.png,stage3,256,56,56,4,3,0.3105,13.662298202514648,150.29774475097656,13.637261390686035,-136.6354522705078,-10.0009126663208,0.02503681182861328,0.0018325475975871086,-0.40101832151412964,-1,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,1,1,2,5,0000000001.png,0000000002.png,0000000005.png,stage3,256,56,56,4,3,0.3105,13.164098739624023,156.87832641601562,13.164098739624023,-143.7142333984375,-10.917134284973145,0.0,0.0,-0.4153202772140503,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,2,2,3,6,0000000002.png,0000000003.png,0000000006.png,stage3,256,56,56,4,3,0.3105,12.830212593078613,148.0643768310547,12.830212593078613,-135.23416137695312,-10.540289878845215,0.0,0.0,-0.40318769216537476,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,3,3,4,7,0000000003.png,0000000004.png,0000000007.png,stage3,256,56,56,4,3,0.3105,12.662219047546387,127.99190521240234,12.662219047546387,-115.3296890258789,-9.108173370361328,0.0,0.0,-0.3815697431564331,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,0,0,1,6,0000000000.png,0000000001.png,0000000006.png,stage3,256,56,56,4,5,0.5175,14.192041397094727,360.5751647949219,13.865804672241211,-346.38311767578125,-24.406856536865234,0.3262367248535156,0.022987300530076027,-0.40101832151412964,-1,-1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,1,1,2,7,0000000001.png,0000000002.png,0000000007.png,stage3,256,56,56,4,5,0.5175,13.33361530303955,378.6238098144531,13.33361530303955,-365.2901916503906,-27.39618492126465,0.0,0.0,-0.4153202772140503,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,2,2,3,8,0000000002.png,0000000003.png,0000000008.png,stage3,256,56,56,4,5,0.5175,13.514829635620117,358.7196960449219,13.514829635620117,-345.2048645019531,-25.542673110961914,0.0,0.0,-0.40318769216537476,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,3,3,4,9,0000000003.png,0000000004.png,0000000009.png,stage3,256,56,56,4,5,0.5175,13.770548820495605,306.0245361328125,13.770548820495605,-292.2539978027344,-21.223119735717773,0.0,0.0,-0.3815697431564331,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,0,0,1,2,0000000000.png,0000000001.png,0000000002.png,stage4,512,28,28,8,1,0.1035,1.800923466682434,3.7205891609191895,1.800923466682434,-1.9196656942367554,-1.0659340620040894,0.0,0.0,-0.11599178612232208,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,1,1,2,3,0000000001.png,0000000002.png,0000000003.png,stage4,512,28,28,8,1,0.1035,1.7199116945266724,4.073946475982666,1.5788726806640625,-2.354034900665283,-1.3686952590942383,0.14103901386260986,0.0820036381483078,-0.15713828802108765,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,2,2,3,4,0000000002.png,0000000003.png,0000000004.png,stage4,512,28,28,8,1,0.1035,1.4421974420547485,3.5841588973999023,1.076187014579773,-2.1419615745544434,-1.4852068424224854,0.3660104274749756,0.2537866234779358,-0.13398867845535278,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,3,3,4,5,0000000003.png,0000000004.png,0000000005.png,stage4,512,28,28,8,1,0.1035,1.3941293954849243,3.140268325805664,0.9698663353919983,-1.7461389303207397,-1.252494215965271,0.424263060092926,0.30432114005088806,-0.10717573761940002,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,0,0,1,3,0000000000.png,0000000001.png,0000000003.png,stage4,512,28,28,8,2,0.207,2.9677236080169678,11.25119400024414,2.0417611598968506,-8.283470153808594,-2.791186571121216,0.9259624481201172,0.3120110034942627,-0.11599178612232208,-1,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,1,1,2,4,0000000001.png,0000000002.png,0000000004.png,stage4,512,28,28,8,2,0.207,2.7400593757629395,12.490091323852539,2.1494638919830322,-9.750032424926758,-3.558328866958618,0.5905954837799072,0.21554112434387207,-0.15713828802108765,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,2,2,3,5,0000000002.png,0000000003.png,0000000005.png,stage4,512,28,28,8,2,0.207,2.5323848724365234,11.465726852416992,1.6424028873443604,-8.933341979980469,-3.527639865875244,0.8899819850921631,0.3514402508735657,-0.13398867845535278,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,3,3,4,6,0000000003.png,0000000004.png,0000000006.png,stage4,512,28,28,8,2,0.207,2.3928637504577637,9.766501426696777,1.580386996269226,-7.373637676239014,-3.0815117359161377,0.8124767541885376,0.33954158425331116,-0.10717573761940002,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,0,0,1,4,0000000000.png,0000000001.png,0000000004.png,stage4,512,28,28,8,3,0.3105,3.2678143978118896,21.154157638549805,2.7475852966308594,-17.886343002319336,-5.473487854003906,0.5202291011810303,0.1591978669166565,-0.11599178612232208,-1,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,1,1,2,5,0000000001.png,0000000002.png,0000000005.png,stage4,512,28,28,8,3,0.3105,3.225449562072754,24.325117111206055,2.7850091457366943,-21.099666595458984,-6.541620254516602,0.44044041633605957,0.136551633477211,-0.15713828802108765,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,2,2,3,6,0000000002.png,0000000003.png,0000000006.png,stage4,512,28,28,8,3,0.3105,3.032636880874634,22.428955078125,2.48252010345459,-19.396318435668945,-6.395859241485596,0.550116777420044,0.18139882385730743,-0.13398867845535278,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,3,3,4,7,0000000003.png,0000000004.png,0000000007.png,stage4,512,28,28,8,3,0.3105,2.912571430206299,19.40285873413086,2.4108996391296387,-16.49028778076172,-5.661762714385986,0.5016717910766602,0.17224359512329102,-0.10717573761940002,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,0,0,1,6,0000000000.png,0000000001.png,0000000006.png,stage4,512,28,28,8,5,0.5175,3.458314895629883,49.74806213378906,3.2084450721740723,-46.28974914550781,-13.385059356689453,0.24986982345581055,0.07225190103054047,-0.11599178612232208,-1,-1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,1,1,2,7,0000000001.png,0000000002.png,0000000007.png,stage4,512,28,28,8,5,0.5175,3.4078049659729004,57.70626449584961,3.293832778930664,-54.298458099365234,-15.933558464050293,0.11397218704223633,0.03344445675611496,-0.15713828802108765,0,-1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,2,2,3,8,0000000002.png,0000000003.png,0000000008.png,stage4,512,28,28,8,5,0.5175,3.3118345737457275,54.277732849121094,3.2374603748321533,-50.96589660644531,-15.389022827148438,0.07437419891357422,0.022457100450992584,-0.13398867845535278,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,3,3,4,9,0000000003.png,0000000004.png,0000000009.png,stage4,512,28,28,8,5,0.5175,3.380584716796875,46.58897399902344,3.305452346801758,-43.20838928222656,-12.781335830688477,0.07513236999511719,0.0222246665507555,-0.10717573761940002,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,0,0,1,2,0000000000.png,0000000001.png,0000000002.png,stage5,512,14,14,16,1,0.1035,0.10942599177360535,0.20720084011554718,0.10942599177360535,-0.09777484834194183,-0.8935248851776123,0.0,0.0,-0.10702238976955414,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,1,1,2,3,0000000001.png,0000000002.png,0000000003.png,stage5,512,14,14,16,1,0.1035,0.08855689316987991,0.22140468657016754,0.08855689316987991,-0.13284778594970703,-1.5001405477523804,0.0,0.0,-0.11896497756242752,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,2,2,3,4,0000000002.png,0000000003.png,0000000004.png,stage5,512,14,14,16,1,0.1035,0.09267736971378326,0.19920368492603302,0.09267736971378326,-0.10652631521224976,-1.149431824684143,0.0,0.0,-0.09917594492435455,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,3,3,4,5,0000000003.png,0000000004.png,0000000005.png,stage5,512,14,14,16,1,0.1035,0.07182969897985458,0.1930941492319107,0.07182969897985458,-0.12126445025205612,-1.6882215738296509,0.0,0.0,-0.1751866191625595,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,0,0,1,3,0000000000.png,0000000001.png,0000000003.png,stage5,512,14,14,16,2,0.207,0.17456106841564178,0.5412989854812622,0.17456106841564178,-0.36673790216445923,-2.100914716720581,0.0,0.0,-0.10702238976955414,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,1,1,2,4,0000000001.png,0000000002.png,0000000004.png,stage5,512,14,14,16,2,0.207,0.16326484084129333,0.6739193797111511,0.14320819079875946,-0.5106545686721802,-3.127768039703369,0.020056650042533875,0.12284733355045319,-0.11896497756242752,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,2,2,3,5,0000000002.png,0000000003.png,0000000005.png,stage5,512,14,14,16,2,0.207,0.13592000305652618,0.5216785669326782,0.1135244145989418,-0.38575857877731323,-2.8381295204162598,0.02239558845758438,0.16477036476135254,-0.09917594492435455,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,3,3,4,6,0000000003.png,0000000004.png,0000000006.png,stage5,512,14,14,16,2,0.207,0.10967976599931717,0.5580037236213684,0.10315564274787903,-0.44832396507263184,-4.08757209777832,0.006524123251438141,0.05948337912559509,-0.1751866191625595,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,0,0,1,4,0000000000.png,0000000001.png,0000000004.png,stage5,512,14,14,16,3,0.3105,0.2362155318260193,1.0524799823760986,0.19373819231987,-0.8162644505500793,-3.4555916786193848,0.04247733950614929,0.17982450127601624,-0.10702238976955414,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,1,1,2,5,0000000001.png,0000000002.png,0000000005.png,stage5,512,14,14,16,3,0.3105,0.2087113857269287,1.3445430994033813,0.1524321287870407,-1.1358317136764526,-5.442116737365723,0.056279256939888,0.2696511149406433,-0.11896497756242752,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,2,2,3,6,0000000002.png,0000000003.png,0000000006.png,stage5,512,14,14,16,3,0.3105,0.16354988515377045,1.0055829286575317,0.12760156393051147,-0.8420330286026001,-5.148478031158447,0.03594832122325897,0.21980033814907074,-0.09917594492435455,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,3,3,4,7,0000000003.png,0000000004.png,0000000007.png,stage5,512,14,14,16,3,0.3105,0.13099873065948486,1.0925098657608032,0.10254071652889252,-0.9615111351013184,-7.339850902557373,0.028458014130592346,0.21723885834217072,-0.1751866191625595,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,0,0,1,6,0000000000.png,0000000001.png,0000000006.png,stage5,512,14,14,16,5,0.5175,0.29053738713264465,2.482727527618408,0.2310851663351059,-2.192190170288086,-7.545294761657715,0.05945222079753876,0.20462846755981445,-0.10702238976955414,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,1,1,2,7,0000000001.png,0000000002.png,0000000007.png,stage5,512,14,14,16,5,0.5175,0.2356846034526825,3.313676118850708,0.18051843345165253,-3.077991485595703,-13.05979061126709,0.05516617000102997,0.23406776785850525,-0.11896497756242752,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,2,2,3,8,0000000002.png,0000000003.png,0000000008.png,stage5,512,14,14,16,5,0.5175,0.21369925141334534,2.585500955581665,0.17447789013385773,-2.3718016147613525,-11.098782539367676,0.03922136127948761,0.18353532254695892,-0.09917594492435455,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,3,3,4,9,0000000003.png,0000000004.png,0000000009.png,stage5,512,14,14,16,5,0.5175,0.20468106865882874,2.7938590049743652,0.16122613847255707,-2.5891778469085693,-12.649815559387207,0.04345493018627167,0.21230556070804596,-0.1751866191625595,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,4,4,5,6,0000000004.png,0000000005.png,0000000006.png,stage3,256,56,56,4,1,0.1035,9.646711349487305,26.9199161529541,5.453709125518799,-17.273204803466797,-1.7905796766281128,4.193002223968506,0.43465614318847656,-0.3788815438747406,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,5,5,6,7,0000000005.png,0000000006.png,0000000007.png,stage3,256,56,56,4,1,0.1035,10.11162281036377,27.225872039794922,5.940160274505615,-17.11425018310547,-1.6925325393676758,4.171462535858154,0.41254135966300964,-0.3780483603477478,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,6,6,7,8,0000000006.png,0000000007.png,0000000008.png,stage3,256,56,56,4,1,0.1035,9.919641494750977,27.376237869262695,5.811941623687744,-17.45659637451172,-1.7598011493682861,4.107699871063232,0.4140976071357727,-0.36669233441352844,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,7,7,8,9,0000000007.png,0000000008.png,0000000009.png,stage3,256,56,56,4,1,0.1035,10.001675605773926,27.22014617919922,5.630074977874756,-17.21847152709961,-1.721558690071106,4.37160062789917,0.437086820602417,-0.36638596653938293,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,4,4,5,7,0000000004.png,0000000005.png,0000000007.png,stage3,256,56,56,4,2,0.207,12.290796279907227,70.80797576904297,11.893831253051758,-58.517181396484375,-4.761056900024414,0.39696502685546875,0.03229774534702301,-0.3788815438747406,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,5,5,6,8,0000000005.png,0000000006.png,0000000008.png,stage3,256,56,56,4,2,0.207,12.68628978729248,69.95584106445312,12.332242965698242,-57.26955032348633,-4.514286994934082,0.3540468215942383,0.027907829731702805,-0.3780483603477478,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,6,6,7,9,0000000006.png,0000000007.png,0000000009.png,stage3,256,56,56,4,2,0.207,12.622488975524902,71.68538665771484,12.194913864135742,-59.062896728515625,-4.679179668426514,0.42757511138916016,0.03387407213449478,-0.36669233441352844,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,7,7,8,10,0000000007.png,0000000008.png,0000000010.png,stage3,256,56,56,4,2,0.207,13.28950309753418,71.616943359375,12.912996292114258,-58.32743835449219,-4.388985633850098,0.3765068054199219,0.02833114191889763,-0.36638596653938293,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,4,4,5,8,0000000004.png,0000000005.png,0000000008.png,stage3,256,56,56,4,3,0.3105,12.99164867401123,130.62905883789062,12.99164867401123,-117.63741302490234,-9.054848670959473,0.0,0.0,-0.3788815438747406,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,5,5,6,9,0000000005.png,0000000006.png,0000000009.png,stage3,256,56,56,4,3,0.3105,13.425912857055664,128.74386596679688,13.425912857055664,-115.31795501708984,-8.589207649230957,0.0,0.0,-0.3780483603477478,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,6,6,7,10,0000000006.png,0000000007.png,0000000010.png,stage3,256,56,56,4,3,0.3105,13.884705543518066,134.13067626953125,13.712468147277832,-120.2459716796875,-8.660318374633789,0.17223739624023438,0.012404829263687134,-0.36669233441352844,1,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,7,7,8,11,0000000007.png,0000000008.png,0000000011.png,stage3,256,56,56,4,3,0.3105,14.160619735717773,132.5706329345703,14.0635986328125,-118.4100112915039,-8.361923217773438,0.09702110290527344,0.006851472891867161,-0.36638596653938293,1,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,4,4,5,10,0000000004.png,0000000005.png,0000000010.png,stage3,256,56,56,4,5,0.5175,14.269089698791504,311.1371154785156,14.269089698791504,-296.8680114746094,-20.80497169494629,0.0,0.0,-0.3788815438747406,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,5,5,6,11,0000000005.png,0000000006.png,0000000011.png,stage3,256,56,56,4,5,0.5175,14.622919082641602,305.5096740722656,14.459686279296875,-290.8867492675781,-19.89252281188965,0.16323280334472656,0.011162805370986462,-0.3780483603477478,1,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,6,6,7,12,0000000006.png,0000000007.png,0000000012.png,stage3,256,56,56,4,5,0.5175,14.317241668701172,317.5338439941406,14.317241668701172,-303.21661376953125,-21.178424835205078,0.0,0.0,-0.36669233441352844,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,7,7,8,13,0000000007.png,0000000008.png,0000000013.png,stage3,256,56,56,4,5,0.5175,14.478158950805664,312.4432678222656,14.478158950805664,-297.9651184082031,-20.580318450927734,0.0,0.0,-0.36638596653938293,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,4,4,5,6,0000000004.png,0000000005.png,0000000006.png,stage4,512,28,28,8,1,0.1035,1.1738797426223755,2.7431540489196777,1.0236393213272095,-1.5692743062973022,-1.3368271589279175,0.15024042129516602,0.12798620760440826,-0.06845499575138092,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,5,5,6,7,0000000005.png,0000000006.png,0000000007.png,stage4,512,28,28,8,1,0.1035,1.2768609523773193,2.660856246948242,1.0835102796554565,-1.3839952945709229,-1.083904504776001,0.1933506727218628,0.15142656862735748,-0.08581145107746124,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,6,6,7,8,0000000006.png,0000000007.png,0000000008.png,stage4,512,28,28,8,1,0.1035,1.3481237888336182,2.856318235397339,1.104339838027954,-1.5081944465637207,-1.118735909461975,0.24378395080566406,0.18083202838897705,-0.08816014230251312,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,7,7,8,9,0000000007.png,0000000008.png,0000000009.png,stage4,512,28,28,8,1,0.1035,1.2861095666885376,2.9042434692382812,1.123049020767212,-1.6181339025497437,-1.2581617832183838,0.16306054592132568,0.12678588926792145,-0.10252898931503296,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,4,4,5,7,0000000004.png,0000000005.png,0000000007.png,stage4,512,28,28,8,2,0.207,2.2406249046325684,9.261507034301758,1.402374029159546,-7.0208821296691895,-3.1334481239318848,0.8382508754730225,0.3741147816181183,-0.06845499575138092,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,5,5,6,8,0000000005.png,0000000006.png,0000000008.png,stage4,512,28,28,8,2,0.207,2.393650770187378,8.422499656677246,1.6003307104110718,-6.028848648071289,-2.518683433532715,0.7933200597763062,0.33142682909965515,-0.08581145107746124,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,6,6,7,9,0000000006.png,0000000007.png,0000000009.png,stage4,512,28,28,8,2,0.207,2.364223003387451,8.751102447509766,1.5651010274887085,-6.3868794441223145,-2.7014708518981934,0.7991219758987427,0.3380061686038971,-0.08816014230251312,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,7,7,8,10,0000000007.png,0000000008.png,0000000010.png,stage4,512,28,28,8,2,0.207,2.428978681564331,9.463311195373535,1.5970516204833984,-7.034332275390625,-2.8960041999816895,0.8319270610809326,0.342500776052475,-0.10252898931503296,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,4,4,5,8,0000000004.png,0000000005.png,0000000008.png,stage4,512,28,28,8,3,0.3105,2.9008657932281494,18.637460708618164,2.3744306564331055,-15.736595153808594,-5.424792766571045,0.526435136795044,0.1814751774072647,-0.06845499575138092,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,5,5,6,9,0000000005.png,0000000006.png,0000000009.png,stage4,512,28,28,8,3,0.3105,3.001366376876831,16.4139404296875,2.45869779586792,-13.41257381439209,-4.468822479248047,0.5426685810089111,0.1808071732521057,-0.08581145107746124,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,6,6,7,10,0000000006.png,0000000007.png,0000000010.png,stage4,512,28,28,8,3,0.3105,2.956183433532715,17.374977111816406,2.4782662391662598,-14.418793678283691,-4.877502918243408,0.4779171943664551,0.16166695952415466,-0.08816014230251312,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,7,7,8,11,0000000007.png,0000000008.png,0000000011.png,stage4,512,28,28,8,3,0.3105,2.9505975246429443,18.639259338378906,2.3138487339019775,-15.688661575317383,-5.317113399505615,0.6367487907409668,0.2158033400774002,-0.10252898931503296,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,4,4,5,10,0000000004.png,0000000005.png,0000000010.png,stage4,512,28,28,8,5,0.5175,3.364863634109497,44.918067932128906,3.2958385944366455,-41.55320358276367,-12.349149703979492,0.06902503967285156,0.020513473078608513,-0.06845499575138092,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,5,5,6,11,0000000005.png,0000000006.png,0000000011.png,stage4,512,28,28,8,5,0.5175,3.1848909854888916,38.36772537231445,3.17288875579834,-35.18283462524414,-11.046793937683105,0.012002229690551758,0.0037684899289160967,-0.08581145107746124,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,6,6,7,12,0000000006.png,0000000007.png,0000000012.png,stage4,512,28,28,8,5,0.5175,3.206106424331665,41.771785736083984,3.088653564453125,-38.565677642822266,-12.028820037841797,0.11745285987854004,0.036634109914302826,-0.08816014230251312,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,7,7,8,13,0000000007.png,0000000008.png,0000000013.png,stage4,512,28,28,8,5,0.5175,3.2727670669555664,43.96798324584961,3.0597455501556396,-40.69521713256836,-12.43449878692627,0.21302151679992676,0.06508911401033401,-0.10252898931503296,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,4,4,5,6,0000000004.png,0000000005.png,0000000006.png,stage5,512,14,14,16,1,0.1035,0.06177155673503876,0.1575227528810501,0.06177155673503876,-0.09575119614601135,-1.5500855445861816,0.0,0.0,-0.17956101894378662,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,5,5,6,7,0000000005.png,0000000006.png,0000000007.png,stage5,512,14,14,16,1,0.1035,0.05857377499341965,0.14890721440315247,0.05857377499341965,-0.09033343940973282,-1.542216420173645,0.0,0.0,-0.2374165952205658,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,6,6,7,8,0000000006.png,0000000007.png,0000000008.png,stage5,512,14,14,16,1,0.1035,0.07368497550487518,0.15708845853805542,0.07368497550487518,-0.08340348303318024,-1.1318926811218262,0.0,0.0,-0.18897336721420288,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,7,7,8,9,0000000007.png,0000000008.png,0000000009.png,stage5,512,14,14,16,1,0.1035,0.08167050778865814,0.2037806212902069,0.08167050778865814,-0.12211011350154877,-1.4951555728912354,0.0,0.0,-0.31211793422698975,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,4,4,5,7,0000000004.png,0000000005.png,0000000007.png,stage5,512,14,14,16,2,0.207,0.09178343415260315,0.4443310499191284,0.08216305822134018,-0.35254761576652527,-3.841081142425537,0.00962037593126297,0.10481603443622589,-0.17956101894378662,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,5,5,6,8,0000000005.png,0000000006.png,0000000008.png,stage5,512,14,14,16,2,0.207,0.10742902755737305,0.3960578143596649,0.10742902755737305,-0.28862878680229187,-2.686692714691162,0.0,0.0,-0.2374165952205658,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,6,6,7,9,0000000006.png,0000000007.png,0000000009.png,stage5,512,14,14,16,2,0.207,0.10693033784627914,0.3782917559146881,0.10693033784627914,-0.27136141061782837,-2.5377402305603027,0.0,0.0,-0.18897336721420288,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,7,7,8,10,0000000007.png,0000000008.png,0000000010.png,stage5,512,14,14,16,2,0.207,0.11558816581964493,0.5517973303794861,0.11558816581964493,-0.43620917201042175,-3.773822069168091,0.0,0.0,-0.31211793422698975,0,0
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,4,4,5,8,0000000004.png,0000000005.png,0000000008.png,stage5,512,14,14,16,3,0.3105,0.1484292894601822,0.9129238128662109,0.117909736931324,-0.7644945383071899,-5.150563716888428,0.030519552528858185,0.2056167870759964,-0.17956101894378662,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,5,5,6,9,0000000005.png,0000000006.png,0000000009.png,stage5,512,14,14,16,3,0.3105,0.1469709724187851,0.7749501466751099,0.11699862778186798,-0.6279791593551636,-4.272810935974121,0.029972344636917114,0.20393377542495728,-0.2374165952205658,0,1
train,2011_09_26/2011_09_26_drive_0005_sync,image_02,6,6,7,10,0000000006.png,0000000007.png,0000000010.png,stage5,512,14,14,16,3,0.3105,0.1185385137796402,0.7037217617034912,0.1068914532661438,-0.5851832628250122,-4.93665075302124,0.011647060513496399,0.09825549274682999,-0.18897336721420288,0,1
