stream_index,sample_index,current_raw_frame_index,future_raw_frame_index,current_frame_name,future_frame_name,current_phase,future_phase,current_severity,future_severity,history_utilization_applicable,clean_prediction_error_mean,corrupted_prediction_error_mean,clean_prediction_error_mse,corrupted_prediction_error_mse,clean_prediction_error_rms,corrupted_prediction_error_rms,clean_temporal_error_input_mean,corrupted_temporal_error_input_mean,clean_temporal_error_input_rms,corrupted_temporal_error_input_rms,clean_temporal_error_state_mean,corrupted_temporal_error_state_mean,clean_temporal_error_state_rms,corrupted_temporal_error_state_rms,clean_feature_mse,corrupted_feature_mse,clean_copy_current_feature_mse,corrupted_copy_current_feature_mse,clean_current_feature_rms,corrupted_current_feature_rms,clean_history_input_rms,corrupted_history_input_rms,clean_history_to_feature_rms_ratio,corrupted_history_to_feature_rms_ratio,clean_predicted_delta_rms,corrupted_predicted_delta_rms,clean_zero_history_predicted_delta_rms,corrupted_zero_history_predicted_delta_rms,clean_history_contribution_rms,corrupted_history_contribution_rms,clean_history_contribution_to_delta_rms_ratio,corrupted_history_contribution_to_delta_rms_ratio,clean_zero_history_feature_mse,corrupted_zero_history_feature_mse,clean_history_feature_mse_change,corrupted_history_feature_mse_change,signed_excess_feature_mse,absolute_excess_feature_mse,positive_excess_feature_mse
10,169,169,170,0000000169.png,0000000170.png,step_change,persistent_bias,1.0,1.0,True,0.002981182187795639,0.0076278261840343475,0.09898741543292999,0.1181957870721817,0.3146226556256399,0.3437961417354501,0.002550908364355564,0.007630267646163702,0.1004440825809026,0.123361699455061,0.0026399747002869844,0.007629762403666973,0.10604863667658314,0.12291980418818413,0.09898741543292999,0.1181957870721817,0.09467726200819016,0.11194878816604614,0.7779378872840783,0.8409635308871217,0.1004440825809026,0.123361699455061,0.12911581274383105,0.1466909026660506,0.07843797993703118,0.08572223372495431,0.07605864594380209,0.08267826974152988,0.015608883533053232,0.01904074185139659,0.1989965007459882,0.22212139166240252,0.09880651533603668,0.11778934299945831,0.00018090009689331055,0.00040644407272338867,0.01920837163925171,0.01920837163925171,0.01920837163925171
11,170,170,171,0000000170.png,0000000171.png,persistent_bias,persistent_bias,1.0,1.0,True,0.011821834370493889,0.006288113538175821,0.09201690554618835,0.10761869698762894,0.30334288444957525,0.32805288748558353,0.0026399747002869844,0.007629762403666973,0.10604863667658314,0.12291980418818413,0.004540619906038046,0.0073520406149327755,0.1075767614240807,0.12109045824068315,0.09201690554618835,0.10761869698762894,0.08574438095092773,0.09993019700050354,0.7923767435632681,0.8742132055466425,0.10604863667658314,0.12291980418818413,0.13383612976787926,0.140606208426379,0.07933994859222071,0.08958764996866699,0.07712313080041952,0.08666482829855413,0.016393111920423524,0.01883277908133877,0.20661863552090667,0.2102162417244506,0.09186268597841263,0.10728032141923904,0.00015421956777572632,0.0003383755683898926,0.015601791441440582,0.015601791441440582,0.015601791441440582
12,171,171,172,0000000171.png,0000000172.png,persistent_bias,persistent_bias,1.0,1.0,True,0.016230717301368713,0.010837330482900143,0.13733361661434174,0.15378862619400024,0.37058550513254257,0.3921589297644518,0.004540619906038046,0.0073520406149327755,0.1075767614240807,0.12109045824068315,0.006960469763725996,0.008073495700955391,0.1206008238419206,0.12372696727805223,0.13733361661434174,0.15378862619400024,0.1321834772825241,0.149992898106575,0.846446074361721,0.9080492771238016,0.1075767614240807,0.12109045824068315,0.12709227992486233,0.13335229848343785,0.08509021000638164,0.09222386358239042,0.08271516655742973,0.08938717930845193,0.01683553184747451,0.018687387009884298,0.19785509809191762,0.20263071057730594,0.13723959028720856,0.15359154343605042,9.402632713317871e-05,0.0001970827579498291,0.01645500957965851,0.01645500957965851,0.01645500957965851
13,172,172,173,0000000172.png,0000000173.png,persistent_bias,persistent_bias,1.0,1.0,True,-0.005944740958511829,-0.0008020520908758044,0.09986904263496399,0.08809951692819595,0.31602063640680805,0.2968156278368711,0.006960469763725996,0.008073495700955391,0.1206008238419206,0.12372696727805223,0.004289091564714909,0.0062362574972212315,0.1098374018388025,0.11708883662104863,0.09986904263496399,0.08809951692819595,0.09725157916545868,0.08379597216844559,0.9150828673667221,0.928595117513082,0.1206008238419206,0.12372696727805223,0.1317922432412774,0.1332410271652211,0.09560839674833055,0.0968344105395854,0.09282404874306,0.09374849497063882,0.018873310233438773,0.01931430764027303,0.19740222486021686,0.19945706833602753,0.0997331291437149,0.08778461068868637,0.00013591349124908447,0.0003149062395095825,-0.011769525706768036,0.011769525706768036,0.0
14,173,173,174,0000000173.png,0000000174.png,persistent_bias,persistent_bias,1.0,1.0,True,0.01463786419481039,0.01339296530932188,0.11107168346643448,0.12938286364078522,0.33327418661881764,0.35969829529869224,0.004289091564714909,0.0062362574972212315,0.1098374018388025,0.11708883662104863,0.006431287620216608,0.00771769555285573,0.12154379400420313,0.12858785698042835,0.11107168346643448,0.12938286364078522,0.10307024419307709,0.11989011615514755,0.8502721196645168,0.8910726125137585,0.1098374018388025,0.11708883662104863,0.12917911724794637,0.13140212702838597,0.08751013305437079,0.09234550057283267,0.08469850743994409,0.08907206467249372,0.017018361972016054,0.01819635786925785,0.1944730441838364,0.1970465020643472,0.11058934777975082,0.12885287404060364,0.0004823356866836548,0.0005299896001815796,0.01831118017435074,0.01831118017435074,0.01831118017435074
15,174,174,175,0000000174.png,0000000175.png,persistent_bias,persistent_bias,1.0,1.0,True,0.0019172015599906445,0.010359219275414944,0.09161409735679626,0.12457340955734253,0.30267820760140013,0.35294958500803275,0.006431287620216608,0.00771769555285573,0.12154379400420313,0.12858785698042835,0.005496871657669544,0.008264491334557533,0.1211137985737651,0.13086795067087834,0.09161409735679626,0.12457340955734253,0.08424556255340576,0.1166810542345047,0.9320875331515178,0.9765606079083233,0.12154379400420313,0.12858785698042835,0.13039954905656406,0.13167422066700832,0.09665556809085836,0.10118836025563906,0.093891027790919,0.09835751515842751,0.018959522816962216,0.020080746125225757,0.1961555158326714,0.1984491701861202,0.09131941199302673,0.12419778108596802,0.00029468536376953125,0.0003756284713745117,0.032959312200546265,0.032959312200546265,0.032959312200546265
16,175,175,176,0000000175.png,0000000176.png,persistent_bias,persistent_bias,1.0,1.0,True,0.0007970930309966207,0.00475821178406477,0.09837659448385239,0.1231270283460617,0.3136504335782949,0.3508946114520166,0.005496871657669544,0.008264491334557533,0.1211137985737651,0.13086795067087834,0.004524017218500376,0.007538691163063049,0.12117446624252859,0.13308299792250852,0.09837659448385239,0.1231270283460617,0.0939369946718216,0.11513570696115494,0.9302388327547748,0.9895058082865006,0.1211137985737651,0.13086795067087834,0.1301964552641854,0.13225586911662368,0.09594768786155453,0.10332826086237565,0.09339439481460171,0.10034162052630964,0.018799689663305332,0.020359546425621742,0.19593687020818995,0.19703754089831152,0.09803898632526398,0.12268280982971191,0.0003376081585884094,0.0004442185163497925,0.02475043386220932,0.02475043386220932,0.02475043386220932
17,176,176,177,0000000176.png,0000000177.png,persistent_bias,persistent_bias,1.0,1.0,True,-0.0006641967338509858,-0.0020355714950710535,0.08916502445936203,0.09916643798351288,0.2986051313346139,0.3149070306987649,0.004524017218500376,0.007538691163063049,0.12117446624252859,0.13308299792250852,0.0034500567708164454,0.005556818563491106,0.11728879603726189,0.12732441966074182,0.08916502445936203,0.09916643798351288,0.0826670303940773,0.09299465268850327,0.9227352331401519,1.00058735049325,0.12117446624252859,0.13308299792250852,0.13132094872996325,0.1330048774421382,0.09553076832899131,0.10423912617664582,0.09293895813093755,0.10124726616294571,0.019003657118104256,0.020779960329463134,0.19892708339431517,0.19934894978157217,0.08878643810749054,0.09870501607656479,0.0003785863518714905,0.0004614219069480896,0.010001413524150848,0.010001413524150848,0.010001413524150848
18,177,177,178,0000000177.png,0000000178.png,persistent_bias,persistent_bias,1.0,1.0,True,0.005354312714189291,0.00101237662602216,0.09198365360498428,0.10213648527860641,0.30328807033080657,0.31958799301382773,0.0034500567708164454,0.005556818563491106,0.11728879603726189,0.12732441966074182,0.0038442378863692284,0.004616118967533112,0.11853571839009934,0.1269615830758371,0.09198365360498428,0.10213648527860641,0.08716049045324326,0.09587027132511139,0.8869997495158465,0.9560479854547552,0.11728879603726189,0.12732441966074182,0.1322309235163617,0.13317785466613216,0.0899992509320664,0.09933728099038988,0.08743632045114517,0.09660421662438681,0.018111230524711946,0.019688738722943442,0.2012375696146931,0.1982009022861032,0.09156692028045654,0.10175143927335739,0.0004167333245277405,0.00038504600524902344,0.010152831673622131,0.010152831673622131,0.010152831673622131
19,178,178,179,0000000178.png,0000000179.png,persistent_bias,persistent_bias,1.0,1.0,True,-0.004427578765898943,0.002570739248767495,0.09829682856798172,0.11651614308357239,0.3135232504424221,0.3413446104504543,0.0038442378863692284,0.004616118967533112,0.11853571839009934,0.1269615830758371,0.002131971763446927,0.004192724823951721,0.11306416329910104,0.1263401491933832,0.09829682856798172,0.11651614308357239,0.09632712602615356,0.11179372668266296,0.8985189318034281,0.9469113660822533,0.11853571839009934,0.1269615830758371,0.13192345113105727,0.1340796906907215,0.0930111900398832,0.09998506866681828,0.09016385274462244,0.09671702771663956,0.018552751032266307,0.019669313024969486,0.19946794599994783,0.19672250354214216,0.09816481173038483,0.11613273620605469,0.0001320168375968933,0.0003834068775177002,0.018219314515590668,0.018219314515590668,0.018219314515590668
20,179,179,180,0000000179.png,0000000180.png,persistent_bias,persistent_bias,1.0,1.0,True,0.0014555550878867507,0.003413398517295718,0.10543598234653473,0.12184493243694305,0.32470907339730243,0.34906293477959394,0.002131971763446927,0.004192724823951721,0.11306416329910104,0.1263401491933832,0.001991953467950225,0.004031404387205839,0.11412779020463658,0.12875783207829977,0.10543598234653473,0.12184493243694305,0.10095158219337463,0.11543551832437515,0.8367512031480421,0.9187966042979412,0.11306416329910104,0.1263401491933832,0.13512279740229688,0.1375061124544758,0.08478348660269525,0.096702495928549,0.08197661692258423,0.09346844195918087,0.017455659541746174,0.019476661541628047,0.20588513449022586,0.20140805420388377,0.10523653775453568,0.12165079265832901,0.00019944459199905396,0.0001941397786140442,0.016408950090408325,0.016408950090408325,0.016408950090408325
21,180,180,181,0000000180.png,0000000181.png,persistent_bias,persistent_bias,1.0,1.0,True,0.005247109103947878,0.006295524071902037,0.08063990622758865,0.10107071697711945,0.2839716644800827,0.3179162106233645,0.001991953467950225,0.004031404387205839,0.11412779020463658,0.12875783207829977,0.0026657709386199713,0.0045000771060585976,0.11435496039403806,0.12806003423805173,0.08063990622758865,0.10107071697711945,0.07580055296421051,0.094637930393219,0.8459131979860088,0.9281939522661072,0.11412779020463658,0.12875783207829977,0.1349166681361132,0.13871867163532836,0.08319550499476032,0.09545372072815435,0.08080456241910375,0.09239218323585593,0.017244893294974847,0.019757644025398067,0.20728155080086283,0.20698663053341296,0.08046945184469223,0.10061604529619217,0.00017045438289642334,0.0004546716809272766,0.020430810749530792,0.020430810749530792,0.020430810749530792
22,181,181,182,0000000181.png,0000000182.png,persistent_bias,persistent_bias,1.0,1.0,True,0.004063879139721394,0.0075114076025784016,0.10571642965078354,0.10460984706878662,0.3251406305751152,0.32343445559925527,0.0026657709386199713,0.0045000771060585976,0.11435496039403806,0.12806003423805173,0.002955178963020444,0.005123422481119633,0.11984791074540342,0.13207387292638456,0.10571642965078354,0.10460984706878662,0.09986648708581924,0.0966985821723938,0.887845772559827,0.9547186488987175,0.11435496039403806,0.12806003423805173,0.128800478560968,0.13413379364252592,0.0879555753621362,0.09925067586962948,0.08573547643322808,0.09635346214792936,0.017486898475786508,0.01979594428203115,0.19881512233634258,0.1994539997695741,0.1053028255701065,0.10414915531873703,0.00041360408067703247,0.00046069175004959106,-0.0011065825819969177,0.0011065825819969177,0.0
23,182,182,183,0000000182.png,0000000183.png,persistent_bias,persistent_bias,1.0,1.0,True,0.001880594645626843,-0.0003913101099897176,0.09185791015625,0.10586511343717575,0.30308069908235663,0.3253691955873754,0.002955178963020444,0.005123422481119633,0.11984791074540342,0.13207387292638456,0.0027327402494847775,0.0039818729273974895,0.11790971336641745,0.12669967146737168,0.09185791015625,0.10586511343717575,0.08690301328897476,0.10070623457431793,0.9119712512625741,0.9892547999013235,0.11984791074540342,0.13207387292638456,0.13141632543732115,0.13350844791408514,0.09336606524449508,0.10275859946036073,0.09099260517973341,0.09979697867705103,0.018348117272087516,0.02035697531999521,0.19651805207855574,0.19810483430973524,0.09151682257652283,0.10539312660694122,0.00034108757972717285,0.0004719868302345276,0.01400720328092575,0.01400720328092575,0.01400720328092575
24,183,183,184,0000000183.png,0000000184.png,persistent_bias,persistent_bias,1.0,1.0,True,-0.003487079404294491,-0.005514101125299931,0.09700095653533936,0.1157381683588028,0.3114497656691033,0.3402031280849763,0.0027327402494847775,0.0039818729273974895,0.11790971336641745,0.12669967146737168,0.0014452374307438731,0.0020162060391157866,0.11684449781472882,0.1231627410747612,0.09700095653533936,0.1157381683588028,0.09366168826818466,0.11322007328271866,0.9128484243645646,0.9510532124972036,0.11790971336641745,0.12669967146737168,0.1291668038409494,0.13322038115479706,0.09197738329910704,0.09639881255273737,0.08953799174092662,0.09324882078607681,0.018065823081630916,0.019542596173790405,0.1964159278469744,0.20272652386769952,0.09678530693054199,0.11559417843818665,0.00021564960479736328,0.0001439899206161499,0.01873721182346344,0.01873721182346344,0.01873721182346344
25,184,184,185,0000000184.png,0000000185.png,persistent_bias,persistent_bias,1.0,1.0,True,-0.006169015541672707,-0.004946855362504721,0.0923115685582161,0.10257130861282349,0.30382818920932286,0.32026755785252975,0.0014452374307438731,0.0020162060391157866,0.11684449781472882,0.1231627410747612,-0.00013091298751533031,0.0005748523399233818,0.11241268687049767,0.11827564881969656,0.0923115685582161,0.10257130861282349,0.08927243947982788,0.09986341744661331,0.8845562213391056,0.9176754746777049,0.11684449781472882,0.1231627410747612,0.1320939189572836,0.13421165158414738,0.0913535634647639,0.09348657473909483,0.08896590608031628,0.09044437124450057,0.01791422533161118,0.018949547735441774,0.1960977180547631,0.20269806427635997,0.09206843376159668,0.10232909768819809,0.00024313479661941528,0.00024221092462539673,0.010259740054607391,0.010259740054607391,0.010259740054607391
26,185,185,186,0000000185.png,0000000186.png,persistent_bias,persistent_bias,1.0,1.0,True,-0.0025068544782698154,0.004391527734696865,0.09457245469093323,0.10576586425304413,0.3075263479621433,0.325216642029654,-0.00013091298751533031,0.0005748523399233818,0.11241268687049767,0.11827564881969656,-0.0006227327976375818,0.001364904223009944,0.11264053795327368,0.12169779203506435,0.09457245469093323,0.10576586425304413,0.09281603246927261,0.10202936828136444,0.8251697423460652,0.8705921867414355,0.11241268687049767,0.11827564881969656,0.13622977322325674,0.1358565475557435,0.08339911400299493,0.0862981047151589,0.08104071439234227,0.08347412009854366,0.01697650520088578,0.017956235890774223,0.20355738072080884,0.20807219289510162,0.09442218393087387,0.1056150496006012,0.0001502707600593567,0.00015081465244293213,0.011193409562110901,0.011193409562110901,0.011193409562110901
27,186,186,187,0000000186.png,0000000187.png,persistent_bias,recovery,1.0,0.0,True,-0.003090132726356387,-0.031178446486592293,0.07913190126419067,0.2250639647245407,0.28130393041013607,0.47440906897375046,-0.0006227327976375818,0.001364904223009944,0.11264053795327368,0.12169779203506435,-0.0011334845330566168,-0.005371569190174341,0.10893379357062764,0.12355161640138611,0.07913190126419067,0.2250639647245407,0.0776527002453804,0.23366859555244446,0.7936406788673418,0.8742330118742662,0.11264053795327368,0.12169779203506435,0.14192888665186693,0.13920521231994745,0.08127857792307285,0.08920901444157436,0.078672511137026,0.086294602664811,0.017263615516089827,0.018772311675788002,0.2124005606056395,0.2104306587545875,0.07904362678527832,0.22553889453411102,8.827447891235352e-05,-0.0004749298095703125,0.14593206346035004,0.14593206346035004,0.14593206346035004
28,187,187,188,0000000187.png,0000000188.png,recovery,recovery,0.0,0.0,True,0.0023462234530597925,0.0020877295173704624,0.087234728038311,0.0871441513299942,0.2953552573398872,0.2952018823279997,-0.0011334845330566168,-0.005371569190174341,0.10893379357062764,0.12355161640138611,-0.0004131850437261164,-0.0038274938706308603,0.10424673807720716,0.1113397274329231,0.087234728038311,0.0871441513299942,0.08371789008378983,0.08371789008378983,0.7518448392505859,0.7518448392505859,0.10893379357062764,0.12355161640138611,0.14488866303745498,0.16433126883538668,0.0774456287594228,0.07755576117267983,0.07511811814745842,0.07511811814745842,0.016671921318777733,0.018781227226102686,0.21527259298994667,0.24216417893553796,0.0870032086968422,0.0870032086968422,0.00023151934146881104,0.00014094263315200806,-9.057670831680298e-05,9.057670831680298e-05,0.0
29,188,188,189,0000000188.png,0000000189.png,recovery,recovery,0.0,0.0,True,-0.003594254609197378,-0.003787561785429716,0.08058934658765793,0.08063782006502151,0.2838826281892887,0.2839679912684201,-0.0004131850437261164,-0.0038274938706308603,0.10424673807720716,0.1113397274329231,-0.0010716666001826525,-0.003819228382781148,0.0985759061060868,0.1059697710456019,0.08058934658765793,0.08063782006502151,0.07900546491146088,0.07900546491146088,0.7567415436976995,0.7567415436976995,0.10424673807720716,0.1113397274329231,0.13775738750620423,0.14713045472418348,0.07541337534710867,0.07538189281531603,0.07315376984805269,0.07315376984805269,0.015867731141805164,0.01688229863571027,0.21041003759306645,0.22395694781864298,0.08037316054105759,0.08037316054105759,0.0002161860466003418,0.0002646595239639282,4.8473477363586426e-05,4.8473477363586426e-05,4.8473477363586426e-05
30,189,189,190,0000000189.png,0000000190.png,recovery,recovery,0.0,0.0,True,0.008386833593249321,0.008240357972681522,0.08315594494342804,0.08321351557970047,0.28836772521110615,0.28846752950670285,-0.0010716666001826525,-0.003819228382781148,0.0985759061060868,0.1059697710456019,0.0008862431277520955,-0.0013228937750682235,0.10171384721944131,0.10541591822207107,0.08315594494342804,0.08321351557970047,0.07974330335855484,0.07974330335855484,0.7245070392906403,0.7245070392906403,0.0985759061060868,0.1059697710456019,0.1360592799796697,0.1462646534799112,0.06940968379462566,0.06941436308117876,0.06713598072553915,0.06713598072553915,0.014887341766938829,0.01590805143356595,0.21448508267216088,0.22917521284408804,0.08294815570116043,0.08294815570116043,0.00020778924226760864,0.00026535987854003906,5.757063627243042e-05,5.757063627243042e-05,5.757063627243042e-05
31,190,190,191,0000000190.png,0000000191.png,recovery,recovery,0.0,0.0,True,-0.005170194897800684,-0.005283302161842585,0.06359639018774033,0.06356611102819443,0.2521832472384721,0.2521232060485397,0.0008862431277520955,-0.0013228937750682235,0.10171384721944131,0.10541591822207107,-0.0003674396430142224,-0.002142698038369417,0.0926925205914644,0.0949587630584334,0.06359639018774033,0.06356611102819443,0.061744168400764465,0.061744168400764465,0.7863417827483206,0.7863417827483206,0.10171384721944131,0.10541591822207107,0.12935068369881628,0.1340586504937267,0.07652459641728411,0.0764677159243756,0.07437355122737949,0.07437355122737949,0.015602711057464084,0.016086395186642517,0.20389145174165207,0.21036845408788601,0.06340652704238892,0.06340652704238892,0.0001898631453514099,0.00015958398580551147,-3.0279159545898438e-05,3.0279159545898438e-05,0.0
