stream_index,sample_index,current_raw_frame_index,future_raw_frame_index,current_frame_name,future_frame_name,current_phase,future_phase,current_severity,future_severity,history_utilization_applicable,clean_prediction_error_mean,corrupted_prediction_error_mean,clean_prediction_error_mse,corrupted_prediction_error_mse,clean_prediction_error_rms,corrupted_prediction_error_rms,clean_temporal_error_input_mean,corrupted_temporal_error_input_mean,clean_temporal_error_input_rms,corrupted_temporal_error_input_rms,clean_temporal_error_state_mean,corrupted_temporal_error_state_mean,clean_temporal_error_state_rms,corrupted_temporal_error_state_rms,clean_feature_mse,corrupted_feature_mse,clean_copy_current_feature_mse,corrupted_copy_current_feature_mse,clean_current_feature_rms,corrupted_current_feature_rms,clean_history_input_rms,corrupted_history_input_rms,clean_history_to_feature_rms_ratio,corrupted_history_to_feature_rms_ratio,clean_predicted_delta_rms,corrupted_predicted_delta_rms,clean_zero_history_predicted_delta_rms,corrupted_zero_history_predicted_delta_rms,clean_history_contribution_rms,corrupted_history_contribution_rms,clean_history_contribution_to_delta_rms_ratio,corrupted_history_contribution_to_delta_rms_ratio,clean_zero_history_feature_mse,corrupted_zero_history_feature_mse,clean_history_feature_mse_change,corrupted_history_feature_mse_change,signed_excess_feature_mse,absolute_excess_feature_mse,positive_excess_feature_mse
10,169,169,170,0000000169.png,0000000170.png,iid_noise,iid_noise,1.0,1.0,False,0.0015883160522207618,-0.00089974922593683,0.09467726200819016,0.10412877798080444,0.3076967045780474,0.3226899099457627,0.0,0.0,0.0,0.0,0.001189370988868177,0.00037187960697337985,0.08764569539854647,0.09919734427312216,0.09467726200819016,0.10412877798080444,0.09467726200819016,0.10412877798080444,0.7779378872840783,0.6899080801634253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09467726200819016,0.10412877798080444,0.0,0.0,0.009451515972614288,0.009451515972614288,0.009451515972614288
11,170,170,171,0000000170.png,0000000171.png,iid_noise,iid_noise,1.0,1.0,False,0.010316724888980389,0.0019429143285378814,0.08574438095092773,0.0898057073354721,0.2928214147751625,0.2996760039367051,0.0,0.0,0.0,0.0,0.0030787333380430937,0.0006970838294364512,0.08565246932368073,0.086901232490391,0.08574438095092773,0.0898057073354721,0.08574438095092773,0.0898057073354721,0.7923767435632681,0.6825742257805748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08574438095092773,0.0898057073354721,0.0,0.0,0.0040613263845443726,0.0040613263845443726,0.0040613263845443726
12,171,171,172,0000000171.png,0000000172.png,iid_noise,iid_noise,1.0,1.0,False,0.013892779126763344,0.01236744411289692,0.1321834772825241,0.1215318813920021,0.36357045710910574,0.3486142300480606,0.0,0.0,0.0,0.0,0.005317240953445435,0.003112848149612546,0.10006102380104462,0.0938268237456487,0.1321834772825241,0.1215318813920021,0.1321834772825241,0.1215318813920021,0.846446074361721,0.6830712419596736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321834772825241,0.1215318813920021,0.0,0.0,-0.010651595890522003,0.010651595890522003,0.0
13,172,172,173,0000000172.png,0000000173.png,iid_noise,iid_noise,1.0,1.0,False,-0.009594317525625229,0.0023422627709805965,0.09725157916545868,0.10959897190332413,0.31185185451662567,0.3310573544015057,0.0,0.0,0.0,0.0,0.0022305482998490334,0.002953337039798498,0.0867385216675046,0.0885531199518026,0.09725157916545868,0.10959897190332413,0.09725157916545868,0.10959897190332413,0.9150828673667221,0.761564385838731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09725157916545868,0.10959897190332413,0.0,0.0,0.012347392737865448,0.012347392737865448,0.012347392737865448
14,173,173,174,0000000173.png,0000000174.png,iid_noise,iid_noise,1.0,1.0,False,0.01183675229549408,0.008854380808770657,0.10307024419307709,0.11150914430618286,0.32104554847104966,0.3339298493788521,0.0,0.0,0.0,0.0,0.004219032358378172,0.0041748532094061375,0.09818895008538855,0.088568783796257,0.10307024419307709,0.11150914430618286,0.10307024419307709,0.11150914430618286,0.8502721196645168,0.7274801960114355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10307024419307709,0.11150914430618286,0.0,0.0,0.008438900113105774,0.008438900113105774,0.008438900113105774
15,174,174,175,0000000174.png,0000000175.png,iid_noise,iid_noise,1.0,1.0,False,-0.0012881469447165728,-0.014727470465004444,0.08424556255340576,0.12164565920829773,0.29025086141716405,0.3487773777186498,0.0,0.0,0.0,0.0,0.0030790462624281645,0.00026207181508652866,0.0955595184656927,0.0790750347207099,0.08424556255340576,0.12164565920829773,0.08424556255340576,0.12164565920829773,0.9320875331515178,0.788672549137396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08424556255340576,0.12164565920829773,0.0,0.0,0.03740009665489197,0.03740009665489197,0.03740009665489197
16,175,175,176,0000000175.png,0000000176.png,iid_noise,iid_noise,1.0,1.0,False,-0.0021374691277742386,-0.0005382305243983865,0.0939369946718216,0.08923307806253433,0.3064914267509315,0.29871906210105564,0.0,0.0,0.0,0.0,0.001999227562919259,9.640921780373901e-05,0.09678746487133921,0.07913354238975139,0.0939369946718216,0.08923307806253433,0.0939369946718216,0.08923307806253433,0.9302388327547748,0.7334274916093996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0939369946718216,0.08923307806253433,0.0,0.0,-0.004703916609287262,0.004703916609287262,0.0
17,176,176,177,0000000176.png,0000000177.png,iid_noise,iid_noise,1.0,1.0,False,-0.0036643128842115402,-0.0029873482417315245,0.0826670303940773,0.09211261570453644,0.2875187479001627,0.3035006024780452,0.0,0.0,0.0,0.0,0.0008268746896646917,-0.0005419284570962191,0.09065786312558996,0.08154933870299293,0.0826670303940773,0.09211261570453644,0.0826670303940773,0.09211261570453644,0.9227352331401519,0.7241756241189174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0826670303940773,0.09211261570453644,0.0,0.0,0.009445585310459137,0.009445585310459137,0.009445585310459137
18,177,177,178,0000000177.png,0000000178.png,iid_noise,iid_noise,1.0,1.0,False,0.0027104588225483894,0.0032499413937330246,0.08716049045324326,0.09018468856811523,0.2952295555211965,0.3003076565259621,0.0,0.0,0.0,0.0,0.0012167765526100993,0.00024298859352711588,0.09260781713359331,0.08222314834302487,0.08716049045324326,0.09018468856811523,0.08716049045324326,0.09018468856811523,0.8869997495158465,0.6951931840341343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08716049045324326,0.09018468856811523,0.0,0.0,0.0030241981148719788,0.0030241981148719788,0.0030241981148719788
19,178,178,179,0000000178.png,0000000179.png,iid_noise,iid_noise,1.0,1.0,False,-0.007560466881841421,-0.007924415171146393,0.09632712602615356,0.1085609719157219,0.3103661161050825,0.32948592066387583,0.0,0.0,0.0,0.0,-0.000600112893152982,-0.0014476641081273556,0.08754905183660346,0.07667202766489549,0.09632712602615356,0.1085609719157219,0.09632712602615356,0.1085609719157219,0.8985189318034281,0.7187546854281088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09632712602615356,0.1085609719157219,0.0,0.0,0.012233845889568329,0.012233845889568329,0.012233845889568329
20,179,179,180,0000000179.png,0000000180.png,iid_noise,iid_noise,1.0,1.0,False,-0.0014777372125536203,-0.0008598799468018115,0.10095158219337463,0.09902086108922958,0.31772878716505154,0.3146758031517987,0.0,0.0,0.0,0.0,-0.0007817812147550285,-0.0013259927509352565,0.08960943661881368,0.07570730268684525,0.10095158219337463,0.09902086108922958,0.10095158219337463,0.09902086108922958,0.8367512031480421,0.6606792206830516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10095158219337463,0.09902086108922958,0.0,0.0,-0.00193072110414505,0.00193072110414505,0.0
21,180,180,181,0000000180.png,0000000181.png,iid_noise,iid_noise,1.0,1.0,False,0.0029770005494356155,0.002029980067163706,0.07580055296421051,0.09440930187702179,0.27531900218512073,0.3072609670573563,0.0,0.0,0.0,0.0,-3.7133731893845834e-06,-0.0006313063204288483,0.0901569009092955,0.07693034139761848,0.07580055296421051,0.09440930187702179,0.07580055296421051,0.09440930187702179,0.8459131979860088,0.6821061214500064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07580055296421051,0.09440930187702179,0.0,0.0,0.01860874891281128,0.01860874891281128,0.01860874891281128
22,181,181,182,0000000181.png,0000000182.png,iid_noise,iid_noise,1.0,1.0,False,0.0017137136310338974,0.007285027764737606,0.09986648708581924,0.12502963840961456,0.31601659305457247,0.35359530314982207,0.0,0.0,0.0,0.0,0.0003517940640449524,0.0010073748417198658,0.0958172594416811,0.08634132094526802,0.09986648708581924,0.12502963840961456,0.09986648708581924,0.12502963840961456,0.887845772559827,0.6892986394692512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09986648708581924,0.12502963840961456,0.0,0.0,0.02516315132379532,0.02516315132379532,0.02516315132379532
23,182,182,183,0000000182.png,0000000183.png,iid_noise,iid_noise,1.0,1.0,False,-0.0006891294033266604,-0.007323290687054396,0.08690301328897476,0.09225524216890335,0.29479317035673464,0.30373548058944866,0.0,0.0,0.0,0.0,0.00013632288028020412,-0.000717072922270745,0.0934856283348365,0.07822577414329208,0.08690301328897476,0.09225524216890335,0.08690301328897476,0.09225524216890335,0.9119712512625741,0.7432025192676917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08690301328897476,0.09225524216890335,0.0,0.0,0.005352228879928589,0.005352228879928589,0.005352228879928589
24,183,183,184,0000000183.png,0000000184.png,iid_noise,iid_noise,1.0,1.0,False,-0.005662093870341778,-0.002742985961958766,0.09366168826818466,0.08402135968208313,0.3060419714159884,0.289864381533991,0.0,0.0,0.0,0.0,-0.001063949428498745,-0.0011364368256181479,0.09342265598055537,0.07212563758569111,0.09366168826818466,0.08402135968208313,0.09366168826818466,0.08402135968208313,0.9128484243645646,0.7080539872469851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09366168826818466,0.08402135968208313,0.0,0.0,-0.009640328586101532,0.009640328586101532,0.0
25,184,184,185,0000000184.png,0000000185.png,iid_noise,iid_noise,1.0,1.0,False,-0.008474797010421753,-0.0005514731165021658,0.08927243947982788,0.07868725061416626,0.2987849385090016,0.28051247853556577,0.0,0.0,0.0,0.0,-0.0025979948695749044,-0.0010153494076803327,0.08985802288295125,0.07030310832985406,0.08927243947982788,0.07868725061416626,0.08927243947982788,0.07868725061416626,0.8845562213391056,0.6903449712035107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08927243947982788,0.07868725061416626,0.0,0.0,-0.010585188865661621,0.010585188865661621,0.0
26,185,185,186,0000000185.png,0000000186.png,iid_noise,iid_noise,1.0,1.0,False,-0.004268903750926256,-0.006025687791407108,0.09281603246927261,0.08955521136522293,0.3046572376774801,0.29925776742671684,0.0,0.0,0.0,0.0,-0.002943872706964612,-0.0020524892024695873,0.0928513350461903,0.07331425935495194,0.09281603246927261,0.08955521136522293,0.09281603246927261,0.08955521136522293,0.8251697423460652,0.682461241889673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09281603246927261,0.08955521136522293,0.0,0.0,-0.0032608211040496826,0.0032608211040496826,0.0
27,186,186,187,0000000186.png,0000000187.png,iid_noise,recovery,1.0,0.0,False,-0.0041483682580292225,0.004421168938279152,0.0776527002453804,0.19708187878131866,0.2786623409170683,0.4439390484980102,0.0,0.0,0.0,0.0,-0.003193203592672944,-0.0007124421535991132,0.09093177784780888,0.10613866698622348,0.0776527002453804,0.19708187878131866,0.0776527002453804,0.19708187878131866,0.7936406788673418,0.6457546529731486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0776527002453804,0.19708187878131866,0.0,0.0,0.11942917853593826,0.11942917853593826,0.11942917853593826
28,187,187,188,0000000187.png,0000000188.png,recovery,recovery,0.0,0.0,False,0.0008497924427501857,0.0008497924427501857,0.08371789008378983,0.08371789008378983,0.2893404397656674,0.2893404397656674,0.0,0.0,0.0,0.0,-0.002356302924454212,-0.0003890595107804984,0.08389784547067805,0.09224260449196094,0.08371789008378983,0.08371789008378983,0.08371789008378983,0.08371789008378983,0.7518448392505859,0.7518448392505859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08371789008378983,0.08371789008378983,0.0,0.0,0.0,0.0,0.0
29,188,188,189,0000000188.png,0000000189.png,recovery,recovery,0.0,0.0,False,-0.004661021288484335,-0.004661021288484335,0.07900546491146088,0.07900546491146088,0.2810791079241943,0.2810791079241943,0.0,0.0,0.0,0.0,-0.002833379665389657,-0.001273355563171208,0.07844905106630522,0.08140714549251206,0.07900546491146088,0.07900546491146088,0.07900546491146088,0.07900546491146088,0.7567415436976995,0.7567415436976995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07900546491146088,0.07900546491146088,0.0,0.0,0.0,0.0,0.0
30,189,189,190,0000000189.png,0000000190.png,recovery,recovery,0.0,0.0,False,0.007188551127910614,0.007188551127910614,0.07974330335855484,0.07974330335855484,0.2823885680380048,0.2823885680380048,0.0,0.0,0.0,0.0,-0.0007588399457745254,0.00047825914225541055,0.08212853521201999,0.08459379903001354,0.07974330335855484,0.07974330335855484,0.07974330335855484,0.07974330335855484,0.7245070392906403,0.7245070392906403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07974330335855484,0.07974330335855484,0.0,0.0,0.0,0.0,0.0
31,190,190,191,0000000190.png,0000000191.png,recovery,recovery,0.0,0.0,False,-0.007210320793092251,-0.007210320793092251,0.061744168400764465,0.061744168400764465,0.2484837387048989,0.2484837387048989,0.0,0.0,0.0,0.0,-0.00209429650567472,-0.0011132769286632538,0.07234753979319854,0.07057486697994186,0.061744168400764465,0.061744168400764465,0.061744168400764465,0.061744168400764465,0.7863417827483206,0.7863417827483206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061744168400764465,0.061744168400764465,0.0,0.0,0.0,0.0,0.0
32,191,191,192,0000000191.png,0000000192.png,recovery,recovery,0.0,0.0,False,-0.009406091645359993,-0.009406091645359993,0.08287521451711655,0.08287521451711655,0.2878805559900087,0.2878805559900087,0.0,0.0,0.0,0.0,-0.003607837948948145,-0.0028298895340412855,0.08068549284850428,0.07515797369203665,0.08287521451711655,0.08287521451711655,0.08287521451711655,0.08287521451711655,0.7255798586029846,0.7255798586029846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08287521451711655,0.08287521451711655,0.0,0.0,0.0,0.0,0.0
33,192,192,193,0000000192.png,0000000193.png,recovery,recovery,0.0,0.0,False,-0.0005538731347769499,-0.0005538731347769499,0.04884447157382965,0.04884447157382965,0.2210078540998705,0.2210078540998705,0.0,0.0,0.0,0.0,-0.002975667594000697,-0.0023587541654706,0.07817526332912585,0.07426938726264448,0.04884447157382965,0.04884447157382965,0.04884447157382965,0.04884447157382965,0.6612391196222913,0.6612391196222913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04884447157382965,0.04884447157382965,0.0,0.0,0.0,0.0,0.0
34,193,193,194,0000000193.png,0000000194.png,recovery,recovery,0.0,0.0,False,-0.00019452351261861622,-0.00019452351261861622,0.0511661097407341,0.0511661097407341,0.22619926998276121,0.22619926998276121,0.0,0.0,0.0,0.0,-0.002399970544502139,-0.001910758321173489,0.07600180272855135,0.07325397078778191,0.0511661097407341,0.0511661097407341,0.0511661097407341,0.0511661097407341,0.6692883356875872,0.6692883356875872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511661097407341,0.0511661097407341,0.0,0.0,0.0,0.0,0.0
35,194,194,195,0000000194.png,0000000195.png,recovery,recovery,0.0,0.0,False,-0.001879333984106779,-0.001879333984106779,0.043955087661743164,0.043955087661743164,0.2096546867154254,0.2096546867154254,0.0,0.0,0.0,0.0,-0.0022921988274902105,-0.0019042536150664091,0.07056728863474593,0.06818022754897227,0.043955087661743164,0.043955087661743164,0.043955087661743164,0.043955087661743164,0.6731370339694853,0.6731370339694853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043955087661743164,0.043955087661743164,0.0,0.0,0.0,0.0,0.0
36,195,195,196,0000000195.png,0000000196.png,recovery,recovery,0.0,0.0,False,-0.0010126455454155803,-0.0010126455454155803,0.06059440225362778,0.06059440225362778,0.24615930259412863,0.24615930259412863,0.0,0.0,0.0,0.0,-0.0020273311529308558,-0.0017196906264871359,0.07227104398668859,0.07010780447018465,0.06059440225362778,0.06059440225362778,0.06059440225362778,0.06059440225362778,0.6597452633721304,0.6597452633721304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06059440225362778,0.06059440225362778,0.0,0.0,0.0,0.0,0.0
37,196,196,197,0000000196.png,0000000197.png,recovery,recovery,0.0,0.0,False,-0.0016056627500802279,-0.0016056627500802279,0.05045527592301369,0.05045527592301369,0.22462251873535227,0.22462251873535227,0.0,0.0,0.0,0.0,-0.0019400458550080657,-0.0016960869543254375,0.07217757879856433,0.07060939308330037,0.05045527592301369,0.05045527592301369,0.05045527592301369,0.05045527592301369,0.6390643066156868,0.6390643066156868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05045527592301369,0.05045527592301369,0.0,0.0,0.0,0.0,0.0
38,197,197,198,0000000197.png,0000000198.png,recovery,recovery,0.0,0.0,False,0.003566643688827753,0.003566643688827753,0.03452841565012932,0.03452841565012932,0.1858182328247939,0.1858182328247939,0.0,0.0,0.0,0.0,-0.0008001610403880477,-0.0006067015929147601,0.06507414324212384,0.06406172484417387,0.03452841565012932,0.03452841565012932,0.03452841565012932,0.03452841565012932,0.630956022341178,0.630956022341178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03452841565012932,0.03452841565012932,0.0,0.0,0.0,0.0,0.0
39,198,198,199,0000000198.png,0000000199.png,recovery,recovery,0.0,0.0,False,-0.012460455298423767,-0.012460455298423767,0.05816418677568436,0.05816418677568436,0.2411725249187485,0.2411725249187485,0.0,0.0,0.0,0.0,-0.003213841700926423,-0.00306042842566967,0.054736696407089835,0.05378122932005889,0.05816418677568436,0.05816418677568436,0.05816418677568436,0.05816418677568436,0.6462978082308937,0.6462978082308937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05816418677568436,0.05816418677568436,0.0,0.0,0.0,0.0,0.0
40,199,199,200,0000000199.png,0000000200.png,recovery,recovery,0.0,0.0,False,-0.005299581680446863,-0.005299581680446863,0.03119838982820511,0.03119838982820511,0.17663065936638833,0.17663065936638833,0.0,0.0,0.0,0.0,-0.003645590040832758,-0.0035239330027252436,0.05362179685062072,0.05289053973623528,0.03119838982820511,0.03119838982820511,0.03119838982820511,0.03119838982820511,0.5827245231682437,0.5827245231682437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03119838982820511,0.03119838982820511,0.0,0.0,0.0,0.0,0.0
41,200,200,201,0000000200.png,0000000201.png,recovery,recovery,0.0,0.0,False,-0.0017546992748975754,-0.0017546992748975754,0.0033405928406864405,0.0033405928406864405,0.05779786190410888,0.05779786190410888,0.0,0.0,0.0,0.0,-0.0032541751861572266,-0.0031577013432979584,0.043277553357879424,0.04269863020011709,0.0033405928406864405,0.0033405928406864405,0.0033405928406864405,0.0033405928406864405,0.5560228098128673,0.5560228098128673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033405928406864405,0.0033405928406864405,0.0,0.0,0.0,0.0,0.0
