stream_index,sample_index,current_raw_frame_index,future_raw_frame_index,current_frame_name,future_frame_name,current_phase,future_phase,current_severity,future_severity,history_utilization_applicable,clean_prediction_error_mean,corrupted_prediction_error_mean,clean_prediction_error_mse,corrupted_prediction_error_mse,clean_prediction_error_rms,corrupted_prediction_error_rms,clean_temporal_error_input_mean,corrupted_temporal_error_input_mean,clean_temporal_error_input_rms,corrupted_temporal_error_input_rms,clean_temporal_error_state_mean,corrupted_temporal_error_state_mean,clean_temporal_error_state_rms,corrupted_temporal_error_state_rms,clean_feature_mse,corrupted_feature_mse,clean_copy_current_feature_mse,corrupted_copy_current_feature_mse,clean_current_feature_rms,corrupted_current_feature_rms,clean_history_input_rms,corrupted_history_input_rms,clean_history_to_feature_rms_ratio,corrupted_history_to_feature_rms_ratio,clean_predicted_delta_rms,corrupted_predicted_delta_rms,clean_zero_history_predicted_delta_rms,corrupted_zero_history_predicted_delta_rms,clean_history_contribution_rms,corrupted_history_contribution_rms,clean_history_contribution_to_delta_rms_ratio,corrupted_history_contribution_to_delta_rms_ratio,clean_zero_history_feature_mse,corrupted_zero_history_feature_mse,clean_history_feature_mse_change,corrupted_history_feature_mse_change,signed_excess_feature_mse,absolute_excess_feature_mse,positive_excess_feature_mse
10,169,169,170,0000000169.png,0000000170.png,iid_noise,iid_noise,1.0,1.0,False,0.002862754510715604,0.002157574985176325,0.09877587109804153,0.10634064674377441,0.3142862884346715,0.3260991363738555,0.0,0.0,0.0,0.0,0.0024781886022537947,0.002029754687100649,0.10519959402454751,0.11032316804692201,0.09877587109804153,0.10634064674377441,0.09467726200819016,0.10412877798080444,0.7779378872840783,0.6899080801634253,0.0,0.0,0.0,0.0,0.07614109138641055,0.07068776614567397,0.07614109138641055,0.07068776614567397,0.0,0.0,0.0,0.0,0.09877587109804153,0.10634064674377441,0.0,0.0,0.00756477564573288,0.00756477564573288,0.00756477564573288
11,170,170,171,0000000170.png,0000000171.png,iid_noise,iid_noise,1.0,1.0,False,0.011660458520054817,0.004766771569848061,0.09189841151237488,0.09174612164497375,0.30314750784457206,0.3028962225663664,0.0,0.0,0.0,0.0,0.004378918558359146,0.002596317557618022,0.10670582800583822,0.10108733898275964,0.09189841151237488,0.09174612164497375,0.08574438095092773,0.0898057073354721,0.7923767435632681,0.6825742257805748,0.0,0.0,0.0,0.0,0.07718103360008981,0.0692497241272062,0.07718103360008981,0.0692497241272062,0.0,0.0,0.0,0.0,0.09189841151237488,0.09174612164497375,0.0,0.0,-0.00015228986740112305,0.00015228986740112305,0.0
12,171,171,172,0000000171.png,0000000172.png,iid_noise,iid_noise,1.0,1.0,False,0.01592393033206463,0.015234523452818394,0.13724200427532196,0.12541763484477997,0.3704618796520392,0.3541435229462484,0.0,0.0,0.0,0.0,0.006768735591322184,0.00521242618560791,0.11980870806375246,0.10894193660474721,0.13724200427532196,0.12541763484477997,0.1321834772825241,0.1215318813920021,0.846446074361721,0.6830712419596736,0.0,0.0,0.0,0.0,0.08274740717587917,0.07092757217533642,0.08274740717587917,0.07092757217533642,0.0,0.0,0.0,0.0,0.13724200427532196,0.12541763484477997,0.0,0.0,-0.011824369430541992,0.011824369430541992,0.0
13,172,172,173,0000000172.png,0000000173.png,iid_noise,iid_noise,1.0,1.0,False,-0.006403859239071608,0.006187987048178911,0.09964998066425323,0.11154661327600479,0.3156738517271477,0.3339859477223627,0.0,0.0,0.0,0.0,0.004042008426040411,0.005414367187768221,0.10879120251042045,0.10540668992878964,0.09964998066425323,0.11154661327600479,0.09725157916545868,0.10959897190332413,0.9150828673667221,0.761564385838731,0.0,0.0,0.0,0.0,0.09289057012962215,0.07915852403122735,0.09289057012962215,0.07915852403122735,0.0,0.0,0.0,0.0,0.09964998066425323,0.11154661327600479,0.0,0.0,0.011896632611751556,0.011896632611751556,0.011896632611751556
14,173,173,174,0000000173.png,0000000174.png,iid_noise,iid_noise,1.0,1.0,False,0.014431226067245007,0.01284829806536436,0.1106623187661171,0.11682800203561783,0.33265946366534815,0.34180111473723696,0.0,0.0,0.0,0.0,0.006192576605826616,0.0069531905464828014,0.12047029943867495,0.10830949020798958,0.1106623187661171,0.11682800203561783,0.10307024419307709,0.11150914430618286,0.8502721196645168,0.7274801960114355,0.0,0.0,0.0,0.0,0.08472897115073913,0.07648667977399494,0.08472897115073913,0.07648667977399494,0.0,0.0,0.0,0.0,0.1106623187661171,0.11682800203561783,0.0,0.0,0.006165683269500732,0.006165683269500732,0.006165683269500732
15,174,174,175,0000000174.png,0000000175.png,iid_noise,iid_noise,1.0,1.0,False,0.0015841205604374409,-0.010612337850034237,0.09122426062822342,0.12126879394054413,0.3020335422237461,0.348236692409838,0.0,0.0,0.0,0.0,0.00523862661793828,0.0033171260729432106,0.11993756082939765,0.09944191113559708,0.09122426062822342,0.12126879394054413,0.08424556255340576,0.12164565920829773,0.9320875331515178,0.788672549137396,0.0,0.0,0.0,0.0,0.09401579273082751,0.08330882973824674,0.09401579273082751,0.08330882973824674,0.0,0.0,0.0,0.0,0.09122426062822342,0.12126879394054413,0.0,0.0,0.03004453331232071,0.03004453331232071,0.03004453331232071
16,175,175,176,0000000175.png,0000000176.png,iid_noise,iid_noise,1.0,1.0,False,0.0004582430701702833,0.002807679120451212,0.09805040806531906,0.09068115055561066,0.3131300178285676,0.30113311102502605,0.0,0.0,0.0,0.0,0.004249087069183588,0.0032116705551743507,0.11998166603610004,0.09875297308773993,0.09805040806531906,0.09068115055561066,0.0939369946718216,0.08923307806253433,0.9302388327547748,0.7334274916093996,0.0,0.0,0.0,0.0,0.09344400695802192,0.07449838699024357,0.09344400695802192,0.07449838699024357,0.0,0.0,0.0,0.0,0.09805040806531906,0.09068115055561066,0.0,0.0,-0.0073692575097084045,0.0073692575097084045,0.0
17,176,176,177,0000000176.png,0000000177.png,iid_noise,iid_noise,1.0,1.0,False,-0.000994966016151011,0.000267398456344381,0.08876533061265945,0.09357938915491104,0.297935111412971,0.3059074846336896,0.0,0.0,0.0,0.0,0.0031635682098567486,0.002602206077426672,0.11604548545237638,0.09950280566069776,0.08876533061265945,0.09357938915491104,0.0826670303940773,0.09211261570453644,0.9227352331401519,0.7241756241189174,0.0,0.0,0.0,0.0,0.09302010620366255,0.07332679947460366,0.09302010620366255,0.07332679947460366,0.0,0.0,0.0,0.0,0.08876533061265945,0.09357938915491104,0.0,0.0,0.004814058542251587,0.004814058542251587,0.004814058542251587
18,177,177,178,0000000177.png,0000000178.png,iid_noise,iid_noise,1.0,1.0,False,0.005165744572877884,0.007045102305710316,0.09159896522760391,0.09267143160104752,0.3026532095114868,0.3044198278710628,0.0,0.0,0.0,0.0,0.003578018397092819,0.003521885722875595,0.11725272906386949,0.10064065241357992,0.09159896522760391,0.09267143160104752,0.08716049045324326,0.09018468856811523,0.8869997495158465,0.6951931840341343,0.0,0.0,0.0,0.0,0.08736092102662768,0.07025583951239846,0.08736092102662768,0.07025583951239846,0.0,0.0,0.0,0.0,0.09159896522760391,0.09267143160104752,0.0,0.0,0.0010724663734436035,0.0010724663734436035,0.0010724663734436035
19,178,178,179,0000000178.png,0000000179.png,iid_noise,iid_noise,1.0,1.0,False,-0.004602740053087473,-0.004125634208321571,0.09800469130277634,0.10749651491641998,0.3130570096688083,0.32786661146939006,0.0,0.0,0.0,0.0,0.0018846015445888042,0.0019388492219150066,0.11169973475014715,0.09418927039904394,0.09800469130277634,0.10749651491641998,0.09632712602615356,0.1085609719157219,0.8985189318034281,0.7187546854281088,0.0,0.0,0.0,0.0,0.0901650147747631,0.07514179480322887,0.0901650147747631,0.07514179480322887,0.0,0.0,0.0,0.0,0.09800469130277634,0.10749651491641998,0.0,0.0,0.009491823613643646,0.009491823613643646,0.009491823613643646
20,179,179,180,0000000179.png,0000000180.png,iid_noise,iid_noise,1.0,1.0,False,0.0013012016424909234,0.0024573486298322678,0.10511840134859085,0.10105619579553604,0.3242196806928766,0.3178933717389151,0.0,0.0,0.0,0.0,0.001763837644830346,0.002046178560703993,0.11278448857387356,0.09417880854914405,0.10511840134859085,0.10105619579553604,0.10095158219337463,0.09902086108922958,0.8367512031480421,0.6606792206830516,0.0,0.0,0.0,0.0,0.08199646757312418,0.0678969855286608,0.08199646757312418,0.0678969855286608,0.0,0.0,0.0,0.0,0.10511840134859085,0.10105619579553604,0.0,0.0,-0.00406220555305481,0.00406220555305481,0.0
21,180,180,181,0000000180.png,0000000181.png,iid_noise,iid_noise,1.0,1.0,False,0.005167717579752207,0.005209465976804495,0.08052583783864975,0.09586393088102341,0.28377074873681,0.3096190092371969,0.0,0.0,0.0,0.0,0.0024684409145265818,0.0027009788900613785,0.11318560788565243,0.0945661799470566,0.08052583783864975,0.09586393088102341,0.07580055296421051,0.09440930187702179,0.8459131979860088,0.6821061214500064,0.0,0.0,0.0,0.0,0.08073173955949955,0.06733359045587049,0.08073173955949955,0.06733359045587049,0.0,0.0,0.0,0.0,0.08052583783864975,0.09586393088102341,0.0,0.0,0.015338093042373657,0.015338093042373657,0.015338093042373657
22,181,181,182,0000000181.png,0000000182.png,iid_noise,iid_noise,1.0,1.0,False,0.003924195654690266,0.010613534599542618,0.10529281198978424,0.12821649014949799,0.32448853907308384,0.35807330276006055,0.0,0.0,0.0,0.0,0.002769782207906246,0.004338878206908703,0.11861209814774643,0.10430581861717973,0.10529281198978424,0.12821649014949799,0.09986648708581924,0.12502963840961456,0.887845772559827,0.6892986394692512,0.0,0.0,0.0,0.0,0.08564172042009696,0.0702361480427564,0.08564172042009696,0.0702361480427564,0.0,0.0,0.0,0.0,0.10529281198978424,0.12821649014949799,0.0,0.0,0.022923678159713745,0.022923678159713745,0.022923678159713745
23,182,182,183,0000000182.png,0000000183.png,iid_noise,iid_noise,1.0,1.0,False,0.0016883027274161577,-0.004044441040605307,0.09144145250320435,0.09304441511631012,0.30239287773227125,0.3050318263990007,0.0,0.0,0.0,0.0,0.002545915776863694,0.0026035308837890625,0.1165851370585811,0.09669443461141458,0.09144145250320435,0.09304441511631012,0.08690301328897476,0.09225524216890335,0.9119712512625741,0.7432025192676917,0.0,0.0,0.0,0.0,0.09087283143875934,0.07633624315771621,0.09087283143875934,0.07633624315771621,0.0,0.0,0.0,0.0,0.09144145250320435,0.09304441511631012,0.0,0.0,0.001602962613105774,0.001602962613105774,0.001602962613105774
24,183,183,184,0000000183.png,0000000184.png,iid_noise,iid_noise,1.0,1.0,False,-0.0037446897476911545,-0.0002492292842362076,0.09667505323886871,0.08538281917572021,0.3109261218342208,0.2922033866602511,0.0,0.0,0.0,0.0,0.0012437602272257209,0.0020130095072090626,0.11551918378245024,0.09193913110217111,0.09667505323886871,0.08538281917572021,0.09366168826818466,0.08402135968208313,0.9128484243645646,0.7080539872469851,0.0,0.0,0.0,0.0,0.08946538637076065,0.07206402508258335,0.08946538637076065,0.07206402508258335,0.0,0.0,0.0,0.0,0.09667505323886871,0.08538281917572021,0.0,0.0,-0.011292234063148499,0.011292234063148499,0.0
25,184,184,185,0000000184.png,0000000185.png,iid_noise,iid_noise,1.0,1.0,False,-0.0064044068567454815,0.0020482451654970646,0.09198173135519028,0.08062715828418732,0.3032849012977571,0.2839492177911172,0.0,0.0,0.0,0.0,-0.0003394103259779513,0.0020203033927828074,0.11105454861836533,0.09055856189069857,0.09198173135519028,0.08062715828418732,0.08927243947982788,0.07868725061416626,0.8845562213391056,0.6903449712035107,0.0,0.0,0.0,0.0,0.08886225131232535,0.07028504007622768,0.08886225131232535,0.07028504007622768,0.0,0.0,0.0,0.0,0.09198173135519028,0.08062715828418732,0.0,0.0,-0.01135457307100296,0.01135457307100296,0.0
26,185,185,186,0000000185.png,0000000186.png,iid_noise,iid_noise,1.0,1.0,False,-0.002572054974734783,-0.0033569103106856346,0.09441576898097992,0.08858704566955566,0.3072714906739314,0.2976357600651435,0.0,0.0,0.0,0.0,-0.0008015678031370044,0.0009072201792150736,0.11143564168912481,0.08968429305493783,0.09441576898097992,0.08858704566955566,0.09281603246927261,0.08955521136522293,0.8251697423460652,0.682461241889673,0.0,0.0,0.0,0.0,0.08090430119647549,0.07001858448574924,0.08090430119647549,0.07001858448574924,0.0,0.0,0.0,0.0,0.09441576898097992,0.08858704566955566,0.0,0.0,-0.005828723311424255,0.005828723311424255,0.0
27,186,186,187,0000000186.png,0000000187.png,iid_noise,recovery,1.0,0.0,False,-0.003042167518287897,0.00681389681994915,0.07900317013263702,0.19715705513954163,0.28107502580741145,0.4440237101096535,0.0,0.0,0.0,0.0,-0.0012653720332309604,0.002129901899024844,0.10782578134276864,0.1160268005935279,0.07900317013263702,0.19715705513954163,0.0776527002453804,0.19708187878131866,0.7936406788673418,0.6457546529731486,0.0,0.0,0.0,0.0,0.07857537688564083,0.06539360873617164,0.07857537688564083,0.06539360873617164,0.0,0.0,0.0,0.0,0.07900317013263702,0.19715705513954163,0.0,0.0,0.1181538850069046,0.1181538850069046,0.1181538850069046
28,187,187,188,0000000187.png,0000000188.png,recovery,recovery,0.0,0.0,False,0.0023836863692849874,0.0023836863692849874,0.08690860122442245,0.08690860122442245,0.2948026479264093,0.2948026479264093,0.0,0.0,0.0,0.0,-0.0005100168054923415,0.002182435244321823,0.1029055766217708,0.10535396404874232,0.08690860122442245,0.08690860122442245,0.08371789008378983,0.08371789008378983,0.7518448392505859,0.7518448392505859,0.0,0.0,0.0,0.0,0.07494956893946449,0.07494956893946449,0.07494956893946449,0.07494956893946449,0.0,0.0,0.0,0.0,0.08690860122442245,0.08690860122442245,0.0,0.0,0.0,0.0,0.0
29,188,188,189,0000000188.png,0000000189.png,recovery,recovery,0.0,0.0,False,-0.0035184372682124376,-0.0035184372682124376,0.0802835151553154,0.0802835151553154,0.28334345793632754,0.28334345793632754,0.0,0.0,0.0,0.0,-0.001132759964093566,0.0010023544309660792,0.09717420816756434,0.09595310882558285,0.0802835151553154,0.0802835151553154,0.07900546491146088,0.07900546491146088,0.7567415436976995,0.7567415436976995,0.0,0.0,0.0,0.0,0.07306947371308231,0.07306947371308231,0.07306947371308231,0.07306947371308231,0.0,0.0,0.0,0.0,0.0802835151553154,0.0802835151553154,0.0,0.0,0.0,0.0,0.0
30,189,189,190,0000000189.png,0000000190.png,recovery,recovery,0.0,0.0,False,0.008408133871853352,0.008408133871853352,0.08294995129108429,0.08294995129108429,0.2880103319172496,0.2880103319172496,0.0,0.0,0.0,0.0,0.0008422049577347934,0.0025353506207466125,0.10039388042767544,0.10014379879955586,0.08294995129108429,0.08294995129108429,0.07974330335855484,0.07974330335855484,0.7245070392906403,0.7245070392906403,0.0,0.0,0.0,0.0,0.06699091518072506,0.06699091518072506,0.06699091518072506,0.06699091518072506,0.0,0.0,0.0,0.0,0.08294995129108429,0.08294995129108429,0.0,0.0,0.0,0.0,0.0
31,190,190,191,0000000190.png,0000000191.png,recovery,recovery,0.0,0.0,False,-0.005286519415676594,-0.005286519415676594,0.06323985755443573,0.06323985755443573,0.2514753617244356,0.2514753617244356,0.0,0.0,0.0,0.0,-0.0004264411691110581,0.0009162234491668642,0.09121155299565128,0.08796641472889495,0.06323985755443573,0.06323985755443573,0.061744168400764465,0.061744168400764465,0.7863417827483206,0.7863417827483206,0.0,0.0,0.0,0.0,0.07439814707751333,0.07439814707751333,0.07439814707751333,0.07439814707751333,0.0,0.0,0.0,0.0,0.06323985755443573,0.06323985755443573,0.0,0.0,0.0,0.0,0.0
32,191,191,192,0000000191.png,0000000192.png,recovery,recovery,0.0,0.0,False,-0.007899968884885311,-0.007899968884885311,0.08160894364118576,0.08160894364118576,0.2856727912160795,0.2856727912160795,0.0,0.0,0.0,0.0,-0.00197346112690866,-0.0009087282815016806,0.09406574543870176,0.08825717097597384,0.08160894364118576,0.08160894364118576,0.08287521451711655,0.08287521451711655,0.7255798586029846,0.7255798586029846,0.0,0.0,0.0,0.0,0.0643084665559156,0.0643084665559156,0.0643084665559156,0.0643084665559156,0.0,0.0,0.0,0.0,0.08160894364118576,0.08160894364118576,0.0,0.0,0.0,0.0,0.0
33,192,192,193,0000000192.png,0000000193.png,recovery,recovery,0.0,0.0,False,0.00046934810234233737,0.00046934810234233737,0.050498198717832565,0.050498198717832565,0.22471804270648266,0.22471804270648266,0.0,0.0,0.0,0.0,-0.0014677996514365077,-0.000623466563411057,0.09121410560415429,0.0870832473547791,0.050498198717832565,0.050498198717832565,0.04884447157382965,0.04884447157382965,0.6612391196222913,0.6612391196222913,0.0,0.0,0.0,0.0,0.05399516502259998,0.05399516502259998,0.05399516502259998,0.05399516502259998,0.0,0.0,0.0,0.0,0.050498198717832565,0.050498198717832565,0.0,0.0,0.0,0.0,0.0
34,193,193,194,0000000193.png,0000000194.png,recovery,recovery,0.0,0.0,False,0.0008042082190513611,0.0008042082190513611,0.05189140513539314,0.05189140513539314,0.22779685058269164,0.22779685058269164,0.0,0.0,0.0,0.0,-0.0009974939748644829,-0.00032793785794638097,0.08801068476947901,0.0850743326282444,0.05189140513539314,0.05189140513539314,0.0511661097407341,0.0511661097407341,0.6692883356875872,0.6692883356875872,0.0,0.0,0.0,0.0,0.05623562690433613,0.05623562690433613,0.05623562690433613,0.05623562690433613,0.0,0.0,0.0,0.0,0.05189140513539314,0.05189140513539314,0.0,0.0,0.0,0.0,0.0
35,194,194,195,0000000194.png,0000000195.png,recovery,recovery,0.0,0.0,False,-0.0009973960695788264,-0.0009973960695788264,0.04597662389278412,0.04597662389278412,0.21442160313919892,0.21442160313919892,0.0,0.0,0.0,0.0,-0.000997473718598485,-0.0004665156302507967,0.08359116724070795,0.08118104851648007,0.04597662389278412,0.04597662389278412,0.043955087661743164,0.043955087661743164,0.6731370339694853,0.6731370339694853,0.0,0.0,0.0,0.0,0.05650705381171813,0.05650705381171813,0.05650705381171813,0.05650705381171813,0.0,0.0,0.0,0.0,0.04597662389278412,0.04597662389278412,0.0,0.0,0.0,0.0,0.0
36,195,195,196,0000000195.png,0000000196.png,recovery,recovery,0.0,0.0,False,-9.711435995995998e-05,-9.711435995995998e-05,0.06048569083213806,0.06048569083213806,0.24593838828482645,0.24593838828482645,0.0,0.0,0.0,0.0,-0.0008110993658192456,-0.00039004956488497555,0.08328532224185681,0.08117421655334116,0.06048569083213806,0.06048569083213806,0.06059440225362778,0.06059440225362778,0.6597452633721304,0.6597452633721304,0.0,0.0,0.0,0.0,0.05426280484462651,0.05426280484462651,0.05426280484462651,0.05426280484462651,0.0,0.0,0.0,0.0,0.06048569083213806,0.06048569083213806,0.0,0.0,0.0,0.0,0.0
37,196,196,197,0000000196.png,0000000197.png,recovery,recovery,0.0,0.0,False,-0.0006776206428185105,-0.0006776206428185105,0.05123665928840637,0.05123665928840637,0.22635516183291773,0.22635516183291773,0.0,0.0,0.0,0.0,-0.0007834691787138581,-0.00044957679347135127,0.082299336534208,0.08074655909485147,0.05123665928840637,0.05123665928840637,0.05045527592301369,0.05045527592301369,0.6390643066156868,0.6390643066156868,0.0,0.0,0.0,0.0,0.05144061879257689,0.05144061879257689,0.05144061879257689,0.05144061879257689,0.0,0.0,0.0,0.0,0.05123665928840637,0.05123665928840637,0.0,0.0,0.0,0.0,0.0
38,197,197,198,0000000197.png,0000000198.png,recovery,recovery,0.0,0.0,False,0.004334995057433844,0.004334995057433844,0.037053998559713364,0.037053998559713364,0.19249415201432318,0.19249415201432318,0.0,0.0,0.0,0.0,0.00027605294599197805,0.0005408296710811555,0.07756454183671252,0.07658621690728923,0.037053998559713364,0.037053998559713364,0.03452841565012932,0.03452841565012932,0.630956022341178,0.630956022341178,0.0,0.0,0.0,0.0,0.04870576308696143,0.04870576308696143,0.04870576308696143,0.04870576308696143,0.0,0.0,0.0,0.0,0.037053998559713364,0.037053998559713364,0.0,0.0,0.0,0.0,0.0
39,198,198,199,0000000198.png,0000000199.png,recovery,recovery,0.0,0.0,False,-0.011414673179388046,-0.011414673179388046,0.05525916442275047,0.05525916442275047,0.2350726790223621,0.2350726790223621,0.0,0.0,0.0,0.0,-0.0021439276169985533,-0.0019339596619829535,0.06627213735765504,0.06536680017691437,0.05525916442275047,0.05525916442275047,0.05816418677568436,0.05816418677568436,0.6462978082308937,0.6462978082308937,0.0,0.0,0.0,0.0,0.05216367182928842,0.05216367182928842,0.05216367182928842,0.05216367182928842,0.0,0.0,0.0,0.0,0.05525916442275047,0.05525916442275047,0.0,0.0,0.0,0.0,0.0
