stream_index,sample_index,current_raw_frame_index,future_raw_frame_index,current_frame_name,future_frame_name,current_phase,future_phase,current_severity,future_severity,history_utilization_applicable,clean_prediction_error_mean,corrupted_prediction_error_mean,clean_prediction_error_mse,corrupted_prediction_error_mse,clean_prediction_error_rms,corrupted_prediction_error_rms,clean_temporal_error_input_mean,corrupted_temporal_error_input_mean,clean_temporal_error_input_rms,corrupted_temporal_error_input_rms,clean_temporal_error_state_mean,corrupted_temporal_error_state_mean,clean_temporal_error_state_rms,corrupted_temporal_error_state_rms,clean_feature_mse,corrupted_feature_mse,clean_copy_current_feature_mse,corrupted_copy_current_feature_mse,clean_current_feature_rms,corrupted_current_feature_rms,clean_history_input_rms,corrupted_history_input_rms,clean_history_to_feature_rms_ratio,corrupted_history_to_feature_rms_ratio,clean_predicted_delta_rms,corrupted_predicted_delta_rms,clean_zero_history_predicted_delta_rms,corrupted_zero_history_predicted_delta_rms,clean_history_contribution_rms,corrupted_history_contribution_rms,clean_history_contribution_to_delta_rms_ratio,corrupted_history_contribution_to_delta_rms_ratio,clean_zero_history_feature_mse,corrupted_zero_history_feature_mse,clean_history_feature_mse_change,corrupted_history_feature_mse_change,signed_excess_feature_mse,absolute_excess_feature_mse,positive_excess_feature_mse
10,169,169,170,0000000169.png,0000000170.png,iid_noise,iid_noise,1.0,1.0,True,0.002981182187795639,0.0023684457410126925,0.09898741543292999,0.10648006945848465,0.3146226556256399,0.3263128398615118,0.002550908364355564,0.00216949381865561,0.1004440825809026,0.1145941316508795,0.0026399747002869844,0.002210676670074463,0.10604863667658314,0.11118579432887661,0.09898741543292999,0.10648006945848465,0.09467726200819016,0.10412877798080444,0.7779378872840783,0.6899080801634253,0.1004440825809026,0.1145941316508795,0.12911581274383105,0.16610057911444445,0.07843797993703118,0.07361615711018552,0.07605864594380209,0.07054366418115596,0.015608883533053232,0.017565471015211807,0.1989965007459882,0.23860891011901858,0.09880651533603668,0.10636899620294571,0.00018090009689331055,0.00011107325553894043,0.007492654025554657,0.007492654025554657,0.007492654025554657
11,170,170,171,0000000170.png,0000000171.png,iid_noise,iid_noise,1.0,1.0,True,0.011821834370493889,0.004963100887835026,0.09201690554618835,0.09184268862009048,0.30334288444957525,0.3030555866835167,0.0026399747002869844,0.002210676670074463,0.10604863667658314,0.11118579432887661,0.004540619906038046,0.002780428621917963,0.1075767614240807,0.10212493100858527,0.09201690554618835,0.09184268862009048,0.08574438095092773,0.0898057073354721,0.7923767435632681,0.6825742257805748,0.10604863667658314,0.11118579432887661,0.13383612976787926,0.16289187333689215,0.07933994859222071,0.0719514765172654,0.07712313080041952,0.06917679010567089,0.016393111920423524,0.01696085359956969,0.20661863552090667,0.23572627582562233,0.09186268597841263,0.09175023436546326,0.00015421956777572632,9.245425462722778e-05,-0.00017421692609786987,0.00017421692609786987,0.0
12,171,171,172,0000000171.png,0000000172.png,iid_noise,iid_noise,1.0,1.0,True,0.016230717301368713,0.015483132563531399,0.13733361661434174,0.1253492832183838,0.37058550513254257,0.3540470070744615,0.004540619906038046,0.002780428621917963,0.1075767614240807,0.10212493100858527,0.006960469763725996,0.0054098875261843204,0.1206008238419206,0.10981745293888859,0.13733361661434174,0.1253492832183838,0.1321834772825241,0.1215318813920021,0.846446074361721,0.6830712419596736,0.1075767614240807,0.10212493100858527,0.12709227992486233,0.14950846227341894,0.08509021000638164,0.07344552107895887,0.08271516655742973,0.07083031597384158,0.01683553184747451,0.01590954789676963,0.19785509809191762,0.21661699260960784,0.13723959028720856,0.1254207044839859,9.402632713317871e-05,-7.142126560211182e-05,-0.011984333395957947,0.011984333395957947,0.0
13,172,172,173,0000000172.png,0000000173.png,iid_noise,iid_noise,1.0,1.0,True,-0.005944740958511829,0.006580194924026728,0.09986904263496399,0.1118074506521225,0.31602063640680805,0.33437621125331646,0.006960469763725996,0.0054098875261843204,0.1206008238419206,0.10981745293888859,0.004289091564714909,0.005652141757309437,0.1098374018388025,0.10653408093885895,0.09986904263496399,0.1118074506521225,0.09725157916545868,0.10959897190332413,0.9150828673667221,0.761564385838731,0.1206008238419206,0.10981745293888859,0.1317922432412774,0.1441998273303494,0.09560839674833055,0.08164691296231742,0.09282404874306,0.07913800271463854,0.018873310233438773,0.017000589437918143,0.19740222486021686,0.2082208478079807,0.0997331291437149,0.11150875687599182,0.00013591349124908447,0.00029869377613067627,0.011938408017158508,0.011938408017158508,0.011938408017158508
14,173,173,174,0000000173.png,0000000174.png,iid_noise,iid_noise,1.0,1.0,True,0.01463786419481039,0.013078671880066395,0.11107168346643448,0.11719053238630295,0.33327418661881764,0.3423310274957602,0.004289091564714909,0.005652141757309437,0.1098374018388025,0.10653408093885895,0.006431287620216608,0.007189433090388775,0.12154379400420313,0.1095856060907731,0.11107168346643448,0.11719053238630295,0.10307024419307709,0.11150914430618286,0.8502721196645168,0.7274801960114355,0.1098374018388025,0.10653408093885895,0.12917911724794637,0.14644258568543123,0.08751013305437079,0.07957200570100453,0.08469850743994409,0.07638057215829726,0.017018361972016054,0.0168006993808184,0.1944730441838364,0.21113831721105283,0.11058934777975082,0.11682930588722229,0.0004823356866836548,0.00036122649908065796,0.006118848919868469,0.006118848919868469,0.006118848919868469
15,174,174,175,0000000174.png,0000000175.png,iid_noise,iid_noise,1.0,1.0,True,0.0019172015599906445,-0.010139075107872486,0.09161409735679626,0.12123432755470276,0.30267820760140013,0.34818720188241087,0.006431287620216608,0.007189433090388775,0.12154379400420313,0.1095856060907731,0.005496871657669544,0.0036024320870637894,0.1211137985737651,0.10077855731264919,0.09161409735679626,0.12123432755470276,0.08424556255340576,0.12164565920829773,0.9320875331515178,0.788672549137396,0.12154379400420313,0.1095856060907731,0.13039954905656406,0.13894943625289283,0.09665556809085836,0.0863223885231223,0.093891027790919,0.08321000046149167,0.018959522816962216,0.017286011808040933,0.1961555158326714,0.20024946139448754,0.09131941199302673,0.12142891436815262,0.00029468536376953125,-0.00019458681344985962,0.029620230197906494,0.029620230197906494,0.029620230197906494
16,175,175,176,0000000175.png,0000000176.png,iid_noise,iid_noise,1.0,1.0,True,0.0007970930309966207,0.0030133610125631094,0.09837659448385239,0.09073539823293686,0.3136504335782949,0.3012231701462171,0.005496871657669544,0.0036024320870637894,0.1211137985737651,0.10077855731264919,0.004524017218500376,0.0034804942552000284,0.12117446624252859,0.10001356733196258,0.09837659448385239,0.09073539823293686,0.0939369946718216,0.08923307806253433,0.9302388327547748,0.7334274916093996,0.1211137985737651,0.10077855731264919,0.1301964552641854,0.13740766260548176,0.09594768786155453,0.07692605876315639,0.09339439481460171,0.07447040394884476,0.018799689663305332,0.015639573989390844,0.19593687020818995,0.2033065809018334,0.09803898632526398,0.09066814929246902,0.0003376081585884094,6.724894046783447e-05,-0.007641196250915527,0.007641196250915527,0.0
17,176,176,177,0000000176.png,0000000177.png,iid_noise,iid_noise,1.0,1.0,True,-0.0006641967338509858,0.00037386390613391995,0.08916502445936203,0.09368861466646194,0.2986051313346139,0.3060859596036086,0.004524017218500376,0.0034804942552000284,0.12117446624252859,0.10001356733196258,0.0034500567708164454,0.002837421838194132,0.11728879603726189,0.100627529470863,0.08916502445936203,0.09368861466646194,0.0826670303940773,0.09211261570453644,0.9227352331401519,0.7241756241189174,0.12117446624252859,0.10001356733196258,0.13132094872996325,0.13810678515124844,0.09553076832899131,0.07564099558913036,0.09293895813093755,0.07336043349468269,0.019003657118104256,0.015334018746259653,0.19892708339431517,0.20272100633830312,0.08878643810749054,0.09358355402946472,0.0003785863518714905,0.0001050606369972229,0.0045235902070999146,0.0045235902070999146,0.0045235902070999146
18,177,177,178,0000000177.png,0000000178.png,iid_noise,iid_noise,1.0,1.0,True,0.005354312714189291,0.0071626026183366776,0.09198365360498428,0.09284527599811554,0.30328807033080657,0.3047052280452627,0.0034500567708164454,0.002837421838194132,0.11728879603726189,0.100627529470863,0.0038442378863692284,0.003732734126970172,0.11853571839009934,0.10181833561383329,0.09198365360498428,0.09284527599811554,0.08716049045324326,0.09018468856811523,0.8869997495158465,0.6951931840341343,0.11728879603726189,0.100627529470863,0.1322309235163617,0.14474757776958028,0.0899992509320664,0.0725541572960131,0.08743632045114517,0.07022852320050013,0.018111230524711946,0.015434394304128182,0.2012375696146931,0.21272928911788647,0.09156692028045654,0.09262921661138535,0.0004167333245277405,0.0002160593867301941,0.0008616223931312561,0.0008616223931312561,0.0008616223931312561
19,178,178,179,0000000178.png,0000000179.png,iid_noise,iid_noise,1.0,1.0,True,-0.004427578765898943,-0.004016210325062275,0.09829682856798172,0.10768800973892212,0.3135232504424221,0.3281585131288264,0.0038442378863692284,0.003732734126970172,0.11853571839009934,0.10181833561383329,0.002131971763446927,0.002128702588379383,0.11306416329910104,0.09546941812378243,0.09829682856798172,0.10768800973892212,0.09632712602615356,0.1085609719157219,0.8985189318034281,0.7187546854281088,0.11853571839009934,0.10181833561383329,0.13192345113105727,0.14165936957083997,0.0930111900398832,0.07761991966883496,0.09016385274462244,0.07513608085891064,0.018552751032266307,0.01591858131306584,0.19946794599994783,0.20508371280184776,0.09816481173038483,0.10762152075767517,0.0001320168375968933,6.648898124694824e-05,0.0093911811709404,0.0093911811709404,0.0093911811709404
20,179,179,180,0000000179.png,0000000180.png,iid_noise,iid_noise,1.0,1.0,True,0.0014555550878867507,0.002417786978185177,0.10543598234653473,0.10119419544935226,0.32470907339730243,0.3181103510565984,0.002131971763446927,0.002128702588379383,0.11306416329910104,0.09546941812378243,0.001991953467950225,0.0021885428577661514,0.11412779020463658,0.09537647418067764,0.10543598234653473,0.10119419544935226,0.10095158219337463,0.09902086108922958,0.8367512031480421,0.6606792206830516,0.11306416329910104,0.09546941812378243,0.13512279740229688,0.14450192337679418,0.08478348660269525,0.07045550836777491,0.08197661692258423,0.06786177248719395,0.017455659541746174,0.014716802448646284,0.20588513449022586,0.20888079285192537,0.10523653775453568,0.10113525390625,0.00019944459199905396,5.8941543102264404e-05,-0.004241786897182465,0.004241786897182465,0.0
21,180,180,181,0000000180.png,0000000181.png,iid_noise,iid_noise,1.0,1.0,True,0.005247109103947878,0.0052483417093753815,0.08063990622758865,0.09596625715494156,0.2839716644800827,0.309784210628853,0.001991953467950225,0.0021885428577661514,0.11412779020463658,0.09537647418067764,0.0026657709386199713,0.002821921603754163,0.11435496039403806,0.09573296159691155,0.08063990622758865,0.09596625715494156,0.07580055296421051,0.09440930187702179,0.8459131979860088,0.6821061214500064,0.11412779020463658,0.09537647418067764,0.1349166681361132,0.13982644515479264,0.08319550499476032,0.06952808177352049,0.08080456241910375,0.06725914290338977,0.017244893294974847,0.014506834786735087,0.20728155080086283,0.20864713101088259,0.08046945184469223,0.09590382128953934,0.00017045438289642334,6.243586540222168e-05,0.015326350927352905,0.015326350927352905,0.015326350927352905
22,181,181,182,0000000181.png,0000000182.png,iid_noise,iid_noise,1.0,1.0,True,0.004063879139721394,0.010625741444528103,0.10571642965078354,0.128383070230484,0.3251406305751152,0.35830583337490335,0.0026657709386199713,0.002821921603754163,0.11435496039403806,0.09573296159691155,0.002955178963020444,0.004437312018126249,0.11984791074540342,0.10545341945419995,0.10571642965078354,0.128383070230484,0.09986648708581924,0.12502963840961456,0.887845772559827,0.6892986394692512,0.11435496039403806,0.09573296159691155,0.128800478560968,0.13888459386866683,0.0879555753621362,0.07265390653830196,0.08573547643322808,0.07025138198754854,0.017486898475786508,0.01475708031952159,0.19881512233634258,0.2031147535300376,0.1053028255701065,0.12814940512180328,0.00041360408067703247,0.0002336651086807251,0.02266664057970047,0.02266664057970047,0.02266664057970047
23,182,182,183,0000000182.png,0000000183.png,iid_noise,iid_noise,1.0,1.0,True,0.001880594645626843,-0.0038898440543562174,0.09185791015625,0.09318806231021881,0.30308069908235663,0.3052671982218509,0.002955178963020444,0.004437312018126249,0.11984791074540342,0.10545341945419995,0.0027327402494847775,0.0027135908603668213,0.11790971336641745,0.0979894580127905,0.09185791015625,0.09318806231021881,0.08690301328897476,0.09225524216890335,0.9119712512625741,0.7432025192676917,0.11984791074540342,0.10545341945419995,0.13141632543732115,0.14189055704238945,0.09336606524449508,0.07901282690395797,0.09099260517973341,0.07631800462929546,0.018348117272087516,0.016146079192609755,0.19651805207855574,0.20434757020193328,0.09151682257652283,0.09316226094961166,0.00034108757972717285,2.5801360607147217e-05,0.001330152153968811,0.001330152153968811,0.001330152153968811
24,183,183,184,0000000183.png,0000000184.png,iid_noise,iid_noise,1.0,1.0,True,-0.003487079404294491,-0.00023529381724074483,0.09700095653533936,0.08550499379634857,0.3114497656691033,0.2924123694311658,0.0027327402494847775,0.0027135908603668213,0.11790971336641745,0.0979894580127905,0.0014452374307438731,0.002103171544149518,0.11684449781472882,0.0932738211403659,0.09700095653533936,0.08550499379634857,0.09366168826818466,0.08402135968208313,0.9128484243645646,0.7080539872469851,0.11790971336641745,0.0979894580127905,0.1291668038409494,0.13839263640585867,0.09197738329910704,0.07476536960020061,0.08953799174092662,0.07220036549919807,0.018065823081630916,0.015049880451724326,0.1964159278469744,0.20129480442886682,0.09678530693054199,0.08540404587984085,0.00021564960479736328,0.00010094791650772095,-0.011495962738990784,0.011495962738990784,0.0
25,184,184,185,0000000184.png,0000000185.png,iid_noise,iid_noise,1.0,1.0,True,-0.006169015541672707,0.0020987510215491056,0.0923115685582161,0.08074589818716049,0.30382818920932286,0.28415822737897367,0.0014452374307438731,0.002103171544149518,0.11684449781472882,0.0932738211403659,-0.00013091298751533031,0.0021022562868893147,0.11241268687049767,0.09189071829787371,0.0923115685582161,0.08074589818716049,0.08927243947982788,0.07868725061416626,0.8845562213391056,0.6903449712035107,0.11684449781472882,0.0932738211403659,0.1320939189572836,0.13511190061652406,0.0913535634647639,0.07274697417958688,0.08896590608031628,0.07030289968541906,0.01791422533161118,0.014352662475550056,0.1960977180547631,0.19729566263633652,0.09206843376159668,0.08069964498281479,0.00024313479661941528,4.6253204345703125e-05,-0.011565670371055603,0.011565670371055603,0.0
26,185,185,186,0000000185.png,0000000186.png,iid_noise,iid_noise,1.0,1.0,True,-0.0025068544782698154,-0.0034243890549987555,0.09457245469093323,0.08847814798355103,0.3075263479621433,0.297452765970584,-0.00013091298751533031,0.0021022562868893147,0.11241268687049767,0.09189071829787371,-0.0006227327976375818,0.0009582407656125724,0.11264053795327368,0.09078592756994258,0.09457245469093323,0.08847814798355103,0.09281603246927261,0.08955521136522293,0.8251697423460652,0.682461241889673,0.11241268687049767,0.09189071829787371,0.13622977322325674,0.13464606142824562,0.08339911400299493,0.07243883150471629,0.08104071439234227,0.07011981231324388,0.01697650520088578,0.014185504074188364,0.20355738072080884,0.19582734535502253,0.09442218393087387,0.08867711573839188,0.0001502707600593567,-0.00019896775484085083,-0.006094306707382202,0.006094306707382202,0.0
27,186,186,187,0000000186.png,0000000187.png,iid_noise,recovery,1.0,0.0,True,-0.003090132726356387,0.006584261078387499,0.07913190126419067,0.19712163507938385,0.28130393041013607,0.44398382299289224,-0.0006227327976375818,0.0009582407656125724,0.11264053795327368,0.09078592756994258,-0.0011334845330566168,0.002122826874256134,0.10893379357062764,0.1167191763695177,0.07913190126419067,0.19712163507938385,0.0776527002453804,0.19708187878131866,0.7936406788673418,0.6457546529731486,0.11264053795327368,0.09078592756994258,0.14192888665186693,0.14058888643225556,0.08127857792307285,0.0677424831498313,0.078672511137026,0.06547024167530592,0.017263615516089827,0.01391324373295525,0.2124005606056395,0.2053843184664821,0.07904362678527832,0.19717149436473846,8.827447891235352e-05,-4.985928535461426e-05,0.11798973381519318,0.11798973381519318,0.11798973381519318
28,187,187,188,0000000187.png,0000000188.png,recovery,recovery,0.0,0.0,True,0.0023462234530597925,0.0023755619768053293,0.087234728038311,0.08723542839288712,0.2953552573398872,0.2953564429513721,-0.0011334845330566168,0.002122826874256134,0.10893379357062764,0.1167191763695177,-0.0004131850437261164,0.0021751432213932276,0.10424673807720716,0.10642160799157936,0.087234728038311,0.08723542839288712,0.08371789008378983,0.08371789008378983,0.7518448392505859,0.7518448392505859,0.10893379357062764,0.1167191763695177,0.14488866303745498,0.15524370225891226,0.0774456287594228,0.0773469116306484,0.07511811814745842,0.07511811814745842,0.016671921318777733,0.017899465253441344,0.21527259298994667,0.23141796971695447,0.0870032086968422,0.0870032086968422,0.00023151934146881104,0.00023221969604492188,7.003545761108398e-07,7.003545761108398e-07,7.003545761108398e-07
29,188,188,189,0000000188.png,0000000189.png,recovery,recovery,0.0,0.0,True,-0.003594254609197378,-0.0035912496969103813,0.08058934658765793,0.08056949824094772,0.2838826281892887,0.2838476673163754,-0.0004131850437261164,0.0021751432213932276,0.10424673807720716,0.10642160799157936,-0.0010716666001826525,0.0009814996737986803,0.0985759061060868,0.09719725028648935,0.08058934658765793,0.08056949824094772,0.07900546491146088,0.07900546491146088,0.7567415436976995,0.7567415436976995,0.10424673807720716,0.10642160799157936,0.13775738750620423,0.14063138052599408,0.07541337534710867,0.07534704752517016,0.07315376984805269,0.07315376984805269,0.015867731141805164,0.016435596496588722,0.21041003759306645,0.21813192469284623,0.08037316054105759,0.08037316054105759,0.0002161860466003418,0.00019633769989013672,-1.9848346710205078e-05,1.9848346710205078e-05,0.0
30,189,189,190,0000000189.png,0000000190.png,recovery,recovery,0.0,0.0,True,0.008386833593249321,0.008418404497206211,0.08315594494342804,0.08328328281641006,0.28836772521110615,0.2885884315360026,-0.0010716666001826525,0.0009814996737986803,0.0985759061060868,0.09719725028648935,0.0008862431277520955,0.0025209386367350817,0.10171384721944131,0.10142214870871408,0.08315594494342804,0.08328328281641006,0.07974330335855484,0.07974330335855484,0.7245070392906403,0.7245070392906403,0.0985759061060868,0.09719725028648935,0.1360592799796697,0.1341563918849629,0.06940968379462566,0.06930712316075523,0.06713598072553915,0.06713598072553915,0.014887341766938829,0.01483970778413778,0.21448508267216088,0.21411518913745192,0.08294815570116043,0.08294815570116043,0.00020778924226760864,0.0003351271152496338,0.00012733787298202515,0.00012733787298202515,0.00012733787298202515
31,190,190,191,0000000190.png,0000000191.png,recovery,recovery,0.0,0.0,True,-0.005170194897800684,-0.005159312859177589,0.06359639018774033,0.06353327631950378,0.2521832472384721,0.2520580812422085,0.0008862431277520955,0.0025209386367350817,0.10171384721944131,0.10142214870871408,-0.0003674396430142224,0.0009311266476288438,0.0926925205914644,0.08944934853657178,0.06359639018774033,0.06353327631950378,0.061744168400764465,0.061744168400764465,0.7863417827483206,0.7863417827483206,0.10171384721944131,0.10142214870871408,0.12935068369881628,0.12897972730666357,0.07652459641728411,0.07654496972675157,0.07437355122737949,0.07437355122737949,0.015602711057464084,0.015712790362925503,0.20389145174165207,0.20527528352309307,0.06340652704238892,0.06340652704238892,0.0001898631453514099,0.00012674927711486816,-6.311386823654175e-05,6.311386823654175e-05,0.0
