condition,future_feature_stage,target_flow_top_stage,prediction_feature_channels,prediction_feature_height,prediction_feature_width,split,drive,sample_index,current_raw_frame_index,future_raw_frame_index,current_frame_name,future_frame_name,horizon_frames,horizon_seconds,temporal_fusion_applied,alignment_applied,feature_mse,feature_cosine,normalized_feature_error,copy_mse,copy_cosine,copy_normalized_feature_error,mse_improvement_vs_same_stage_copy,relative_mse_improvement_vs_same_stage_copy,cosine_improvement_vs_same_stage_copy,normalized_error_improvement_vs_same_stage_copy,raw_previous_to_current_mse,aligned_previous_to_current_mse,alignment_mse_reduction_fraction,alignment_patch_matching_mse,nonzero_motion_fraction,mean_motion_magnitude_cells,prediction_base_current_max_abs,aligned_temporal_difference_rms,predicted_residual_rms
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,10,10,11,0000000010.png,0000000011.png,1,0.1035,False,True,0.953180730342865,0.7627255320549011,0.6472575068473816,1.3585790395736694,0.7139805555343628,0.7727373838424683,0.40539830923080444,0.2983987662271169,0.04874497652053833,0.12547987699508667,1.3911842107772827,0.899201512336731,0.35364310105681196,0.8262332081794739,0.7270408272743225,0.7555708289146423,0.0,0.948262364715974,0.6551262680315113
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,11,11,12,0000000011.png,0000000012.png,1,0.1035,False,True,0.9744324684143066,0.7474116086959839,0.6652309894561768,1.3720512390136719,0.6936367750167847,0.7893721461296082,0.39761877059936523,0.2897987766733857,0.05377483367919922,0.1241411566734314,1.3585790395736694,0.8799457550048828,0.3523043346222865,0.7832154035568237,0.7244898080825806,0.7255464792251587,0.0,0.9380542388395688,0.6220399379051638
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,12,12,13,0000000012.png,0000000013.png,1,0.1035,False,True,1.012143611907959,0.7303543090820312,0.6841520667076111,1.4135358333587646,0.6761454939842224,0.8085092902183533,0.40139222145080566,0.2839632444952173,0.05420881509780884,0.12435722351074219,1.3720512390136719,0.9759759306907654,0.2886738461805797,0.8884347081184387,0.7117346525192261,0.7265280485153198,0.0,0.987914941020109,0.6311277403323391
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,13,13,14,0000000013.png,0000000014.png,1,0.1035,False,True,1.0010192394256592,0.7533359527587891,0.6577263474464417,1.3160353899002075,0.7064070701599121,0.7541500926017761,0.31501615047454834,0.23936753744778505,0.04692888259887695,0.09642374515533447,1.4135358333587646,0.9276934266090393,0.34370717408365503,0.8282389044761658,0.7614795565605164,0.7662345767021179,0.0,0.9631684310695816,0.6151125590510674
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,14,14,15,0000000014.png,0000000015.png,1,0.1035,False,True,0.9781571626663208,0.7576997876167297,0.6526504755020142,1.3586399555206299,0.7053110003471375,0.7691808938980103,0.3804827928543091,0.28004681542617255,0.052388787269592285,0.1165304183959961,1.3160353899002075,0.8782781362533569,0.3326333448221669,0.7967972755432129,0.7206632494926453,0.7359849214553833,0.0,0.9371649461292056,0.6446086259115635
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,15,15,16,0000000015.png,0000000016.png,1,0.1035,False,True,1.0740673542022705,0.7467426061630249,0.6651132702827454,1.442829966545105,0.6948667764663696,0.7708811163902283,0.3687626123428345,0.2555828620789229,0.05187582969665527,0.10576784610748291,1.3586399555206299,0.8406611680984497,0.3812480159423039,0.7903812527656555,0.7295918464660645,0.7332901954650879,0.0,0.9168757648113782,0.6373418321929006
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,16,16,17,0000000016.png,0000000017.png,1,0.1035,False,True,1.0871827602386475,0.7513020634651184,0.6599746942520142,1.464154839515686,0.7027148008346558,0.7658955454826355,0.3769720792770386,0.2574673587130536,0.048587262630462646,0.10592085123062134,1.442829966545105,1.0354909896850586,0.28231945988440377,0.9486887454986572,0.71683669090271,0.7194783687591553,0.0,1.01759077712264,0.6683637778283738
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,17,17,18,0000000017.png,0000000018.png,1,0.1035,False,True,1.292770504951477,0.7026509046554565,0.7132882475852966,1.7269881963729858,0.6571616530418396,0.8244209885597229,0.4342176914215088,0.25143060753596996,0.04548925161361694,0.11113274097442627,1.464154839515686,1.094718098640442,0.2523208139635331,0.9958178997039795,0.670918345451355,0.7168834209442139,0.0,1.0462877704725606,0.6779782738580434
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,18,18,19,0000000018.png,0000000019.png,1,0.1035,False,True,1.3403635025024414,0.7006633877754211,0.7152674198150635,1.7713786363601685,0.656841516494751,0.8222669363021851,0.43101513385772705,0.24332185395629338,0.043821871280670166,0.10699951648712158,1.7269881963729858,1.2049199342727661,0.3022998438534007,1.1187167167663574,0.7818877100944519,0.8875544667243958,0.0,1.0976884504597677,0.6786546862228033
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,19,19,20,0000000019.png,0000000020.png,1,0.1035,False,True,1.3045986890792847,0.7255793809890747,0.6883270740509033,1.731906771659851,0.6778994798660278,0.7930830121040344,0.4273080825805664,0.2467269541137231,0.047679901123046875,0.1047559380531311,1.7713786363601685,1.301231861114502,0.26541291940368256,1.1956827640533447,0.77933669090271,0.8559451103210449,0.0,1.1407155040212709,0.696230400364322
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,20,20,21,0000000020.png,0000000021.png,1,0.1035,False,True,1.1765756607055664,0.7549049258232117,0.6558952927589417,1.621654987335205,0.7045383453369141,0.7700232267379761,0.44507932662963867,0.2744599375980819,0.05036658048629761,0.11412793397903442,1.731906771659851,1.2516759634017944,0.2772844451654899,1.144808053970337,0.6390305757522583,0.660163938999176,0.0,1.1187832513055398,0.7073243940269699
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,21,21,22,0000000021.png,0000000022.png,1,0.1035,False,True,1.3181698322296143,0.7239367961883545,0.6911206841468811,1.7772263288497925,0.6765614151954651,0.8024898767471313,0.4590564966201782,0.25829940124580314,0.047375380992889404,0.11136919260025024,1.621654987335205,1.1235195398330688,0.30717720562787554,1.0307191610336304,0.6900510191917419,0.6911076903343201,0.0,1.0599620464116009,0.6924173322285628
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,22,22,23,0000000022.png,0000000023.png,1,0.1035,False,True,1.3236116170883179,0.7247714400291443,0.6902896165847778,1.822519063949585,0.6708799600601196,0.8100038766860962,0.4989074468612671,0.273746078562319,0.05389147996902466,0.11971426010131836,1.7772263288497925,1.307908058166504,0.2640734402055746,1.2126635313034058,0.7002550959587097,0.7319550514221191,0.0,1.1436380800613908,0.7030340347787666
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,23,23,24,0000000023.png,0000000024.png,1,0.1035,False,True,1.354297399520874,0.7318782210350037,0.6817455887794495,1.8096733093261719,0.6822422742843628,0.7880710959434509,0.45537590980529785,0.25163431844770706,0.04963594675064087,0.10632550716400146,1.822519063949585,1.248462200164795,0.3149798952120425,1.1252061128616333,0.7117346525192261,0.7180746793746948,0.0,1.117346052109549,0.7036014214389099
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,24,24,25,0000000024.png,0000000025.png,1,0.1035,False,True,1.5216701030731201,0.735977053642273,0.6772434115409851,1.9904673099517822,0.6820138692855835,0.774572491645813,0.4687972068786621,0.23552117863720073,0.05396318435668945,0.09732908010482788,1.8096733093261719,1.2662582397460938,0.30028351900842126,1.1721608638763428,0.6836734414100647,0.6942400932312012,0.0,1.125281404692219,0.7250073103700588
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,25,25,26,0000000025.png,0000000026.png,1,0.1035,False,True,1.8673161268234253,0.6632483601570129,0.754537045955658,2.615009069442749,0.6036476492881775,0.8929111361503601,0.7476929426193237,0.2859236517977565,0.05960071086883545,0.13837409019470215,1.9904673099517822,1.4600658416748047,0.26647082603422717,1.333017110824585,0.6390305757522583,0.6480122804641724,0.0,1.2083318425311835,0.7894184707064736
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,26,26,27,0000000026.png,0000000027.png,1,0.1035,False,True,1.8390169143676758,0.6820050477981567,0.7343541383743286,2.5064496994018555,0.6254642009735107,0.8573184609413147,0.6674327850341797,0.26628612782193767,0.056540846824645996,0.12296432256698608,2.615009069442749,1.7967983484268188,0.3128902039296898,1.7075965404510498,0.793367326259613,0.9143557548522949,0.0,1.3404470703563116,0.7765482757309493
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,27,27,28,0000000027.png,0000000028.png,1,0.1035,False,True,1.637835144996643,0.723831295967102,0.6908818483352661,2.1981735229492188,0.6787028312683105,0.800386369228363,0.5603383779525757,0.2549108940229558,0.045128464698791504,0.10950452089309692,2.5064496994018555,1.786317229270935,0.28731175826220423,1.6982362270355225,0.6887754797935486,0.7268155217170715,0.0,1.336531791343152,0.7930855500590869
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,28,28,29,0000000028.png,0000000029.png,1,0.1035,False,True,1.600098967552185,0.7277844548225403,0.6870479583740234,2.2468621730804443,0.6706146597862244,0.8141452074050903,0.6467632055282593,0.28785174866402596,0.05716979503631592,0.1270972490310669,2.1981735229492188,1.5669257640838623,0.2871692122005144,1.512921690940857,0.6568877696990967,0.6706243753433228,0.0,1.2517690538129875,0.7944541886279672
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,29,29,30,0000000029.png,0000000030.png,1,0.1035,False,True,1.565191388130188,0.7226905822753906,0.693506121635437,2.2303085327148438,0.6644585132598877,0.8278449773788452,0.6651171445846558,0.2982175491993665,0.05823206901550293,0.1343388557434082,2.2468621730804443,1.5698379278182983,0.3013198821777069,1.5205435752868652,0.6632652878761292,0.685455322265625,0.0,1.2529317331037229,0.7841328646123911
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,30,30,31,0000000030.png,0000000031.png,1,0.1035,False,True,1.6658296585083008,0.7079117298126221,0.7083747982978821,2.3832390308380127,0.637512743473053,0.8472890853881836,0.7174093723297119,0.30102283616824244,0.07039898633956909,0.1389142870903015,2.2303085327148438,1.553328514099121,0.3035364877484769,1.4813867807388306,0.6658163070678711,0.6774396300315857,0.0,1.2463260063479062,0.774671668059782
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,31,31,32,0000000031.png,0000000032.png,1,0.1035,False,True,1.7104268074035645,0.7048431634902954,0.7114015221595764,2.4093422889709473,0.6403909921646118,0.8443291187286377,0.6989154815673828,0.29008559089621766,0.0644521713256836,0.13292759656906128,2.3832390308380127,1.526078462600708,0.35966202178885237,1.4386394023895264,0.7219387888908386,0.7472987771034241,0.0,1.2353454830939836,0.7703203908891406
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,32,32,33,0000000032.png,0000000033.png,1,0.1035,False,True,1.7762033939361572,0.7106010913848877,0.7042994499206543,2.4836010932922363,0.6434528231620789,0.8328215479850769,0.7073976993560791,0.28482742307797904,0.06714826822280884,0.1285220980644226,2.4093422889709473,1.48503577709198,0.3836343703051621,1.4148540496826172,0.7372449040412903,0.7541516423225403,0.0,1.2186204401256282,0.7850627938443049
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,33,33,34,0000000033.png,0000000034.png,1,0.1035,False,True,1.7008140087127686,0.7166023254394531,0.6991949081420898,2.4425840377807617,0.6540845632553101,0.837904691696167,0.7417700290679932,0.3036825008247974,0.06251776218414307,0.13870978355407715,2.4836010932922363,1.5540789365768433,0.3742638700014534,1.484484314918518,0.7181122303009033,0.7323771715164185,0.0,1.2466270238434762,0.8266541716825977
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,34,34,35,0000000034.png,0000000035.png,1,0.1035,False,True,1.985530138015747,0.6868396997451782,0.728538990020752,2.7357747554779053,0.6214873790740967,0.8551745414733887,0.7502446174621582,0.2742347906968313,0.06535232067108154,0.12663555145263672,2.4425840377807617,1.6121561527252197,0.33997924829232773,1.5287266969680786,0.6352040767669678,0.6399590969085693,0.0,1.2697071129694515,0.8024190390084274
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,35,35,36,0000000035.png,0000000036.png,1,0.1035,False,True,1.9959834814071655,0.688113808631897,0.7283397912979126,2.9004080295562744,0.6134599447250366,0.8779810667037964,0.9044245481491089,0.31182665988118724,0.07465386390686035,0.1496412754058838,2.7357747554779053,1.9399768114089966,0.29088576918675924,1.8407471179962158,0.7066326141357422,0.7193126678466797,0.0,1.3928305034744883,0.8519077126259651
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,36,36,37,0000000036.png,0000000037.png,1,0.1035,False,True,1.8854349851608276,0.7074651718139648,0.708594799041748,2.6975271701812744,0.6411747932434082,0.8475690484046936,0.8120921850204468,0.3010506044192593,0.06629037857055664,0.13897424936294556,2.9004080295562744,1.9420121908187866,0.3304348315723392,1.811834692955017,0.714285671710968,0.7301356792449951,0.0,1.3935609749195714,0.8459420164091288
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,37,37,38,0000000037.png,0000000038.png,1,0.1035,False,True,1.8208633661270142,0.7151502370834351,0.7007318735122681,2.6168406009674072,0.6493866443634033,0.8400436043739319,0.7959772348403931,0.30417490256996627,0.06576359272003174,0.13931173086166382,2.6975271701812744,1.6987189054489136,0.370268101753815,1.566649317741394,0.7206632494926453,0.7328149080276489,0.0,1.303349111116785,0.8326563032010306
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,38,38,39,0000000038.png,0000000039.png,1,0.1035,False,True,1.9784842729568481,0.6985878944396973,0.7171643376350403,2.817380905151367,0.6271917819976807,0.8558056950569153,0.838896632194519,0.2977576197313825,0.0713961124420166,0.138641357421875,2.6168406009674072,1.5693987607955933,0.40026963804543164,1.4985567331314087,0.6760203838348389,0.6797187924385071,0.0,1.252756465078346,0.8239473736818196
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,39,39,40,0000000039.png,0000000040.png,1,0.1035,False,True,2.0867810249328613,0.6884415149688721,0.7277098894119263,3.062481641769409,0.6067799925804138,0.8815695643424988,0.9757006168365479,0.31859802962698497,0.08166152238845825,0.1538596749305725,2.817380905151367,1.6558924913406372,0.41225821176222094,1.5789995193481445,0.6734693646430969,0.6761110424995422,0.0,1.286814862884571,0.8521016715080916
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,40,40,41,0000000040.png,0000000041.png,1,0.1035,False,True,2.1280596256256104,0.6864832639694214,0.7295507788658142,3.1557459831237793,0.602509617805481,0.8884124159812927,1.027686357498169,0.32565560187480386,0.08397364616394043,0.15886163711547852,3.062481641769409,1.6396281719207764,0.4646079997483842,1.5120890140533447,0.651785671710968,0.6554840803146362,0.0,1.280479664782216,0.8734224949402571
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,41,41,42,0000000041.png,0000000042.png,1,0.1035,False,True,2.3898773193359375,0.6559782028198242,0.7591304183006287,3.527198314666748,0.5670632123947144,0.9222390651702881,1.1373209953308105,0.3224431670319238,0.08891499042510986,0.16310864686965942,3.1557459831237793,1.6061967611312866,0.4910246991611916,1.5155754089355469,0.6696428656578064,0.6728128790855408,0.0,1.2673581818614998,0.8931969765663653
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,42,42,43,0000000042.png,0000000043.png,1,0.1035,False,True,2.3844830989837646,0.6606692671775818,0.7553500533103943,3.5651779174804688,0.5718229413032532,0.9236165881156921,1.180694818496704,0.33117416460693994,0.08884632587432861,0.16826653480529785,3.527198314666748,1.9631686210632324,0.443419834688622,1.8091726303100586,0.6760203838348389,0.6802470684051514,0.0,1.4011311933802746,0.9035830553804856
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,43,43,44,0000000043.png,0000000044.png,1,0.1035,False,True,2.279975414276123,0.6569876670837402,0.7618449926376343,3.5569093227386475,0.5615494847297668,0.9515637755393982,1.2769339084625244,0.35900097320427254,0.09543818235397339,0.18971878290176392,3.5651779174804688,1.8680528402328491,0.4760281580693138,1.7547812461853027,0.6875,0.695953369140625,0.0,1.366767295567482,0.9206967987633012
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,44,44,45,0000000044.png,0000000045.png,1,0.1035,False,True,2.2174644470214844,0.6546154618263245,0.7621189951896667,3.380887985229492,0.5635890960693359,0.9410438537597656,1.1634235382080078,0.344117741637937,0.09102636575698853,0.17892485857009888,3.5569093227386475,1.909395456314087,0.46318691789310357,1.7690999507904053,0.7130101919174194,0.7140668630599976,0.0,1.3818087625695847,0.896985215383122
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,45,45,46,0000000045.png,0000000046.png,1,0.1035,False,True,2.5332396030426025,0.6385866403579712,0.7729088664054871,3.7074146270751953,0.5406708717346191,0.9350304007530212,1.1741750240325928,0.3167099291936784,0.09791576862335205,0.16212153434753418,3.380887985229492,1.861281394958496,0.44946966504358954,1.7115559577941895,0.7487244606018066,0.751894474029541,0.0,1.364287871000287,0.8702247972660825
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,46,46,47,0000000046.png,0000000047.png,1,0.1035,False,True,2.4210121631622314,0.6604737639427185,0.755754828453064,3.703554630279541,0.5632213354110718,0.9347422122955322,1.2825424671173096,0.3463004046521934,0.09725242853164673,0.17898738384246826,3.7074146270751953,2.1201744079589844,0.4281258987124393,1.965585470199585,0.77933669090271,0.7803933620452881,0.0,1.4560818685633663,0.9303577795724701
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,47,47,48,0000000047.png,0000000048.png,1,0.1035,False,True,2.3660826683044434,0.654104471206665,0.7638768553733826,3.712615966796875,0.5524901747703552,0.9568600654602051,1.3465332984924316,0.36269124265340513,0.10161429643630981,0.1929832100868225,3.703554630279541,2.061669111251831,0.44332693396878065,1.9098918437957764,0.7359693646430969,0.7364976406097412,0.0,1.4358513541630384,0.9333147725462269
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,48,48,49,0000000048.png,0000000049.png,1,0.1035,False,True,2.3901734352111816,0.6506391763687134,0.7661131620407104,3.64369797706604,0.5516709685325623,0.9459090828895569,1.2535245418548584,0.3440253692113678,0.09896820783615112,0.17979592084884644,3.712615966796875,2.1129772663116455,0.43086565235707536,1.942163348197937,0.8061224222183228,0.808235764503479,0.0,1.4536083607050578,0.8985409552676519
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,49,49,50,0000000049.png,0000000050.png,1,0.1035,False,True,2.3740620613098145,0.6624317169189453,0.7530954480171204,3.569561719894409,0.5678125619888306,0.9234458208084106,1.1954996585845947,0.3349149706311728,0.09461915493011475,0.17035037279129028,3.64369797706604,2.101938009262085,0.4231305606304404,1.9474334716796875,0.8494898080825806,0.8558298349380493,0.0,1.4498061971388054,0.9024444127597765
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,50,50,51,0000000050.png,0000000051.png,1,0.1035,False,True,2.3407673835754395,0.6639312505722046,0.7537798285484314,3.5617787837982178,0.5711808204650879,0.9298199415206909,1.2210114002227783,0.3428094427921527,0.0927504301071167,0.17604011297225952,3.569561719894409,1.9650295972824097,0.44950395833454393,1.8247191905975342,0.8443877100944519,0.8512560725212097,0.0,1.4017951338488837,0.8940957354355253
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,51,51,52,0000000051.png,0000000052.png,1,0.1035,False,True,2.2995853424072266,0.6608321666717529,0.757714569568634,3.479616641998291,0.5717994570732117,0.9320657849311829,1.1800312995910645,0.33912681223222063,0.08903270959854126,0.17435121536254883,3.5617787837982178,1.9092687368392944,0.46395639574131997,1.7555956840515137,0.8890305757522583,0.9027673006057739,0.0,1.3817629090546955,0.8818969029573007
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,52,52,53,0000000052.png,0000000053.png,1,0.1035,False,True,2.264439344406128,0.6702694892883301,0.7469272613525391,3.312925100326538,0.5891937017440796,0.9034492373466492,1.0484857559204102,0.3164833867862169,0.08107578754425049,0.1565219759941101,3.479616641998291,1.877531886100769,0.46041990274465094,1.686657190322876,0.8711734414100647,0.8796268105506897,0.0,1.3702305959584937,0.8569508086211565
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,53,53,54,0000000053.png,0000000054.png,1,0.1035,False,True,2.211859941482544,0.6783889532089233,0.7390490770339966,3.2331337928771973,0.6012639999389648,0.893524169921875,1.0212738513946533,0.3158773860966056,0.0771249532699585,0.15447509288787842,3.312925100326538,1.8355419635772705,0.44594522725661667,1.6951285600662231,0.8380101919174194,0.8464635610580444,0.0,1.3548217460526941,0.8541379706672019
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,54,54,55,0000000054.png,0000000055.png,1,0.1035,False,True,2.206510543823242,0.6784039735794067,0.7393550872802734,3.220550060272217,0.6017156839370728,0.8932336568832397,1.0140395164489746,0.3148653172505764,0.07668828964233398,0.1538785696029663,3.2331337928771973,1.8226114511489868,0.43627094704081915,1.6653401851654053,0.8456632494926453,0.8525315523147583,0.0,1.3500412775722774,0.8348016955124947
