condition,future_feature_stage,target_flow_top_stage,prediction_feature_channels,prediction_feature_height,prediction_feature_width,split,drive,sample_index,current_raw_frame_index,future_raw_frame_index,current_frame_name,future_frame_name,horizon_frames,horizon_seconds,temporal_fusion_applied,alignment_applied,feature_mse,feature_cosine,normalized_feature_error,copy_mse,copy_cosine,copy_normalized_feature_error,mse_improvement_vs_same_stage_copy,relative_mse_improvement_vs_same_stage_copy,cosine_improvement_vs_same_stage_copy,normalized_error_improvement_vs_same_stage_copy,raw_previous_to_current_mse,aligned_previous_to_current_mse,alignment_mse_reduction_fraction,alignment_patch_matching_mse,nonzero_motion_fraction,mean_motion_magnitude_cells,prediction_base_current_max_abs,aligned_temporal_difference_rms,predicted_residual_rms
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,38,38,39,0000000038.png,0000000039.png,1,0.1035,False,True,2.6566154956817627,0.6254788637161255,0.8310300707817078,2.817380905151367,0.6271917819976807,0.8558056950569153,0.1607654094696045,0.057062007191025235,-0.0017129182815551758,0.02477562427520752,2.6168406009674072,1.5693987607955933,0.40026963804543164,1.4985567331314087,0.6760203838348389,0.6797187924385071,0.0,1.252756465078346,0.34076942785396547
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,39,39,40,0000000039.png,0000000040.png,1,0.1035,False,True,2.866102933883667,0.6071910858154297,0.8528363704681396,3.062481641769409,0.6067799925804138,0.8815695643424988,0.1963787078857422,0.06412404411093238,0.00041109323501586914,0.02873319387435913,2.817380905151367,1.6558924913406372,0.41225821176222094,1.5789995193481445,0.6734693646430969,0.6761110424995422,0.0,1.286814862884571,0.34541383050544916
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,40,40,41,0000000040.png,0000000041.png,1,0.1035,False,True,2.9500513076782227,0.6029073596000671,0.8589708209037781,3.1557459831237793,0.602509617805481,0.8884124159812927,0.20569467544555664,0.06518099889711199,0.00039774179458618164,0.02944159507751465,3.062481641769409,1.6396281719207764,0.4646079997483842,1.5120890140533447,0.651785671710968,0.6554840803146362,0.0,1.280479664782216,0.3501460681679278
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,41,41,42,0000000041.png,0000000042.png,1,0.1035,False,True,3.2823753356933594,0.569661021232605,0.889657199382782,3.527198314666748,0.5670632123947144,0.9222390651702881,0.24482297897338867,0.06941004081209981,0.002597808837890625,0.032581865787506104,3.1557459831237793,1.6061967611312866,0.4910246991611916,1.5155754089355469,0.6696428656578064,0.6728128790855408,0.0,1.2673581818614998,0.3550326428382292
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,42,42,43,0000000042.png,0000000043.png,1,0.1035,False,True,3.3310863971710205,0.5719626545906067,0.8927791714668274,3.5651779174804688,0.5718229413032532,0.9236165881156921,0.23409152030944824,0.06566054366085664,0.00013971328735351562,0.030837416648864746,3.527198314666748,1.9631686210632324,0.443419834688622,1.8091726303100586,0.6760203838348389,0.6802470684051514,0.0,1.4011311933802746,0.36197929473801504
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,43,43,44,0000000043.png,0000000044.png,1,0.1035,False,True,3.2929494380950928,0.563148558139801,0.9155752062797546,3.5569093227386475,0.5615494847297668,0.9515637755393982,0.2639598846435547,0.07421046214366758,0.0015990734100341797,0.035988569259643555,3.5651779174804688,1.8680528402328491,0.4760281580693138,1.7547812461853027,0.6875,0.695953369140625,0.0,1.366767295567482,0.3629183032892743
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,44,44,45,0000000044.png,0000000045.png,1,0.1035,False,True,3.1360950469970703,0.5654805898666382,0.9063356518745422,3.380887985229492,0.5635890960693359,0.9410438537597656,0.24479293823242188,0.07240492418023885,0.001891493797302246,0.03470820188522339,3.5569093227386475,1.909395456314087,0.46318691789310357,1.7690999507904053,0.7130101919174194,0.7140668630599976,0.0,1.3818087625695847,0.356933030155431
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,45,45,46,0000000045.png,0000000046.png,1,0.1035,False,True,3.4853367805480957,0.5421301126480103,0.9065934419631958,3.7074146270751953,0.5406708717346191,0.9350304007530212,0.2220778465270996,0.059901000795883015,0.0014592409133911133,0.02843695878982544,3.380887985229492,1.861281394958496,0.44946966504358954,1.7115559577941895,0.7487244606018066,0.751894474029541,0.0,1.364287871000287,0.3470876415694356
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,46,46,47,0000000046.png,0000000047.png,1,0.1035,False,True,3.4444162845611572,0.5642387270927429,0.9014471769332886,3.703554630279541,0.5632213354110718,0.9347422122955322,0.2591383457183838,0.06997016963101318,0.0010173916816711426,0.03329503536224365,3.7074146270751953,2.1201744079589844,0.4281258987124393,1.965585470199585,0.77933669090271,0.7803933620452881,0.0,1.4560818685633663,0.3767933679931988
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,47,47,48,0000000047.png,0000000048.png,1,0.1035,False,True,3.4252426624298096,0.5556541681289673,0.9190816879272461,3.712615966796875,0.5524901747703552,0.9568600654602051,0.28737330436706543,0.07740453279766553,0.0031639933586120605,0.037778377532958984,3.703554630279541,2.061669111251831,0.44332693396878065,1.9098918437957764,0.7359693646430969,0.7364976406097412,0.0,1.4358513541630384,0.3736104851854951
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,48,48,49,0000000048.png,0000000049.png,1,0.1035,False,True,3.3953499794006348,0.5540736317634583,0.9131044745445251,3.64369797706604,0.5516709685325623,0.9459090828895569,0.24834799766540527,0.06815822804978441,0.002402663230895996,0.03280460834503174,3.712615966796875,2.1129772663116455,0.43086565235707536,1.942163348197937,0.8061224222183228,0.808235764503479,0.0,1.4536083607050578,0.35509345396083747
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,49,49,50,0000000049.png,0000000050.png,1,0.1035,False,True,3.3357930183410645,0.5692076086997986,0.8926959037780762,3.569561719894409,0.5678125619888306,0.9234458208084106,0.23376870155334473,0.06548946898731865,0.0013950467109680176,0.030749917030334473,3.64369797706604,2.101938009262085,0.4231305606304404,1.9474334716796875,0.8494898080825806,0.8558298349380493,0.0,1.4498061971388054,0.35936643756119874
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,50,50,51,0000000050.png,0000000051.png,1,0.1035,False,True,3.326716661453247,0.5719891786575317,0.8986142873764038,3.5617787837982178,0.5711808204650879,0.9298199415206909,0.2350621223449707,0.06599571074268251,0.0008083581924438477,0.03120565414428711,3.569561719894409,1.9650295972824097,0.44950395833454393,1.8247191905975342,0.8443877100944519,0.8512560725212097,0.0,1.4017951338488837,0.3538166471655051
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,51,51,52,0000000051.png,0000000052.png,1,0.1035,False,True,3.239884853363037,0.5731428861618042,0.8993850946426392,3.479616641998291,0.5717994570732117,0.9320657849311829,0.2397317886352539,0.06889603462109538,0.0013434290885925293,0.0326806902885437,3.5617787837982178,1.9092687368392944,0.46395639574131997,1.7555956840515137,0.8890305757522583,0.9027673006057739,0.0,1.3817629090546955,0.35388120432096964
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,52,52,53,0000000052.png,0000000053.png,1,0.1035,False,True,3.1054749488830566,0.5898545980453491,0.8747056722640991,3.312925100326538,0.5891937017440796,0.9034492373466492,0.20745015144348145,0.06261842485452936,0.0006608963012695312,0.02874356508255005,3.479616641998291,1.877531886100769,0.46041990274465094,1.686657190322876,0.8711734414100647,0.8796268105506897,0.0,1.3702305959584937,0.34718614576266166
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,53,53,54,0000000053.png,0000000054.png,1,0.1035,False,True,3.0200438499450684,0.6024928092956543,0.8635770678520203,3.2331337928771973,0.6012639999389648,0.893524169921875,0.2130899429321289,0.06590817348839069,0.0012288093566894531,0.029947102069854736,3.312925100326538,1.8355419635772705,0.44594522725661667,1.6951285600662231,0.8380101919174194,0.8464635610580444,0.0,1.3548217460526941,0.3481152536887303
aligned_temporal_difference,4,5,512,28,28,train,2011_09_26/2011_09_26_drive_0005_sync,54,54,55,0000000054.png,0000000055.png,1,0.1035,False,True,3.015225648880005,0.6019920110702515,0.8642909526824951,3.220550060272217,0.6017156839370728,0.8932336568832397,0.20532441139221191,0.06375445422353003,0.00027632713317871094,0.02894270420074463,3.2331337928771973,1.8226114511489868,0.43627094704081915,1.6653401851654053,0.8456632494926453,0.8525315523147583,0.0,1.3500412775722774,0.347415883840617
