condition,drive,frame_offset,phase,phase_frame_index,raw_frame_index,frame_name,layer,instantaneous_prediction_error_rms,dynamic_error_rms,next_frame_prediction_mse,representation_normalized_l2
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,22,baseline,22,22,0000000022.png,2,0.40636250969047305,0.3663116712719846,0.9175786972045898,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,22,baseline,22,22,0000000022.png,3,0.40391456442982226,0.31295967623096876,4.388696193695068,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,22,baseline,22,22,0000000022.png,4,0.5860496385557199,0.4383596831175165,11.457277297973633,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,22,baseline,22,22,0000000022.png,5,0.3274143424991049,0.2527153107593155,3.1586203575134277,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,23,baseline,23,23,0000000023.png,1,0.5393691552342071,0.39449386114914964,0.3867984116077423,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,23,baseline,23,23,0000000023.png,2,0.40259838207221543,0.36458403384266613,0.8838878273963928,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,23,baseline,23,23,0000000023.png,3,0.4240830931139287,0.3185270273918764,4.2469801902771,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,23,baseline,23,23,0000000023.png,4,0.6266144786955294,0.45113469172911275,10.951723098754883,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,23,baseline,23,23,0000000023.png,5,0.34735217296081317,0.25829622739521596,3.1453614234924316,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,24,baseline,24,24,0000000024.png,1,0.5097951112221926,0.37756878382339504,0.3537786900997162,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,24,baseline,24,24,0000000024.png,2,0.3975780789171783,0.3626544168516675,0.8676544427871704,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,24,baseline,24,24,0000000024.png,3,0.44178162296509216,0.3268366281649849,4.1703386306762695,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,24,baseline,24,24,0000000024.png,4,0.6729864125003631,0.4709496138987134,10.921401023864746,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,24,baseline,24,24,0000000024.png,5,0.37194348603835276,0.2676354143413461,3.1245410442352295,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,25,baseline,25,25,0000000025.png,1,0.4882600968627579,0.35902928154988906,0.3009442389011383,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,25,baseline,25,25,0000000025.png,2,0.3932369662880245,0.36065400788063207,0.8313049077987671,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,25,baseline,25,25,0000000025.png,3,0.4517314583186812,0.3364342310935785,4.072872638702393,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,25,baseline,25,25,0000000025.png,4,0.7157558987490247,0.4966410842873449,10.601139068603516,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,25,baseline,25,25,0000000025.png,5,0.3976842647342695,0.2806508922525233,3.1325390338897705,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,26,baseline,26,26,0000000026.png,1,0.45232246092171513,0.34526309169977476,0.28670182824134827,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,26,baseline,26,26,0000000026.png,2,0.39130693469733335,0.3587982724726038,0.8294509649276733,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,26,baseline,26,26,0000000026.png,3,0.4701609562442388,0.3478470577593578,4.0162129402160645,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,26,baseline,26,26,0000000026.png,4,0.7574364269945147,0.5263565206140611,10.543449401855469,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,26,baseline,26,26,0000000026.png,5,0.42192397906623863,0.296673661619039,3.1223604679107666,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,27,baseline,27,27,0000000027.png,1,0.44114919252342055,0.33107139520093526,0.31589019298553467,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,27,baseline,27,27,0000000027.png,2,0.3844810176007122,0.35679393047984215,0.8631541728973389,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,27,baseline,27,27,0000000027.png,3,0.47484546895571167,0.3597384250354383,4.119816780090332,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,27,baseline,27,27,0000000027.png,4,0.7961689921614643,0.5591290690565542,10.591450691223145,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,27,baseline,27,27,0000000027.png,5,0.44162983016243024,0.3142726389254809,3.0281260013580322,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,28,baseline,28,28,0000000028.png,1,0.4608771893117913,0.3170581901308593,0.33875900506973267,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,28,baseline,28,28,0000000028.png,2,0.38105545490826054,0.35441609075504904,0.8650572299957275,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,28,baseline,28,28,0000000028.png,3,0.46060920105667397,0.36752700519537346,4.174471855163574,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,28,baseline,28,28,0000000028.png,4,0.8200189961634312,0.5921934706016366,10.478045463562012,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,28,baseline,28,28,0000000028.png,5,0.455954170946706,0.3322092300783077,2.944183349609375,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,29,baseline,29,29,0000000029.png,1,0.47615426850946746,0.30781288704346255,0.328271746635437,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,29,baseline,29,29,0000000029.png,2,0.38067449371628304,0.3519998839126363,0.8657527565956116,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,29,baseline,29,29,0000000029.png,3,0.4458730346336082,0.36983627930287477,4.207540988922119,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,29,baseline,29,29,0000000029.png,4,0.8234830615790779,0.6204258788661816,10.418970108032227,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,29,baseline,29,29,0000000029.png,5,0.46277493265878505,0.3488337132443611,2.9164881706237793,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,30,baseline,30,30,0000000030.png,1,0.4695204641393068,0.3031414500493581,0.3338821232318878,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,30,baseline,30,30,0000000030.png,2,0.3833282737554967,0.3502992343096901,0.8701494932174683,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,30,baseline,30,30,0000000030.png,3,0.44339049206636594,0.369335234087221,4.254949569702148,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,30,baseline,30,30,0000000030.png,4,0.8152526216871944,0.6406012706763015,10.630308151245117,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,30,baseline,30,30,0000000030.png,5,0.46472960571536265,0.36285513478294684,2.8008718490600586,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,31,baseline,31,31,0000000031.png,1,0.47279661636756626,0.2978227430302929,0.34785133600234985,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,31,baseline,31,31,0000000031.png,2,0.38361362440047647,0.3492343814220093,0.8895324468612671,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,31,baseline,31,31,0000000031.png,3,0.44724465476449266,0.368731619673917,4.2837138175964355,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,31,baseline,31,31,0000000031.png,4,0.8064192362967116,0.6527292604588903,10.724485397338867,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,31,baseline,31,31,0000000031.png,5,0.4667346372814659,0.37411015639458967,2.8447368144989014,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,32,baseline,32,32,0000000032.png,1,0.48179827316679164,0.2905521899331162,0.37487465143203735,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,32,baseline,32,32,0000000032.png,2,0.3839133715316751,0.348602237646312,0.9368782639503479,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,32,baseline,32,32,0000000032.png,3,0.4471716041955339,0.36842465725060836,4.429220199584961,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,32,baseline,32,32,0000000032.png,4,0.8014126326647449,0.659352527680359,11.252062797546387,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,32,baseline,32,32,0000000032.png,5,0.4707778227956639,0.38338136650972665,2.976048231124878,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,33,baseline,33,33,0000000033.png,1,0.4987499956492729,0.2821188352278601,0.3866190016269684,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,33,baseline,33,33,0000000033.png,2,0.3865614561849135,0.34855756575670044,0.9369955062866211,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,33,baseline,33,33,0000000033.png,3,0.44128150263292387,0.3673798477785665,4.468490123748779,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,33,baseline,33,33,0000000033.png,4,0.7944595742166746,0.6623534387746626,11.147096633911133,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,33,baseline,33,33,0000000033.png,5,0.47393711116601045,0.3912587161334454,2.947185754776001,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,34,baseline,34,34,0000000034.png,1,0.5052669264621067,0.27642018037284216,0.4172748923301697,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,34,baseline,34,34,0000000034.png,2,0.3893884655143438,0.34897487608813155,0.9675382971763611,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,34,baseline,34,34,0000000034.png,3,0.43646305864440316,0.3657584940062021,4.650036811828613,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,34,baseline,34,34,0000000034.png,4,0.7834807044006507,0.6622335107887172,11.695822715759277,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,34,baseline,34,34,0000000034.png,5,0.47302453825525753,0.3975619383436853,3.190256118774414,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,35,baseline,35,35,0000000035.png,1,0.5241273951399619,0.2746324281662835,0.44319722056388855,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,35,baseline,35,35,0000000035.png,2,0.39284058415602935,0.3498275262434861,0.9983896613121033,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,35,baseline,35,35,0000000035.png,3,0.4307483218975604,0.3632097860175463,4.7410807609558105,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,35,baseline,35,35,0000000035.png,4,0.7690315641141588,0.6589119590333186,11.919205665588379,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,35,baseline,35,35,0000000035.png,5,0.46685911871798924,0.40155043051234124,3.026850461959839,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,36,baseline,36,36,0000000036.png,1,0.540202518808503,0.27753724778983124,0.45369309186935425,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,36,baseline,36,36,0000000036.png,2,0.3971522595595741,0.351059465858299,1.002085566520691,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,36,baseline,36,36,0000000036.png,3,0.4276102715974475,0.3599774816103309,4.765944957733154,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,36,baseline,36,36,0000000036.png,4,0.7519955428428577,0.652260802612559,11.970967292785645,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,36,baseline,36,36,0000000036.png,5,0.45691872513882775,0.40283801144554215,2.9644157886505127,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,37,baseline,37,37,0000000037.png,1,0.5460930766234732,0.2842721839620787,0.4310027062892914,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,37,baseline,37,37,0000000037.png,2,0.40036955042154376,0.3525164009690669,0.9929863810539246,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,37,baseline,37,37,0000000037.png,3,0.4275638303810279,0.3568502816109977,4.751890659332275,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,37,baseline,37,37,0000000037.png,4,0.7390560932631379,0.6432681174896627,12.00534725189209,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,37,baseline,37,37,0000000037.png,5,0.44798160944857407,0.40196033961031,3.1476364135742188,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,38,baseline,38,38,0000000038.png,1,0.5334067798634756,0.29395521880592307,0.40329891443252563,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,38,baseline,38,38,0000000038.png,2,0.40453628370400424,0.35429844993102183,0.9806166291236877,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,38,baseline,38,38,0000000038.png,3,0.43548653944834625,0.3552821927827502,4.699425220489502,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,38,baseline,38,38,0000000038.png,4,0.7346208278070886,0.6338338899787747,12.074736595153809,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,38,baseline,38,38,0000000038.png,5,0.44119491633974506,0.39966644901054216,3.0456442832946777,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,39,baseline,39,39,0000000039.png,1,0.5169384745115938,0.30110078121039824,0.23815186321735382,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,39,baseline,39,39,0000000039.png,2,0.40586612773498765,0.3561767316975656,0.30236682295799255,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,39,baseline,39,39,0000000039.png,3,0.4485164984404127,0.3561634959403536,1.8669134378433228,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,39,baseline,39,39,0000000039.png,4,0.7415192278623379,0.6265273154246639,4.637115955352783,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,39,baseline,39,39,0000000039.png,5,0.4372753059142975,0.39689685649842343,0.9319830536842346,0.0
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,40,disturbance,0,40,0000000040.png,1,0.40073030736858517,0.284155105610347,0.21958541870117188,0.21398423220131532
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,40,disturbance,0,40,0000000040.png,2,0.3520145091250056,0.3500126613467493,0.29261720180511475,0.1661331789623831
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,40,disturbance,0,40,0000000040.png,3,0.4359966428214351,0.35740594958271293,1.8440585136413574,0.086886366803952
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,40,disturbance,0,40,0000000040.png,4,0.7606025865701844,0.6249158035412121,4.649105548858643,0.04469932750861737
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,40,disturbance,0,40,0000000040.png,5,0.43645363822779665,0.3943152972925434,0.9540891051292419,0.027550609638832536
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,41,disturbance,1,41,0000000041.png,1,0.38769463409976296,0.27500337838561284,0.18175747990608215,0.3170459571093768
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,41,disturbance,1,41,0000000041.png,2,0.32362658371843395,0.3394162285816028,0.2741672396659851,0.3072056830896624
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,41,disturbance,1,41,0000000041.png,3,0.4169513737248334,0.3568888736548496,1.791439414024353,0.20093643076020198
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,41,disturbance,1,41,0000000041.png,4,0.7763793705605271,0.629173626224848,4.644022464752197,0.12606608549527756
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,41,disturbance,1,41,0000000041.png,5,0.4349125412925518,0.3919676033917306,0.9495100378990173,0.09027895272620823
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,42,disturbance,2,42,0000000042.png,1,0.35647293844729155,0.2692253794649275,0.1654427945613861,0.3852058754375178
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,42,disturbance,2,42,0000000042.png,2,0.3052046635822135,0.32701186692502016,0.260152667760849,0.4247491089945298
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,42,disturbance,2,42,0000000042.png,3,0.403059673270716,0.35445503963241626,1.741154670715332,0.31980147963672617
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,42,disturbance,2,42,0000000042.png,4,0.7863356028412275,0.6367935152747473,4.719029903411865,0.2351025672419366
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,42,disturbance,2,42,0000000042.png,5,0.42964878902975495,0.3890828361005324,0.9659950137138367,0.19430067594144762
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,43,disturbance,3,43,0000000043.png,1,0.3419804520901729,0.2639615752871732,0.17263662815093994,0.4294883002388846
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,43,disturbance,3,43,0000000043.png,2,0.29083178882028093,0.31418602126833634,0.25962576270103455,0.5151269122481978
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,43,disturbance,3,43,0000000043.png,3,0.39497524652005284,0.35087428179767854,1.7167320251464844,0.42698647583841326
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,43,disturbance,3,43,0000000043.png,4,0.7935841124690092,0.6452467842563605,4.7452006340026855,0.35591570267042844
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,43,disturbance,3,43,0000000043.png,5,0.42100200930646925,0.3845887726325316,0.9772762060165405,0.3292422349731484
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,44,disturbance,4,44,0000000044.png,1,0.34775726669116,0.2571757431566525,0.1907375007867813,0.4370204427012084
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,44,disturbance,4,44,0000000044.png,2,0.27979087941431063,0.3018023086534551,0.26651936769485474,0.5725248148889538
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,44,disturbance,4,44,0000000044.png,3,0.38881271050844074,0.3466290877134221,1.7136012315750122,0.5105811394526864
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,44,disturbance,4,44,0000000044.png,4,0.7981525255229569,0.6529658689673351,4.757889747619629,0.46651056080836506
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,44,disturbance,4,44,0000000044.png,5,0.41147230706038584,0.3780175407445981,0.9824299216270447,0.4569554696461245
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,45,disturbance,5,45,0000000045.png,1,0.3629381849719659,0.25129882679231763,0.17943653464317322,0.43777246244433604
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,45,disturbance,5,45,0000000045.png,2,0.27221928935000483,0.2903928915538672,0.24732691049575806,0.6110735312076314
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,45,disturbance,5,45,0000000045.png,3,0.38335479894215624,0.34198335660387363,1.6220357418060303,0.5713259413379179
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,45,disturbance,5,45,0000000045.png,4,0.7975736996303965,0.6587833424412888,4.767289161682129,0.5555235401618634
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,45,disturbance,5,45,0000000045.png,5,0.40335383975321004,0.36973014920087266,0.9667826890945435,0.5625931199591686
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,46,disturbance,6,46,0000000046.png,1,0.35395977665118444,0.25013455517122213,0.20494844019412994,0.4573294986810742
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,46,disturbance,6,46,0000000046.png,2,0.2663738774819391,0.2801995032119021,0.24298612773418427,0.6511662223950997
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,46,disturbance,6,46,0000000046.png,3,0.38318837486741414,0.3379690279311997,1.5922050476074219,0.6212340712736442
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,46,disturbance,6,46,0000000046.png,4,0.796528779376284,0.6626428786455596,4.616569519042969,0.6278392661883859
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,46,disturbance,6,46,0000000046.png,5,0.3980974563446541,0.360725758423576,0.907951831817627,0.6587912585490151
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,47,disturbance,7,47,0000000047.png,1,0.3762827062201846,0.24811942960100805,0.26629024744033813,0.45757436831286585
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,47,disturbance,7,47,0000000047.png,2,0.2584996453962745,0.27084047338912787,0.26580217480659485,0.6805222054310431
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,47,disturbance,7,47,0000000047.png,3,0.3808641163473769,0.33479050779595526,1.6673308610916138,0.6617341275489111
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,47,disturbance,7,47,0000000047.png,4,0.7981647497650516,0.6657712913651271,4.610635280609131,0.6871005701657965
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,47,disturbance,7,47,0000000047.png,5,0.396927575000725,0.35253485223576364,0.8252394199371338,0.7537627808352886
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,48,disturbance,8,48,0000000048.png,1,0.42529319968519946,0.2513486427582876,0.25849148631095886,0.46053385538799646
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,48,disturbance,8,48,0000000048.png,2,0.2532478605443636,0.26209175989144984,0.2626553177833557,0.706707904892226
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,48,disturbance,8,48,0000000048.png,3,0.37413637141374967,0.331097418742201,1.6368532180786133,0.6945756629885961
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,48,disturbance,8,48,0000000048.png,4,0.7946405114449938,0.668147557240687,4.514044761657715,0.7377426678260842
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,48,disturbance,8,48,0000000048.png,5,0.3959388715626411,0.34589087712616606,0.8520640134811401,0.8394117295548059
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,49,disturbance,9,49,0000000049.png,1,0.42073259815796427,0.2616354344623146,0.2426745593547821,0.47505098835293275
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,49,disturbance,9,49,0000000049.png,2,0.25237126548008454,0.2547203007087064,0.2506933808326721,0.7340660710862772
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,49,disturbance,9,49,0000000049.png,3,0.372598072549097,0.32718174481640083,1.5676392316818237,0.7224054733953218
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,49,disturbance,9,49,0000000049.png,4,0.7856779989429136,0.6685305889188908,4.48552131652832,0.7804619309579907
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,49,disturbance,9,49,0000000049.png,5,0.3923359532181873,0.34042694252403793,0.8567004203796387,0.905893023619763
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,50,disturbance,10,50,0000000050.png,1,0.4098214439041841,0.2700101994995359,0.2235695868730545,0.478822720295409
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,50,disturbance,10,50,0000000050.png,2,0.25134538900164294,0.24905315833747027,0.2396799772977829,0.7566226145735733
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,50,disturbance,10,50,0000000050.png,3,0.3768352675185033,0.3247335262524553,1.510709285736084,0.7465600161909354
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,50,disturbance,10,50,0000000050.png,4,0.7819089809863096,0.66761932548363,4.433982849121094,0.8150934646466785
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,50,disturbance,10,50,0000000050.png,5,0.3879770054842426,0.33569722364681315,0.856947124004364,0.958306095878919
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,51,disturbance,11,51,0000000051.png,1,0.39264913117312156,0.2732594846132655,0.23031948506832123,0.47876933190877974
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,51,disturbance,11,51,0000000051.png,2,0.2499767272986624,0.24484947616020428,0.24579493701457977,0.7728103284652699
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,51,disturbance,11,51,0000000051.png,3,0.38194888327375043,0.32449234171199554,1.5270298719406128,0.7676245074456
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,51,disturbance,11,51,0000000051.png,4,0.7865874427714538,0.6676652284063901,4.514490604400635,0.8429861517687253
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,51,disturbance,11,51,0000000051.png,5,0.3852632949847345,0.3318381683854536,0.8893466591835022,0.9983290084189157
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,52,disturbance,12,52,0000000052.png,1,0.3966168815892119,0.2734373725660053,0.24241197109222412,0.47756475195432957
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,52,disturbance,12,52,0000000052.png,2,0.2498981751401658,0.24180298746494513,0.24704711139202118,0.7842270118563629
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,52,disturbance,12,52,0000000052.png,3,0.3864208707554188,0.32613360939149905,1.50119149684906,0.783979187886687
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,52,disturbance,12,52,0000000052.png,4,0.795262441044749,0.6701867441977776,4.365378379821777,0.8667787016145652
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,52,disturbance,12,52,0000000052.png,5,0.3845152418374191,0.32939172413120227,0.9015220403671265,1.03089667760875
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,53,disturbance,13,53,0000000053.png,1,0.4054626557458903,0.27264334515261845,0.22618824243545532,0.4822822312520046
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,53,disturbance,13,53,0000000053.png,2,0.2503655481458297,0.23966678325729368,0.24188806116580963,0.7935099930938341
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,53,disturbance,13,53,0000000053.png,3,0.39067676124147055,0.329014628910354,1.46016263961792,0.7957279414500894
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,53,disturbance,13,53,0000000053.png,4,0.8040135887944306,0.6752434821876157,4.340970039367676,0.8861334672497861
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,53,disturbance,13,53,0000000053.png,5,0.3848057355531028,0.3285939399643308,0.9369305968284607,1.062396614308246
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,54,disturbance,14,54,0000000054.png,1,0.39217787598338194,0.2720598500333573,0.20906561613082886,0.4953318669819332
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,54,disturbance,14,54,0000000054.png,2,0.25084633004810786,0.2382004428921121,0.23488548398017883,0.8031393760930023
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,54,disturbance,14,54,0000000054.png,3,0.3961609406598792,0.3329180847269811,1.4216160774230957,0.8060689483618074
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,54,disturbance,14,54,0000000054.png,4,0.8128677725720204,0.6824200224657649,4.364300727844238,0.9018388995666287
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,54,disturbance,14,54,0000000054.png,5,0.38664915417655743,0.32947506980990293,0.9696764349937439,1.092454044211005
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,55,disturbance,15,55,0000000055.png,1,0.38009460902278236,0.2715940915171504,0.1953994184732437,0.5068133253490741
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,55,disturbance,15,55,0000000055.png,2,0.2510461645360273,0.23729586666947255,0.2301710844039917,0.8108822082102859
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,55,disturbance,15,55,0000000055.png,3,0.4017509231941868,0.3376565704034108,1.40228271484375,0.8149632001848207
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,55,disturbance,15,55,0000000055.png,4,0.821092896000714,0.6910538510980199,4.378942489624023,0.9132526993202975
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,55,disturbance,15,55,0000000055.png,5,0.390963883805183,0.33204007065318325,0.9887396097183228,1.1239950284402784
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,56,disturbance,16,56,0000000056.png,1,0.36886788171634455,0.26889093108681467,0.198445662856102,0.5163317688274014
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,56,disturbance,16,56,0000000056.png,2,0.25065488713772127,0.2367284359700189,0.22842925786972046,0.8164879361734166
